# src groups:          1
# obs groups:          3600
# TOPs:                3600
# plane waves:         2888
# multipole order: L = 38
x_by_lambda_0 y_by_lambda_0 rel_err_db
3.769391e+02 2.982471e+02 -225.273112
3.769391e+02 3.352924e+02 -225.343182
3.769391e+02 3.769391e+02 -236.516064
3.769391e+02 4.237587e+02 -230.046788
3.769391e+02 4.763938e+02 -223.646328
3.769391e+02 5.355667e+02 -222.982982
3.769391e+02 6.020894e+02 -227.024334
3.769391e+02 6.768750e+02 -227.530745
3.769391e+02 7.609497e+02 -222.491554
3.769391e+02 8.554673e+02 -219.805275
3.769391e+02 9.617249e+02 -221.866709
3.769391e+02 1.081181e+03 -221.309230
3.769391e+02 1.215474e+03 -217.407787
3.769391e+02 1.366448e+03 -216.886505
3.769391e+02 1.536175e+03 -217.259709
3.769391e+02 1.726983e+03 -215.867728
3.769391e+02 1.941492e+03 -214.981802
3.769391e+02 2.182645e+03 -213.987834
3.769391e+02 2.453751e+03 -214.454242
3.769391e+02 2.758532e+03 -213.525760
3.769391e+02 3.101169e+03 -213.815186
3.769391e+02 3.486365e+03 -214.956355
3.769391e+02 3.919407e+03 -214.549241
3.769391e+02 4.406236e+03 -213.389678
3.769391e+02 4.953535e+03 -214.527770
3.769391e+02 5.568814e+03 -214.344813
3.769391e+02 6.260517e+03 -212.779675
3.769391e+02 7.038136e+03 -211.026224
3.769391e+02 7.912343e+03 -213.099608
3.769391e+02 8.895135e+03 -212.806061
3.769391e+02 1.000000e+04 -212.718540

4.237587e+02 1.000000e+01 -227.266844
4.237587e+02 1.124210e+01 -228.869454
4.237587e+02 1.263848e+01 -232.770735
4.237587e+02 1.420831e+01 -229.535948
4.237587e+02 1.597312e+01 -234.479719
4.237587e+02 1.795714e+01 -233.094491
4.237587e+02 2.018760e+01 -230.123812
4.237587e+02 2.269511e+01 -232.045713
4.237587e+02 2.551407e+01 -230.914256
4.237587e+02 2.868317e+01 -232.263465
4.237587e+02 3.224591e+01 -228.829486
4.237587e+02 3.625117e+01 -228.565157
4.237587e+02 4.075393e+01 -231.233803
4.237587e+02 4.581598e+01 -230.563839
4.237587e+02 5.150678e+01 -228.377123
4.237587e+02 5.790444e+01 -227.248645
4.237587e+02 6.509675e+01 -227.606973
4.237587e+02 7.318242e+01 -226.960444
4.237587e+02 8.227241e+01 -227.265771
4.237587e+02 9.249147e+01 -225.210260
4.237587e+02 1.039798e+02 -221.126821
4.237587e+02 1.168952e+02 -220.163221
4.237587e+02 1.314147e+02 -223.797542
4.237587e+02 1.477378e+02 -220.429527
4.237587e+02 1.660883e+02 -236.045169
4.237587e+02 1.867181e+02 -220.333655
4.237587e+02 2.099104e+02 -220.141152
4.237587e+02 2.359833e+02 -221.849609
4.237587e+02 2.652948e+02 -234.083176
4.237587e+02 2.982471e+02 -247.561023
4.237587e+02 3.352924e+02 -237.151964
4.237587e+02 3.769391e+02 -228.823342
4.237587e+02 4.237587e+02 -224.323483
4.237587e+02 4.763938e+02 -228.019177
4.237587e+02 5.355667e+02 -222.352764
4.237587e+02 6.020894e+02 -223.938537
4.237587e+02 6.768750e+02 -229.783704
4.237587e+02 7.609497e+02 -226.540756
4.237587e+02 8.554673e+02 -221.288356
4.237587e+02 9.617249e+02 -219.981008
4.237587e+02 1.081181e+03 -219.941516
4.237587e+02 1.215474e+03 -218.716944
4.237587e+02 1.366448e+03 -218.555769
4.237587e+02 1.536175e+03 -217.025351
4.237587e+02 1.726983e+03 -217.020634
4.237587e+02 1.941492e+03 -215.848751
4.237587e+02 2.182645e+03 -214.793570
4.237587e+02 2.453751e+03 -214.663824
4.237587e+02 2.758532e+03 -213.971484
4.237587e+02 3.101169e+03 -213.586337
4.237587e+02 3.486365e+03 -214.508769
4.237587e+02 3.919407e+03 -214.684737
4.237587e+02 4.406236e+03 -214.092931
4.237587e+02 4.953535e+03 -214.334956
4.237587e+02 5.568814e+03 -214.761309
4.237587e+02 6.260517e+03 -215.056910
4.237587e+02 7.038136e+03 -212.266777
4.237587e+02 7.912343e+03 -212.763907
4.237587e+02 8.895135e+03 -213.247831
4.237587e+02 1.000000e+04 -212.856291

4.763938e+02 1.000000e+01 -231.135403
4.763938e+02 1.124210e+01 -232.045731
4.763938e+02 1.263848e+01 -233.068047
4.763938e+02 1.420831e+01 -232.755249
4.763938e+02 1.597312e+01 -232.950194
4.763938e+02 1.795714e+01 -231.095816
4.763938e+02 2.018760e+01 -231.666267
4.763938e+02 2.269511e+01 -231.690995
4.763938e+02 2.551407e+01 -233.619945
4.763938e+02 2.868317e+01 -231.896340
4.763938e+02 3.224591e+01 -230.357129
4.763938e+02 3.625117e+01 -230.449062
4.763938e+02 4.075393e+01 -230.649654
4.763938e+02 4.581598e+01 -230.259617
4.763938e+02 5.150678e+01 -229.689055
4.763938e+02 5.790444e+01 -227.595426
4.763938e+02 6.509675e+01 -225.922221
4.763938e+02 7.318242e+01 -225.015793
4.763938e+02 8.227241e+01 -224.542872
4.763938e+02 9.249147e+01 -224.465120
4.763938e+02 1.039798e+02 -225.555342
4.763938e+02 1.168952e+02 -224.132926
4.763938e+02 1.314147e+02 -221.704616
4.763938e+02 1.477378e+02 -222.901832
4.763938e+02 1.660883e+02 -220.270146
4.763938e+02 1.867181e+02 -223.966810
4.763938e+02 2.099104e+02 -233.754616
4.763938e+02 2.359833e+02 -236.103299
4.763938e+02 2.652948e+02 -221.563035
4.763938e+02 2.982471e+02 -221.903575
4.763938e+02 3.352924e+02 -223.146565
4.763938e+02 3.769391e+02 -224.640229
4.763938e+02 4.237587e+02 -230.165037
4.763938e+02 4.763938e+02 -225.702252
4.763938e+02 5.355667e+02 -237.738500
4.763938e+02 6.020894e+02 -222.578869
4.763938e+02 6.768750e+02 -221.129311
4.763938e+02 7.609497e+02 -221.792007
4.763938e+02 8.554673e+02 -226.548988
4.763938e+02 9.617249e+02 -219.056219
4.763938e+02 1.081181e+03 -218.301889
4.763938e+02 1.215474e+03 -221.603688
4.763938e+02 1.366448e+03 -220.651243
4.763938e+02 1.536175e+03 -216.684373
4.763938e+02 1.726983e+03 -218.087502
4.763938e+02 1.941492e+03 -217.482594
4.763938e+02 2.182645e+03 -215.641912
4.763938e+02 2.453751e+03 -214.588988
4.763938e+02 2.758532e+03 -214.734085
4.763938e+02 3.101169e+03 -214.411394
4.763938e+02 3.486365e+03 -214.543293
4.763938e+02 3.919407e+03 -215.227565
4.763938e+02 4.406236e+03 -213.398305
4.763938e+02 4.953535e+03 -213.439194
4.763938e+02 5.568814e+03 -214.201584
4.763938e+02 6.260517e+03 -213.903520
4.763938e+02 7.038136e+03 -211.468539
4.763938e+02 7.912343e+03 -214.655683
4.763938e+02 8.895135e+03 -211.852998
4.763938e+02 1.000000e+04 -210.257306

5.355667e+02 1.000000e+01 -232.165016
5.355667e+02 1.124210e+01 -231.466284
5.355667e+02 1.263848e+01 -232.921821
5.355667e+02 1.420831e+01 -232.872096
5.355667e+02 1.597312e+01 -232.781584
5.355667e+02 1.795714e+01 -233.356161
5.355667e+02 2.018760e+01 -231.929077
5.355667e+02 2.269511e+01 -232.707236
5.355667e+02 2.551407e+01 -233.367498
5.355667e+02 2.868317e+01 -233.509063
5.355667e+02 3.224591e+01 -234.829995
5.355667e+02 3.625117e+01 -235.682708
5.355667e+02 4.075393e+01 -234.185035
5.355667e+02 4.581598e+01 -235.004639
5.355667e+02 5.150678e+01 -235.896164
5.355667e+02 5.790444e+01 -238.323823
5.355667e+02 6.509675e+01 -241.883224
5.355667e+02 7.318242e+01 -249.565191
5.355667e+02 8.227241e+01 -246.811255
5.355667e+02 9.249147e+01 -243.031195
5.355667e+02 1.039798e+02 -233.593163
5.355667e+02 1.168952e+02 -235.116585
5.355667e+02 1.314147e+02 -239.856790
5.355667e+02 1.477378e+02 -234.075513
5.355667e+02 1.660883e+02 -224.972175
5.355667e+02 1.867181e+02 -229.985534
5.355667e+02 2.099104e+02 -223.888416
5.355667e+02 2.359833e+02 -222.537540
5.355667e+02 2.652948e+02 -229.872796
5.355667e+02 2.982471e+02 -226.706004
5.355667e+02 3.352924e+02 -229.866687
5.355667e+02 3.769391e+02 -222.917849
5.355667e+02 4.237587e+02 -223.009695
5.355667e+02 4.763938e+02 -240.342429
5.355667e+02 5.355667e+02 -225.627343
5.355667e+02 6.020894e+02 -222.067905
5.355667e+02 6.768750e+02 -223.662018
5.355667e+02 7.609497e+02 -225.630983
5.355667e+02 8.554673e+02 -224.283950
5.355667e+02 9.617249e+02 -219.223044
5.355667e+02 1.081181e+03 -219.466167
5.355667e+02 1.215474e+03 -221.077663
5.355667e+02 1.366448e+03 -220.391992
5.355667e+02 1.536175e+03 -217.103720
5.355667e+02 1.726983e+03 -218.327782
5.355667e+02 1.941492e+03 -217.117842
5.355667e+02 2.182645e+03 -215.122720
5.355667e+02 2.453751e+03 -214.742957
5.355667e+02 2.758532e+03 -215.276031
5.355667e+02 3.101169e+03 -214.260682
5.355667e+02 3.486365e+03 -215.433056
5.355667e+02 3.919407e+03 -215.163049
5.355667e+02 4.406236e+03 -213.818525
5.355667e+02 4.953535e+03 -214.203474
5.355667e+02 5.568814e+03 -214.464667
5.355667e+02 6.260517e+03 -215.387927
5.355667e+02 7.038136e+03 -212.955267
5.355667e+02 7.912343e+03 -212.006084
5.355667e+02 8.895135e+03 -212.928078
5.355667e+02 1.000000e+04 -212.955490

6.020894e+02 1.000000e+01 -227.227035
6.020894e+02 1.124210e+01 -227.643422
6.020894e+02 1.263848e+01 -228.659532
6.020894e+02 1.420831e+01 -227.866795
6.020894e+02 1.597312e+01 -228.066267
6.020894e+02 1.795714e+01 -228.066977
6.020894e+02 2.018760e+01 -227.755919
6.020894e+02 2.269511e+01 -228.897931
6.020894e+02 2.551407e+01 -230.342000
6.020894e+02 2.868317e+01 -231.419508
6.020894e+02 3.224591e+01 -229.192302
6.020894e+02 3.625117e+01 -229.934980
6.020894e+02 4.075393e+01 -230.207669
6.020894e+02 4.581598e+01 -230.797731
6.020894e+02 5.150678e+01 -230.342284
6.020894e+02 5.790444e+01 -232.595248
6.020894e+02 6.509675e+01 -231.880389
6.020894e+02 7.318242e+01 -232.924977
6.020894e+02 8.227241e+01 -231.472543
6.020894e+02 9.249147e+01 -231.646248
6.020894e+02 1.039798e+02 -227.460267
6.020894e+02 1.168952e+02 -228.589722
6.020894e+02 1.314147e+02 -231.827803
6.020894e+02 1.477378e+02 -227.203276
6.020894e+02 1.660883e+02 -241.001622
6.020894e+02 1.867181e+02 -225.381433
6.020894e+02 2.099104e+02 -221.359576
6.020894e+02 2.359833e+02 -221.041821
6.020894e+02 2.652948e+02 -234.396707
6.020894e+02 2.982471e+02 -239.166959
6.020894e+02 3.352924e+02 -233.772343
6.020894e+02 3.769391e+02 -224.470713
6.020894e+02 4.237587e+02 -224.103539
6.020894e+02 4.763938e+02 -224.549592
6.020894e+02 5.355667e+02 -222.688857
6.020894e+02 6.020894e+02 -233.342151
6.020894e+02 6.768750e+02 -228.199010
6.020894e+02 7.609497e+02 -223.107655
6.020894e+02 8.554673e+02 -220.720889
6.020894e+02 9.617249e+02 -225.087999
6.020894e+02 1.081181e+03 -221.388346
6.020894e+02 1.215474e+03 -219.649248
6.020894e+02 1.366448e+03 -218.655798
6.020894e+02 1.536175e+03 -218.000088
6.020894e+02 1.726983e+03 -217.346841
6.020894e+02 1.941492e+03 -218.607082
6.020894e+02 2.182645e+03 -216.013151
6.020894e+02 2.453751e+03 -215.399050
6.020894e+02 2.758532e+03 -216.741762
6.020894e+02 3.101169e+03 -214.714316
6.020894e+02 3.486365e+03 -214.553435
6.020894e+02 3.919407e+03 -214.694567
6.020894e+02 4.406236e+03 -214.060741
6.020894e+02 4.953535e+03 -215.155762
6.020894e+02 5.568814e+03 -213.419499
6.020894e+02 6.260517e+03 -213.300646
6.020894e+02 7.038136e+03 -212.911384
6.020894e+02 7.912343e+03 -213.598415
6.020894e+02 8.895135e+03 -212.512344
6.020894e+02 1.000000e+04 -211.673068

6.768750e+02 1.000000e+01 -226.385763
6.768750e+02 1.124210e+01 -227.150139
6.768750e+02 1.263848e+01 -231.178284
6.768750e+02 1.420831e+01 -228.562229
6.768750e+02 1.597312e+01 -231.337218
6.768750e+02 1.795714e+01 -231.029709
6.768750e+02 2.018760e+01 -228.465613
6.768750e+02 2.269511e+01 -231.760198
6.768750e+02 2.551407e+01 -228.579871
6.768750e+02 2.868317e+01 -230.257899
6.768750e+02 3.224591e+01 -229.708593
6.768750e+02 3.625117e+01 -227.888443
6.768750e+02 4.075393e+01 -231.035294
6.768750e+02 4.581598e+01 -231.438710
6.768750e+02 5.150678e+01 -229.214106
6.768750e+02 5.790444e+01 -231.719206
6.768750e+02 6.509675e+01 -224.496842
6.768750e+02 7.318242e+01 -224.966705
6.768750e+02 8.227241e+01 -225.619594
6.768750e+02 9.249147e+01 -226.341292
6.768750e+02 1.039798e+02 -228.289653
6.768750e+02 1.168952e+02 -227.376171
6.768750e+02 1.314147e+02 -224.128091
6.768750e+02 1.477378e+02 -225.470491
6.768750e+02 1.660883e+02 -219.998115
6.768750e+02 1.867181e+02 -224.026710
6.768750e+02 2.099104e+02 -227.554713
6.768750e+02 2.359833e+02 -229.629781
6.768750e+02 2.652948e+02 -220.337278
6.768750e+02 2.982471e+02 -220.747057
6.768750e+02 3.352924e+02 -221.069651
6.768750e+02 3.769391e+02 -238.750548
6.768750e+02 4.237587e+02 -229.145272
6.768750e+02 4.763938e+02 -221.664805
6.768750e+02 5.355667e+02 -223.897280
6.768750e+02 6.020894e+02 -229.566472
6.768750e+02 6.768750e+02 -228.256034
6.768750e+02 7.609497e+02 -223.893966
6.768750e+02 8.554673e+02 -220.479174
6.768750e+02 9.617249e+02 -223.605346
6.768750e+02 1.081181e+03 -224.363588
6.768750e+02 1.215474e+03 -219.384101
6.768750e+02 1.366448e+03 -219.112167
6.768750e+02 1.536175e+03 -220.269373
6.768750e+02 1.726983e+03 -217.521841
6.768750e+02 1.941492e+03 -216.548480
6.768750e+02 2.182645e+03 -215.687464
6.768750e+02 2.453751e+03 -216.341948
6.768750e+02 2.758532e+03 -215.390109
6.768750e+02 3.101169e+03 -214.583406
6.768750e+02 3.486365e+03 -215.422052
6.768750e+02 3.919407e+03 -215.409433
6.768750e+02 4.406236e+03 -214.852775
6.768750e+02 4.953535e+03 -215.277068
6.768750e+02 5.568814e+03 -215.980733
6.768750e+02 6.260517e+03 -213.312054
6.768750e+02 7.038136e+03 -212.639468
6.768750e+02 7.912343e+03 -212.226348
6.768750e+02 8.895135e+03 -212.665635
6.768750e+02 1.000000e+04 -211.890667

7.609497e+02 1.000000e+01 -229.467678
7.609497e+02 1.124210e+01 -232.640859
7.609497e+02 1.263848e+01 -239.619057
7.609497e+02 1.420831e+01 -232.322197
7.609497e+02 1.597312e+01 -235.389043
7.609497e+02 1.795714e+01 -236.202289
7.609497e+02 2.018760e+01 -231.506641
7.609497e+02 2.269511e+01 -237.347331
7.609497e+02 2.551407e+01 -233.494170
7.609497e+02 2.868317e+01 -239.450291
7.609497e+02 3.224591e+01 -232.535819
7.609497e+02 3.625117e+01 -229.710903
7.609497e+02 4.075393e+01 -240.962756
7.609497e+02 4.581598e+01 -238.713434
7.609497e+02 5.150678e+01 -236.798353
7.609497e+02 5.790444e+01 -236.451038
7.609497e+02 6.509675e+01 -229.108936
7.609497e+02 7.318242e+01 -228.601849
7.609497e+02 8.227241e+01 -228.863288
7.609497e+02 9.249147e+01 -231.755123
7.609497e+02 1.039798e+02 -239.869747
7.609497e+02 1.168952e+02 -234.275409
7.609497e+02 1.314147e+02 -228.171750
7.609497e+02 1.477378e+02 -231.317378
7.609497e+02 1.660883e+02 -221.309926
7.609497e+02 1.867181e+02 -230.906806
7.609497e+02 2.099104e+02 -235.821315
7.609497e+02 2.359833e+02 -246.477587
7.609497e+02 2.652948e+02 -221.038420
7.609497e+02 2.982471e+02 -220.450377
7.609497e+02 3.352924e+02 -221.451005
7.609497e+02 3.769391e+02 -230.377656
7.609497e+02 4.237587e+02 -235.801325
7.609497e+02 4.763938e+02 -222.387599
7.609497e+02 5.355667e+02 -226.683268
7.609497e+02 6.020894e+02 -223.822054
7.609497e+02 6.768750e+02 -224.379002
7.609497e+02 7.609497e+02 -222.502163
7.609497e+02 8.554673e+02 -221.214269
7.609497e+02 9.617249e+02 -225.257906
7.609497e+02 1.081181e+03 -224.112872
7.609497e+02 1.215474e+03 -219.516026
7.609497e+02 1.366448e+03 -218.662651
7.609497e+02 1.536175e+03 -221.572334
7.609497e+02 1.726983e+03 -218.027039
7.609497e+02 1.941492e+03 -217.710357
7.609497e+02 2.182645e+03 -216.900277
7.609497e+02 2.453751e+03 -217.051421
7.609497e+02 2.758532e+03 -215.849065
7.609497e+02 3.101169e+03 -215.513303
7.609497e+02 3.486365e+03 -215.894503
7.609497e+02 3.919407e+03 -214.520306
7.609497e+02 4.406236e+03 -215.509045
7.609497e+02 4.953535e+03 -214.428043
7.609497e+02 5.568814e+03 -214.804789
7.609497e+02 6.260517e+03 -213.822931
7.609497e+02 7.038136e+03 -212.040633
7.609497e+02 7.912343e+03 -213.478337
7.609497e+02 8.895135e+03 -213.272145
7.609497e+02 1.000000e+04 -214.684593

8.554673e+02 1.000000e+01 -232.755038
8.554673e+02 1.124210e+01 -232.355811
8.554673e+02 1.263848e+01 -238.111249
8.554673e+02 1.420831e+01 -235.570837
8.554673e+02 1.597312e+01 -239.823570
8.554673e+02 1.795714e+01 -237.597323
8.554673e+02 2.018760e+01 -231.466238
8.554673e+02 2.269511e+01 -237.773205
8.554673e+02 2.551407e+01 -241.702797
8.554673e+02 2.868317e+01 -247.766436
8.554673e+02 3.224591e+01 -236.742914
8.554673e+02 3.625117e+01 -235.165503
8.554673e+02 4.075393e+01 -252.811542
8.554673e+02 4.581598e+01 -243.510004
8.554673e+02 5.150678e+01 -250.453963
8.554673e+02 5.790444e+01 -245.336593
8.554673e+02 6.509675e+01 -235.629156
8.554673e+02 7.318242e+01 -233.763627
8.554673e+02 8.227241e+01 -236.570442
8.554673e+02 9.249147e+01 -241.159181
8.554673e+02 1.039798e+02 -238.579885
8.554673e+02 1.168952e+02 -237.262580
8.554673e+02 1.314147e+02 -232.035527
8.554673e+02 1.477378e+02 -232.814742
8.554673e+02 1.660883e+02 -226.346661
8.554673e+02 1.867181e+02 -235.231470
8.554673e+02 2.099104e+02 -242.216636
8.554673e+02 2.359833e+02 -237.340123
8.554673e+02 2.652948e+02 -226.284239
8.554673e+02 2.982471e+02 -225.486397
8.554673e+02 3.352924e+02 -225.713669
8.554673e+02 3.769391e+02 -226.107374
8.554673e+02 4.237587e+02 -229.441605
8.554673e+02 4.763938e+02 -230.365500
8.554673e+02 5.355667e+02 -232.479078
8.554673e+02 6.020894e+02 -221.626986
8.554673e+02 6.768750e+02 -221.850466
8.554673e+02 7.609497e+02 -221.983038
8.554673e+02 8.554673e+02 -227.730947
8.554673e+02 9.617249e+02 -221.181905
8.554673e+02 1.081181e+03 -220.210350
8.554673e+02 1.215474e+03 -223.420606
8.554673e+02 1.366448e+03 -222.802330
8.554673e+02 1.536175e+03 -219.195206
8.554673e+02 1.726983e+03 -220.347465
8.554673e+02 1.941492e+03 -219.266338
8.554673e+02 2.182645e+03 -217.323344
8.554673e+02 2.453751e+03 -216.206541
8.554673e+02 2.758532e+03 -216.502341
8.554673e+02 3.101169e+03 -215.285108
8.554673e+02 3.486365e+03 -215.694661
8.554673e+02 3.919407e+03 -215.973069
8.554673e+02 4.406236e+03 -215.395063
8.554673e+02 4.953535e+03 -215.676107
8.554673e+02 5.568814e+03 -212.852334
8.554673e+02 6.260517e+03 -213.925628
8.554673e+02 7.038136e+03 -211.987369
8.554673e+02 7.912343e+03 -212.367777
8.554673e+02 8.895135e+03 -212.483420
8.554673e+02 1.000000e+04 -211.384317

9.617249e+02 1.000000e+01 -224.750796
9.617249e+02 1.124210e+01 -223.723038
9.617249e+02 1.263848e+01 -227.062840
9.617249e+02 1.420831e+01 -224.927450
9.617249e+02 1.597312e+01 -226.077920
9.617249e+02 1.795714e+01 -227.006978
9.617249e+02 2.018760e+01 -225.039993
9.617249e+02 2.269511e+01 -227.041527
9.617249e+02 2.551407e+01 -225.829176
9.617249e+02 2.868317e+01 -227.536052
9.617249e+02 3.224591e+01 -227.028929
9.617249e+02 3.625117e+01 -225.321081
9.617249e+02 4.075393e+01 -227.633165
9.617249e+02 4.581598e+01 -227.754202
9.617249e+02 5.150678e+01 -226.333155
9.617249e+02 5.790444e+01 -227.909465
9.617249e+02 6.509675e+01 -225.445236
9.617249e+02 7.318242e+01 -226.238769
9.617249e+02 8.227241e+01 -226.532061
9.617249e+02 9.249147e+01 -227.332127
9.617249e+02 1.039798e+02 -227.903699
9.617249e+02 1.168952e+02 -230.166208
9.617249e+02 1.314147e+02 -226.033978
9.617249e+02 1.477378e+02 -230.458773
9.617249e+02 1.660883e+02 -225.952701
9.617249e+02 1.867181e+02 -227.288098
9.617249e+02 2.099104e+02 -225.544289
9.617249e+02 2.359833e+02 -225.058264
9.617249e+02 2.652948e+02 -225.494926
9.617249e+02 2.982471e+02 -225.632394
9.617249e+02 3.352924e+02 -224.073745
9.617249e+02 3.769391e+02 -225.363378
9.617249e+02 4.237587e+02 -223.066745
9.617249e+02 4.763938e+02 -223.081356
9.617249e+02 5.355667e+02 -221.937817
9.617249e+02 6.020894e+02 -229.100070
9.617249e+02 6.768750e+02 -224.978296
9.617249e+02 7.609497e+02 -227.213408
9.617249e+02 8.554673e+02 -222.432657
9.617249e+02 9.617249e+02 -221.745335
9.617249e+02 1.081181e+03 -224.372288
9.617249e+02 1.215474e+03 -220.790396
9.617249e+02 1.366448e+03 -221.233550
9.617249e+02 1.536175e+03 -220.864499
9.617249e+02 1.726983e+03 -220.931775
9.617249e+02 1.941492e+03 -219.312438
9.617249e+02 2.182645e+03 -217.301371
9.617249e+02 2.453751e+03 -217.137241
9.617249e+02 2.758532e+03 -216.186688
9.617249e+02 3.101169e+03 -216.153877
9.617249e+02 3.486365e+03 -216.924423
9.617249e+02 3.919407e+03 -216.700803
9.617249e+02 4.406236e+03 -215.192748
9.617249e+02 4.953535e+03 -214.936118
9.617249e+02 5.568814e+03 -214.849208
9.617249e+02 6.260517e+03 -215.127809
9.617249e+02 7.038136e+03 -212.579630
9.617249e+02 7.912343e+03 -211.547906
9.617249e+02 8.895135e+03 -213.688611
9.617249e+02 1.000000e+04 -212.394476

1.081181e+03 1.000000e+01 -223.504884
1.081181e+03 1.124210e+01 -224.368838
1.081181e+03 1.263848e+01 -225.560344
1.081181e+03 1.420831e+01 -225.438867
1.081181e+03 1.597312e+01 -226.144428
1.081181e+03 1.795714e+01 -226.114521
1.081181e+03 2.018760e+01 -224.712638
1.081181e+03 2.269511e+01 -227.083161
1.081181e+03 2.551407e+01 -226.682304
1.081181e+03 2.868317e+01 -226.181211
1.081181e+03 3.224591e+01 -225.162673
1.081181e+03 3.625117e+01 -224.161910
1.081181e+03 4.075393e+01 -226.700950
1.081181e+03 4.581598e+01 -225.466376
1.081181e+03 5.150678e+01 -227.067195
1.081181e+03 5.790444e+01 -227.999844
1.081181e+03 6.509675e+01 -226.403035
1.081181e+03 7.318242e+01 -226.096026
1.081181e+03 8.227241e+01 -226.113633
1.081181e+03 9.249147e+01 -227.944498
1.081181e+03 1.039798e+02 -228.629795
1.081181e+03 1.168952e+02 -229.314108
1.081181e+03 1.314147e+02 -230.013722
1.081181e+03 1.477378e+02 -228.735162
1.081181e+03 1.660883e+02 -227.520206
1.081181e+03 1.867181e+02 -225.809371
1.081181e+03 2.099104e+02 -226.477816
1.081181e+03 2.359833e+02 -224.992811
1.081181e+03 2.652948e+02 -224.910412
1.081181e+03 2.982471e+02 -225.798362
1.081181e+03 3.352924e+02 -222.920659
1.081181e+03 3.769391e+02 -224.616791
1.081181e+03 4.237587e+02 -223.927275
1.081181e+03 4.763938e+02 -223.143544
1.081181e+03 5.355667e+02 -223.330331
1.081181e+03 6.020894e+02 -226.142750
1.081181e+03 6.768750e+02 -228.856649
1.081181e+03 7.609497e+02 -229.256266
1.081181e+03 8.554673e+02 -222.035678
1.081181e+03 9.617249e+02 -226.027007
1.081181e+03 1.081181e+03 -222.622903
1.081181e+03 1.215474e+03 -221.294680
1.081181e+03 1.366448e+03 -220.776328
1.081181e+03 1.536175e+03 -220.449350
1.081181e+03 1.726983e+03 -218.890775
1.081181e+03 1.941492e+03 -220.192769
1.081181e+03 2.182645e+03 -220.533279
1.081181e+03 2.453751e+03 -218.076170
1.081181e+03 2.758532e+03 -218.799717
1.081181e+03 3.101169e+03 -216.499102
1.081181e+03 3.486365e+03 -216.282463
1.081181e+03 3.919407e+03 -216.035334
1.081181e+03 4.406236e+03 -216.239811
1.081181e+03 4.953535e+03 -216.215117
1.081181e+03 5.568814e+03 -213.582537
1.081181e+03 6.260517e+03 -214.154716
1.081181e+03 7.038136e+03 -211.168993
1.081181e+03 7.912343e+03 -211.970879
1.081181e+03 8.895135e+03 -213.291534
1.081181e+03 1.000000e+04 -213.914677

1.215474e+03 1.000000e+01 -227.521333
1.215474e+03 1.124210e+01 -229.169762
1.215474e+03 1.263848e+01 -231.886035
1.215474e+03 1.420831e+01 -227.919188
1.215474e+03 1.597312e+01 -226.808352
1.215474e+03 1.795714e+01 -230.710925
1.215474e+03 2.018760e+01 -228.467203
1.215474e+03 2.269511e+01 -229.745752
1.215474e+03 2.551407e+01 -231.922833
1.215474e+03 2.868317e+01 -228.312724
1.215474e+03 3.224591e+01 -226.704000
1.215474e+03 3.625117e+01 -229.312323
1.215474e+03 4.075393e+01 -233.817642
1.215474e+03 4.581598e+01 -229.018376
1.215474e+03 5.150678e+01 -230.041063
1.215474e+03 5.790444e+01 -232.830102
1.215474e+03 6.509675e+01 -227.541340
1.215474e+03 7.318242e+01 -229.092258
1.215474e+03 8.227241e+01 -230.495159
1.215474e+03 9.249147e+01 -230.516508
1.215474e+03 1.039798e+02 -235.725746
1.215474e+03 1.168952e+02 -230.015020
1.215474e+03 1.314147e+02 -229.230671
1.215474e+03 1.477378e+02 -233.783082
1.215474e+03 1.660883e+02 -227.320940
1.215474e+03 1.867181e+02 -230.464460
1.215474e+03 2.099104e+02 -233.162166
1.215474e+03 2.359833e+02 -231.886816
1.215474e+03 2.652948e+02 -228.351651
1.215474e+03 2.982471e+02 -228.095296
1.215474e+03 3.352924e+02 -227.270099
1.215474e+03 3.769391e+02 -226.446519
1.215474e+03 4.237587e+02 -228.867406
1.215474e+03 4.763938e+02 -227.415363
1.215474e+03 5.355667e+02 -229.802547
1.215474e+03 6.020894e+02 -222.488279
1.215474e+03 6.768750e+02 -223.129823
1.215474e+03 7.609497e+02 -222.104154
1.215474e+03 8.554673e+02 -228.064959
1.215474e+03 9.617249e+02 -222.032078
1.215474e+03 1.081181e+03 -221.485470
1.215474e+03 1.215474e+03 -225.297250
1.215474e+03 1.366448e+03 -223.643448
1.215474e+03 1.536175e+03 -220.286705
1.215474e+03 1.726983e+03 -220.842929
1.215474e+03 1.941492e+03 -221.112406
1.215474e+03 2.182645e+03 -218.399014
1.215474e+03 2.453751e+03 -217.747028
1.215474e+03 2.758532e+03 -219.059081
1.215474e+03 3.101169e+03 -216.205648
1.215474e+03 3.486365e+03 -217.056801
1.215474e+03 3.919407e+03 -216.278507
1.215474e+03 4.406236e+03 -215.575855
1.215474e+03 4.953535e+03 -215.395411
1.215474e+03 5.568814e+03 -214.484034
1.215474e+03 6.260517e+03 -213.827310
1.215474e+03 7.038136e+03 -211.734143
1.215474e+03 7.912343e+03 -213.160414
1.215474e+03 8.895135e+03 -212.850849
1.215474e+03 1.000000e+04 -212.637027

1.366448e+03 1.000000e+01 -225.399272
