x_by_lambda_0 z_by_lambda_0 g_tm_full_log g_tm_refl_re g_te_full_log g_te_refl_re
4.782609e+00 -3.913043e-01 -6.374772e+01 -1.421406e-04 -7.796621e+01 3.273965e-04
4.782609e+00 -2.463768e-01 -6.327359e+01 7.086211e-05 -7.770039e+01 -3.794135e-05
4.782609e+00 -1.014493e-01 -6.280016e+01 2.047040e-04 -7.743171e+01 -3.860846e-04
4.782609e+00 4.347826e-02 -6.251738e+01 1.192944e-04 -7.657331e+01 -3.098501e-04
4.782609e+00 1.884058e-01 -6.281410e+01 1.287763e-04 -7.155747e+01 -3.398282e-04
4.782609e+00 3.333333e-01 -6.327661e+01 1.300647e-04 -6.784514e+01 -3.549497e-04
4.782609e+00 4.782609e-01 -6.384025e+01 1.230611e-04 -6.542671e+01 -3.497795e-04
4.782609e+00 6.231884e-01 -6.442733e+01 1.086686e-04 -6.380444e+01 -3.201111e-04
4.782609e+00 7.681159e-01 -6.495301e+01 8.880989e-05 -6.272138e+01 -2.641189e-04
4.782609e+00 9.130435e-01 -6.534527e+01 6.623134e-05 -6.203916e+01 -1.835191e-04
4.782609e+00 1.057971e+00 -6.557114e+01 4.406515e-05 -6.167674e+01 -8.442836e-05
4.782609e+00 1.202899e+00 -6.564809e+01 2.519358e-05 -6.158341e+01 2.245532e-05
4.782609e+00 1.347826e+00 -6.562911e+01 1.154911e-05 -6.172585e+01 1.227019e-04
4.782609e+00 1.492754e+00 -6.557494e+01 3.559857e-06 -6.208124e+01 2.002220e-04
4.782609e+00 1.637681e+00 -6.553378e+01 -2.746779e-08 -6.263287e+01 2.404504e-04
4.782609e+00 1.782609e+00 -6.553444e+01 -1.778575e-06 -6.336660e+01 2.341139e-04
4.782609e+00 1.927536e+00 -6.558782e+01 -4.650760e-06 -6.426632e+01 1.806546e-04
4.782609e+00 2.072464e+00 -6.569127e+01 -1.074215e-05 -6.530685e+01 9.013516e-05
4.782609e+00 2.217391e+00 -6.583282e+01 -2.014789e-05 -6.644161e+01 -1.744240e-05
4.782609e+00 2.362319e+00 -6.599484e+01 -3.045336e-05 -6.758378e+01 -1.159311e-04
4.782609e+00 2.507246e+00 -6.615744e+01 -3.727263e-05 -6.858972e+01 -1.795254e-04
4.782609e+00 2.652174e+00 -6.630168e+01 -3.588133e-05 -6.927707e+01 -1.904133e-04
4.782609e+00 2.797101e+00 -6.641261e+01 -2.348735e-05 -6.951387e+01 -1.452068e-04
4.782609e+00 2.942029e+00 -6.648144e+01 -1.234612e-06 -6.931801e+01 -5.759875e-05
4.782609e+00 3.086957e+00 -6.650640e+01 2.510705e-05 -6.883639e+01 4.447676e-05
4.782609e+00 3.231884e+00 -6.649194e+01 4.647253e-05 -6.823400e+01 1.271365e-04
4.782609e+00 3.376812e+00 -6.644683e+01 5.375673e-05 -6.762508e+01 1.620606e-04
4.782609e+00 3.521739e+00 -6.638187e+01 4.191034e-05 -6.706947e+01 1.372355e-04
4.782609e+00 3.666667e+00 -6.630789e+01 1.308351e-05 -6.659163e+01 6.252505e-05
4.782609e+00 3.811594e+00 -6.623443e+01 -2.294777e-05 -6.619731e+01 -3.289796e-05
4.782609e+00 3.956522e+00 -6.616907e+01 -5.188605e-05 -6.588350e+01 -1.111926e-04
4.782609e+00 4.101449e+00 -6.611737e+01 -6.075121e-05 -6.564356e+01 -1.409446e-04
4.782609e+00 4.246377e+00 -6.608300e+01 -4.408993e-05 -6.546975e+01 -1.106154e-04
4.782609e+00 4.391304e+00 -6.606809e+01 -7.524585e-06 -6.535435e+01 -3.422205e-05
4.782609e+00 4.536232e+00 -6.607358e+01 3.359150e-05 -6.529015e+01 5.400778e-05
4.782609e+00 4.681159e+00 -6.609951e+01 6.050090e-05 -6.527065e+01 1.144422e-04
4.782609e+00 4.826087e+00 -6.614532e+01 5.984882e-05 -6.529002e+01 1.200814e-04
4.782609e+00 4.971014e+00 -6.621001e+01 3.077086e-05 -6.534315e+01 6.944939e-05
4.782609e+00 5.115942e+00 -6.629234e+01 -1.363823e-05 -6.542549e+01 -1.222950e-05
4.782609e+00 5.260870e+00 -6.639093e+01 -5.190379e-05 -6.553308e+01 -8.482735e-05
4.782609e+00 5.405797e+00 -6.650431e+01 -6.461270e-05 -6.566241e+01 -1.128791e-04
4.782609e+00 5.550725e+00 -6.663102e+01 -4.463064e-05 -6.581040e+01 -8.338246e-05
4.782609e+00 5.695652e+00 -6.676964e+01 -1.564973e-06 -6.597432e+01 -1.260710e-05
4.782609e+00 5.840580e+00 -6.691880e+01 4.245769e-05 -6.615178e+01 6.207944e-05
4.782609e+00 5.985507e+00 -6.707719e+01 6.408512e-05 -6.634065e+01 1.016186e-04
4.782609e+00 6.130435e+00 -6.724361e+01 5.138079e-05 -6.653906e+01 8.592584e-05
4.782609e+00 6.275362e+00 -6.741692e+01 1.084274e-05 -6.674536e+01 2.469719e-05
4.782609e+00 6.420290e+00 -6.759609e+01 -3.552157e-05 -6.695808e+01 -4.781931e-05
4.782609e+00 6.565217e+00 -6.778016e+01 -6.200347e-05 -6.717592e+01 -9.161134e-05
4.782609e+00 6.710145e+00 -6.796825e+01 -5.361804e-05 -6.739773e+01 -8.309005e-05
4.782609e+00 6.855072e+00 -6.815959e+01 -1.495315e-05 -6.762251e+01 -2.825992e-05
4.782609e+00 7.000000e+00 -6.835345e+01 3.197658e-05 -6.784934e+01 4.078077e-05

4.927536e+00 -3.000000e+00 -7.269144e+01 4.047474e-07 -8.292008e+01 6.195192e-05
4.927536e+00 -2.855072e+00 -7.218154e+01 4.470316e-05 -8.268453e+01 -9.493451e-05
4.927536e+00 -2.710145e+00 -7.167589e+01 2.663254e-05 -8.244665e+01 -1.203651e-04
4.927536e+00 -2.565217e+00 -7.117404e+01 -3.773435e-05 -8.220652e+01 4.233153e-05
4.927536e+00 -2.420290e+00 -7.067556e+01 -5.448947e-05 -8.196484e+01 1.579473e-04
4.927536e+00 -2.275362e+00 -7.018010e+01 1.250355e-05 -8.172253e+01 3.769322e-05
4.927536e+00 -2.130435e+00 -6.968739e+01 7.212304e-05 -8.148036e+01 -1.566936e-04
4.927536e+00 -1.985507e+00 -6.919723e+01 2.788334e-05 -8.123855e+01 -1.273785e-04
4.927536e+00 -1.840580e+00 -6.870941e+01 -6.858645e-05 -8.099662e+01 1.059872e-04
4.927536e+00 -1.695652e+00 -6.822376e+01 -7.317110e-05 -8.075350e+01 2.005164e-04
4.927536e+00 -1.550725e+00 -6.774007e+01 3.733894e-05 -8.050795e+01 -8.466290e-06
4.927536e+00 -1.405797e+00 -6.725813e+01 1.073949e-04 -8.025914e+01 -2.287383e-04
4.927536e+00 -1.260870e+00 -6.677774e+01 1.944009e-05 -8.000697e+01 -1.167671e-04
4.927536e+00 -1.115942e+00 -6.629872e+01 -1.134217e-04 -7.975197e+01 1.907640e-04
4.927536e+00 -9.710145e-01 -6.582093e+01 -8.884062e-05 -7.949482e+01 2.360769e-04
4.927536e+00 -8.260870e-01 -6.534423e+01 7.934269e-05 -7.923572e+01 -8.161658e-05
4.927536e+00 -6.811594e-01 -6.486852e+01 1.488966e-04 -7.897424e+01 -3.087359e-04
4.927536e+00 -5.362319e-01 -6.439368e+01 -4.595051e-06 -7.870974e+01 -8.130878e-05
4.927536e+00 -3.913043e-01 -6.391963e+01 -1.739978e-04 -7.844196e+01 2.986538e-04
4.927536e+00 -2.463768e-01 -6.344626e+01 -9.612389e-05 -7.817118e+01 2.579082e-04
4.927536e+00 -1.014493e-01 -6.297348e+01 1.435778e-04 -7.789774e+01 -1.880128e-04
4.927536e+00 4.347826e-02 -6.269256e+01 2.066660e-04 -7.703457e+01 -3.849307e-04
4.927536e+00 1.884058e-01 -6.298891e+01 1.776987e-04 -7.201161e+01 -3.454389e-04
4.927536e+00 3.333333e-01 -6.344733e+01 1.453780e-04 -6.828583e+01 -2.900751e-04
4.927536e+00 4.782609e-01 -6.400947e+01 1.109605e-04 -6.584784e+01 -2.183281e-04
4.927536e+00 6.231884e-01 -6.460432e+01 7.643499e-05 -6.420004e+01 -1.320881e-04
4.927536e+00 7.681159e-01 -6.515165e+01 4.423851e-05 -6.308550e+01 -3.616400e-05
4.927536e+00 9.130435e-01 -6.557822e+01 1.682112e-05 -6.236579e+01 6.158263e-05
4.927536e+00 1.057971e+00 -6.584250e+01 -3.881331e-06 -6.195978e+01 1.507079e-04
4.927536e+00 1.202899e+00 -6.595031e+01 -1.695337e-05 -6.181662e+01 2.194194e-04
4.927536e+00 1.347826e+00 -6.594658e+01 -2.283117e-05 -6.190288e+01 2.565810e-04
4.927536e+00 1.492754e+00 -6.589044e+01 -2.330649e-05 -6.219569e+01 2.542661e-04
4.927536e+00 1.637681e+00 -6.583323e+01 -2.111278e-05 -6.267865e+01 2.103612e-04
4.927536e+00 1.782609e+00 -6.580883e+01 -1.912691e-05 -6.333865e+01 1.304948e-04
4.927536e+00 1.927536e+00 -6.583343e+01 -1.938028e-05 -6.416244e+01 2.848621e-05
4.927536e+00 2.072464e+00 -6.590916e+01 -2.221337e-05 -6.513148e+01 -7.531211e-05
4.927536e+00 2.217391e+00 -6.602820e+01 -2.595537e-05 -6.621310e+01 -1.579299e-04
4.927536e+00 2.362319e+00 -6.617622e+01 -2.740504e-05 -6.734602e+01 -1.993797e-04
4.927536e+00 2.507246e+00 -6.633545e+01 -2.312039e-05 -6.842216e+01 -1.885995e-04
4.927536e+00 2.652174e+00 -6.648755e+01 -1.115832e-05 -6.928223e+01 -1.278613e-04
4.927536e+00 2.797101e+00 -6.661633e+01 7.415189e-06 -6.976275e+01 -3.378588e-05
4.927536e+00 2.942029e+00 -6.671010e+01 2.802307e-05 -6.979677e+01 6.613971e-05
4.927536e+00 3.086957e+00 -6.676314e+01 4.361335e-05 -6.946506e+01 1.412373e-04
4.927536e+00 3.231884e+00 -6.677585e+01 4.717346e-05 -6.892607e+01 1.675165e-04
4.927536e+00 3.376812e+00 -6.675371e+01 3.492155e-05 -6.832000e+01 1.364742e-04
4.927536e+00 3.521739e+00 -6.670545e+01 8.815185e-06 -6.773357e+01 5.928716e-05
4.927536e+00 3.666667e+00 -6.664105e+01 -2.301130e-05 -6.720907e+01 -3.593267e-05
4.927536e+00 3.811594e+00 -6.657018e+01 -4.859939e-05 -6.676222e+01 -1.136977e-04
4.927536e+00 3.956522e+00 -6.650121e+01 -5.681096e-05 -6.639511e+01 -1.445064e-04
4.927536e+00 4.101449e+00 -6.644074e+01 -4.250008e-05 -6.610356e+01 -1.169007e-04
4.927536e+00 4.246377e+00 -6.639358e+01 -9.788130e-06 -6.588093e+01 -4.295399e-05
4.927536e+00 4.391304e+00 -6.636289e+01 2.853085e-05 -6.571992e+01 4.585581e-05
4.927536e+00 4.536232e+00 -6.635054e+01 5.584808e-05 -6.561338e+01 1.114659e-04
4.927536e+00 4.681159e+00 -6.635732e+01 5.914367e-05 -6.555471e+01 1.257167e-04
4.927536e+00 4.826087e+00 -6.638326e+01 3.560506e-05 -6.553793e+01 8.323979e-05
4.927536e+00 4.971014e+00 -6.642785e+01 -5.009850e-06 -6.555772e+01 4.467129e-06
4.927536e+00 5.115942e+00 -6.649021e+01 -4.404375e-05 -6.560936e+01 -7.333369e-05
4.927536e+00 5.260870e+00 -6.656920e+01 -6.250043e-05 -6.568869e+01 -1.134201e-04
4.927536e+00 5.405797e+00 -6.666358e+01 -5.059925e-05 -6.579203e+01 -9.730909e-05
4.927536e+00 5.550725e+00 -6.677203e+01 -1.340364e-05 -6.591614e+01 -3.408947e-05
4.927536e+00 5.695652e+00 -6.689321e+01 3.085927e-05 -6.605815e+01 4.379004e-05
4.927536e+00 5.840580e+00 -6.702580e+01 5.956993e-05 -6.621552e+01 9.670554e-05
4.927536e+00 5.985507e+00 -6.716857e+01 5.744981e-05 -6.638603e+01 9.812153e-05
4.927536e+00 6.130435e+00 -6.732029e+01 2.509138e-05 -6.656766e+01 4.845939e-05
4.927536e+00 6.275362e+00 -6.747986e+01 -2.065485e-05 -6.675868e+01 -2.500820e-05
4.927536e+00 6.420290e+00 -6.764620e+01 -5.522261e-05 -6.695750e+01 -8.261644e-05
4.927536e+00 6.565217e+00 -6.781837e+01 -5.959771e-05 -6.716275e+01 -9.368029e-05
4.927536e+00 6.710145e+00 -6.799544e+01 -3.110189e-05 -6.737318e+01 -5.323217e-05
4.927536e+00 6.855072e+00 -6.817661e+01 1.459103e-05 -6.758771e+01 1.526104e-05
4.927536e+00 7.000000e+00 -6.836112e+01 5.182624e-05 -6.780536e+01 7.302127e-05

5.072464e+00 -3.000000e+00 -7.281545e+01 -3.437854e-05 -8.345670e+01 1.212645e-04
5.072464e+00 -2.855072e+00 -7.231102e+01 1.847074e-05 -8.321719e+01 9.461719e-06
5.072464e+00 -2.710145e+00 -7.181024e+01 5.235701e-05 -8.297522e+01 -1.312282e-04
5.072464e+00 -2.565217e+00 -7.131271e+01 9.224545e-06 -8.273148e+01 -8.130565e-05
5.072464e+00 -2.420290e+00 -7.081808e+01 -5.678932e-05 -8.248691e+01 1.032572e-04
5.072464e+00 -2.275362e+00 -7.032610e+01 -4.458234e-05 -8.224234e+01 1.471535e-04
5.072464e+00 -2.130435e+00 -6.983654e+01 4.072417e-05 -8.199811e+01 -3.555197e-05
5.072464e+00 -1.985507e+00 -6.934925e+01 7.648423e-05 -8.175386e+01 -1.841466e-04
5.072464e+00 -1.840580e+00 -6.886404e+01 -2.788842e-06 -8.150860e+01 -6.114388e-05
5.072464e+00 -1.695652e+00 -6.838073e+01 -9.112488e-05 -8.126109e+01 1.722690e-04
5.072464e+00 -1.550725e+00 -6.789912e+01 -5.019604e-05 -8.101039e+01 1.632722e-04
5.072464e+00 -1.405797e+00 -6.741902e+01 7.662856e-05 -8.075622e+01 -1.021588e-04
5.072464e+00 -1.260870e+00 -6.694024e+01 1.030895e-04 -8.049901e+01 -2.388347e-04
5.072464e+00 -1.115942e+00 -6.646264e+01 -2.851117e-05 -8.023949e+01 -1.859522e-05
5.072464e+00 -9.710145e-01 -6.598611e+01 -1.358033e-04 -7.997806e+01 2.560653e-04
5.072464e+00 -8.260870e-01 -6.551052e+01 -4.634568e-05 -7.971449e+01 1.634984e-04
5.072464e+00 -6.811594e-01 -6.503579e+01 1.293695e-04 -7.944814e+01 -1.941348e-04
5.072464e+00 -5.362319e-01 -6.456181e+01 1.287005e-04 -7.917854e+01 -2.908859e-04
5.072464e+00 -3.913043e-01 -6.408850e+01 -7.350755e-05 -7.890579e+01 5.322758e-05
5.072464e+00 -2.463768e-01 -6.361576e+01 -1.903429e-04 -7.863031e+01 3.539651e-04
5.072464e+00 -1.014493e-01 -6.314353e+01 -2.671042e-05 -7.835225e+01 1.398228e-04
5.072464e+00 4.347826e-02 -6.286418e+01 1.372946e-04 -7.748443e+01 -1.762111e-04
5.072464e+00 1.884058e-01 -6.315962e+01 9.273780e-05 -7.245473e+01 -1.013762e-04
5.072464e+00 3.333333e-01 -6.361322e+01 5.132855e-05 -6.871641e+01 -2.031671e-05
5.072464e+00 4.782609e-01 -6.417228e+01 1.478638e-05 -6.626022e+01 6.291833e-05
5.072464e+00 6.231884e-01 -6.477202e+01 -1.511791e-05 -6.458874e+01 1.424340e-04
5.072464e+00 7.681159e-01 -6.533721e+01 -3.692567e-05 -6.344503e+01 2.107942e-04
5.072464e+00 9.130435e-01 -6.579485e+01 -4.987430e-05 -6.269063e+01 2.597864e-04
5.072464e+00 1.057971e+00 -6.609674e+01 -5.420907e-05 -6.224430e+01 2.816751e-04
5.072464e+00 1.202899e+00 -6.623782e+01 -5.131501e-05 -6.205510e+01 2.708488e-04
5.072464e+00 1.347826e+00 -6.625404e+01 -4.357741e-05 -6.208944e+01 2.256029e-04
5.072464e+00 1.492754e+00 -6.620135e+01 -3.393543e-05 -6.232439e+01 1.496429e-04
5.072464e+00 1.637681e+00 -6.613299e+01 -2.518734e-05 -6.274365e+01 5.278401e-05
5.072464e+00 1.782609e+00 -6.608719e+01 -1.921581e-05 -6.333475e+01 -4.965064e-05
5.072464e+00 1.927536e+00 -6.608505e+01 -1.638740e-05 -6.408623e+01 -1.390266e-04
5.072464e+00 2.072464e+00 -6.613324e+01 -1.539526e-05 -6.498388e+01 -1.970861e-04
5.072464e+00 2.217391e+00 -6.622793e+01 -1.372018e-05 -6.600440e+01 -2.104956e-04
5.072464e+00 2.362319e+00 -6.635810e+01 -8.681322e-06 -6.710474e+01 -1.751156e-04
5.072464e+00 2.507246e+00 -6.650845e+01 1.215417e-06 -6.820626e+01 -9.857232e-05
5.072464e+00 2.652174e+00 -6.666191e+01 1.514592e-05 -6.918128e+01 1.411292e-07
5.072464e+00 2.797101e+00 -6.680209e+01 2.962675e-05 -6.986787e+01 9.462985e-05
5.072464e+00 2.942029e+00 -6.691554e+01 3.934621e-05 -7.014187e+01 1.581044e-04
5.072464e+00 3.086957e+00 -6.699349e+01 3.911161e-05 -7.000372e+01 1.716533e-04
5.072464e+00 3.231884e+00 -6.703270e+01 2.630759e-05 -6.957396e+01 1.311019e-04
5.072464e+00 3.376812e+00 -6.703520e+01 2.836732e-06 -6.900356e+01 4.971066e-05
5.072464e+00 3.521739e+00 -6.700709e+01 -2.452630e-05 -6.840595e+01 -4.499381e-05
5.072464e+00 3.666667e+00 -6.695679e+01 -4.595524e-05 -6.784550e+01 -1.199760e-04
5.072464e+00 3.811594e+00 -6.689348e+01 -5.224302e-05 -6.735156e+01 -1.484460e-04
5.072464e+00 3.956522e+00 -6.682579e+01 -3.900315e-05 -6.693368e+01 -1.203444e-04
5.072464e+00 4.101449e+00 -6.676107e+01 -9.499226e-06 -6.659151e+01 -4.713842e-05
5.072464e+00 4.246377e+00 -6.670508e+01 2.555667e-05 -6.632020e+01 4.171545e-05
5.072464e+00 4.391304e+00 -6.666201e+01 5.174226e-05 -6.611326e+01 1.100360e-04
5.072464e+00 4.536232e+00 -6.663462e+01 5.703316e-05 -6.596383e+01 1.298027e-04
5.072464e+00 4.681159e+00 -6.662452e+01 3.768859e-05 -6.586530e+01 9.343563e-05
5.072464e+00 4.826087e+00 -6.663239e+01 9.609720e-07 -6.581160e+01 1.774097e-05
5.072464e+00 4.971014e+00 -6.665827e+01 -3.720627e-05 -6.579725e+01 -6.293111e-05
5.072464e+00 5.115942e+00 -6.670168e+01 -5.904095e-05 -6.581736e+01 -1.119109e-04
5.072464e+00 5.260870e+00 -6.676183e+01 -5.347465e-05 -6.586758e+01 -1.071788e-04
5.072464e+00 5.405797e+00 -6.683771e+01 -2.217023e-05 -6.594408e+01 -5.203904e-05
5.072464e+00 5.550725e+00 -6.692817e+01 2.036591e-05 -6.604344e+01 2.606176e-05
5.072464e+00 5.695652e+00 -6.703202e+01 5.327700e-05 -6.616267e+01 8.860496e-05
5.072464e+00 5.840580e+00 -6.714803e+01 5.968316e-05 -6.629908e+01 1.049716e-04
5.072464e+00 5.985507e+00 -6.727501e+01 3.569419e-05 -6.645033e+01 6.792723e-05
5.072464e+00 6.130435e+00 -6.741179e+01 -6.853912e-06 -6.661430e+01 -2.500804e-06
5.072464e+00 6.275362e+00 -6.755727e+01 -4.593081e-05 -6.678913e+01 -6.920938e-05
5.072464e+00 6.420290e+00 -6.771040e+01 -6.070427e-05 -6.697316e+01 -9.737390e-05
5.072464e+00 6.565217e+00 -6.787020e+01 -4.291045e-05 -6.716491e+01 -7.292181e-05
5.072464e+00 6.710145e+00 -6.803575e+01 -1.864353e-06 -6.736308e+01 -1.012485e-05
5.072464e+00 6.855072e+00 -6.820621e+01 4.009341e-05 -6.756648e+01 5.611917e-05
5.072464e+00 7.000000e+00 -6.838081e+01 5.967915e-05 -6.777407e+01 8.942692e-05

5.217391e+00 -3.000000e+00 -7.294264e+01 -4.431905e-05 -8.398213e+01 9.395430e-05
5.217391e+00 -2.855072e+00 -7.244291e+01 -2.434085e-05 -8.373835e+01 1.046136e-04
5.217391e+00 -2.710145e+00 -7.194630e+01 3.830587e-05 -8.349259e+01 -4.897854e-05
5.217391e+00 -2.565217e+00 -7.145248e+01 5.163393e-05 -8.324583e+01 -1.438446e-04
5.217391e+00 -2.420290e+00 -7.096120e+01 -1.475681e-05 -8.299893e+01 -2.330269e-05
5.217391e+00 -2.275362e+00 -7.047225e+01 -6.957311e-05 -8.275234e+01 1.483744e-04
5.217391e+00 -2.130435e+00 -6.998546e+01 -2.361915e-05 -8.250579e+01 1.072647e-04
5.217391e+00 -1.985507e+00 -6.950069e+01 6.763878e-05 -8.225841e+01 -1.070805e-04
5.217391e+00 -1.840580e+00 -6.901775e+01 6.729668e-05 -8.200898e+01 -1.788503e-04
5.217391e+00 -1.695652e+00 -6.853647e+01 -3.936648e-05 -8.175645e+01 2.091038e-05
5.217391e+00 -1.550725e+00 -6.805665e+01 -1.012599e-04 -8.150038e+01 2.112762e-04
5.217391e+00 -1.405797e+00 -6.757811e+01 -1.356565e-05 -8.124109e+01 9.383204e-05
5.217391e+00 -1.260870e+00 -6.710071e+01 1.092336e-04 -8.097929e+01 -1.835695e-04
5.217391e+00 -1.115942e+00 -6.662434e+01 7.942157e-05 -8.071556e+01 -2.068946e-04
5.217391e+00 -9.710145e-01 -6.614888e+01 -7.958381e-05 -8.044988e+01 8.922619e-05
5.217391e+00 -8.260870e-01 -6.567425e+01 -1.377976e-04 -8.018168e+01 2.805349e-04
5.217391e+00 -6.811594e-01 -6.520035e+01 1.111349e-05 -7.991035e+01 5.771587e-05
5.217391e+00 -5.362319e-01 -6.472709e+01 1.645467e-04 -7.963577e+01 -2.801987e-04
5.217391e+00 -3.913043e-01 -6.425440e+01 8.311767e-05 -7.935832e+01 -2.217930e-04
5.217391e+00 -2.463768e-01 -6.378220e+01 -1.398403e-04 -7.907834e+01 1.872460e-04
5.217391e+00 -1.014493e-01 -6.331043e+01 -1.764014e-04 -7.879576e+01 3.525837e-04
5.217391e+00 4.347826e-02 -6.303240e+01 -3.625546e-05 -7.792339e+01 1.535327e-04
5.217391e+00 1.884058e-01 -6.332650e+01 -6.319366e-05 -7.288732e+01 2.075302e-04
5.217391e+00 3.333333e-01 -6.377470e+01 -8.336849e-05 -6.913728e+01 2.551952e-04
5.217391e+00 4.782609e-01 -6.432938e+01 -9.567693e-05 -6.666416e+01 2.912014e-04
5.217391e+00 6.231884e-01 -6.493156e+01 -9.959077e-05 -6.497066e+01 3.100130e-04
5.217391e+00 7.681159e-01 -6.551109e+01 -9.537216e-05 -6.379987e+01 3.066628e-04
5.217391e+00 9.130435e-01 -6.599640e+01 -8.419684e-05 -6.301328e+01 2.777753e-04
5.217391e+00 1.057971e+00 -6.633443e+01 -6.811525e-05 -6.252960e+01 2.227007e-04
5.217391e+00 1.202899e+00 -6.651027e+01 -4.980503e-05 -6.229774e+01 1.445255e-04
5.217391e+00 1.347826e+00 -6.655040e+01 -3.211652e-05 -6.228403e+01 5.064617e-05
5.217391e+00 1.492754e+00 -6.650621e+01 -1.748186e-05 -6.246540e+01 -4.742999e-05
5.217391e+00 1.637681e+00 -6.643155e+01 -7.330070e-06 -6.282559e+01 -1.353140e-04
5.217391e+00 1.782609e+00 -6.636825e+01 -1.697731e-06 -6.335245e+01 -1.980563e-04
5.217391e+00 1.927536e+00 -6.634189e+01 7.828449e-07 -6.403565e+01 -2.233074e-04
5.217391e+00 2.072464e+00 -6.636348e+01 2.419604e-06 -6.486378e+01 -2.047065e-04
5.217391e+00 2.217391e+00 -6.643297e+01 5.577504e-06 -6.581982e+01 -1.445830e-04
5.217391e+00 2.362319e+00 -6.654264e+01 1.162002e-05 -6.687338e+01 -5.495533e-05
5.217391e+00 2.507246e+00 -6.667976e+01 2.006740e-05 -6.796825e+01 4.396312e-05
5.217391e+00 2.652174e+00 -6.682899e+01 2.838918e-05 -6.900740e+01 1.279493e-04
5.217391e+00 2.797101e+00 -6.697448e+01 3.269350e-05 -6.984951e+01 1.749770e-04
5.217391e+00 2.942029e+00 -6.710199e+01 2.924814e-05 -7.034693e+01 1.718744e-04
5.217391e+00 3.086957e+00 -6.720065e+01 1.636407e-05 -7.042907e+01 1.192894e-04
5.217391e+00 3.231884e+00 -6.726422e+01 -4.136996e-06 -7.015365e+01 3.290383e-05
5.217391e+00 3.376812e+00 -6.729146e+01 -2.668017e-05 -6.965807e+01 -6.024167e-05
5.217391e+00 3.521739e+00 -6.728554e+01 -4.337415e-05 -6.907528e+01 -1.298385e-04
5.217391e+00 3.666667e+00 -6.725282e+01 -4.689848e-05 -6.849395e+01 -1.525399e-04
5.217391e+00 3.811594e+00 -6.720136e+01 -3.384684e-05 -6.796104e+01 -1.207722e-04
5.217391e+00 3.956522e+00 -6.713952e+01 -7.051283e-06 -6.749650e+01 -4.651012e-05
5.217391e+00 4.101449e+00 -6.707500e+01 2.445760e-05 -6.710556e+01 4.213699e-05
5.217391e+00 4.246377e+00 -6.701429e+01 4.835754e-05 -6.678623e+01 1.110120e-04
5.217391e+00 4.391304e+00 -6.696242e+01 5.401001e-05 -6.653336e+01 1.332407e-04
5.217391e+00 4.536232e+00 -6.692306e+01 3.750848e-05 -6.634066e+01 1.005111e-04
5.217391e+00 4.681159e+00 -6.689861e+01 4.363266e-06 -6.620172e+01 2.724650e-05
5.217391e+00 4.826087e+00 -6.689049e+01 -3.189244e-05 -6.611045e+01 -5.479441e-05
5.217391e+00 4.971014e+00 -6.689930e+01 -5.513929e-05 -6.606124e+01 -1.098609e-04
5.217391e+00 5.115942e+00 -6.692505e+01 -5.405286e-05 -6.604907e+01 -1.140304e-04
5.217391e+00 5.260870e+00 -6.696733e+01 -2.800057e-05 -6.606942e+01 -6.635530e-05
5.217391e+00 5.405797e+00 -6.702540e+01 1.172048e-05 -6.611829e+01 1.021600e-05
5.217391e+00 5.550725e+00 -6.709835e+01 4.650136e-05 -6.619212e+01 7.920048e-05
5.217391e+00 5.695652e+00 -6.718515e+01 5.917784e-05 -6.628776e+01 1.078252e-04
5.217391e+00 5.840580e+00 -6.728470e+01 4.280770e-05 -6.640241e+01 8.301707e-05
5.217391e+00 5.985507e+00 -6.739589e+01 4.861857e-06 -6.653358e+01 1.809124e-05
5.217391e+00 6.130435e+00 -6.751762e+01 -3.581492e-05 -6.667906e+01 -5.365533e-05
5.217391e+00 6.275362e+00 -6.764880e+01 -5.826992e-05 -6.683689e+01 -9.569227e-05
5.217391e+00 6.420290e+00 -6.778842e+01 -5.043324e-05 -6.700530e+01 -8.703715e-05
5.217391e+00 6.565217e+00 -6.793550e+01 -1.597604e-05 -6.718274e+01 -3.327366e-05
5.217391e+00 6.710145e+00 -6.808912e+01 2.702242e-05 -6.736781e+01 3.629337e-05
5.217391e+00 6.855072e+00 -6.824844e+01 5.539761e-05 -6.755925e+01 8.421976e-05
5.217391e+00 7.000000e+00 -6.841264e+01 5.349188e-05 -6.775596e+01 8.512030e-05

5.362319e+00 -3.000000e+00 -7.307225e+01 -1.974090e-05 -8.449620e+01 8.904366e-07
5.362319e+00 -2.855072e+00 -7.257654e+01 -5.057393e-05 -8.424847e+01 1.231219e-04
5.362319e+00 -2.710145e+00 -7.208351e+01 -6.589155e-06 -8.399956e+01 6.582965e-05
5.362319e+00 -2.565217e+00 -7.159291e+01 5.581038e-05 -8.375040e+01 -1.020784e-04
5.362319e+00 -2.420290e+00 -7.110454e+01 4.064049e-05 -8.350149e+01 -1.294667e-04
5.362319e+00 -2.275362e+00 -7.061826e+01 -4.158354e-05 -8.325269e+01 4.326383e-05
5.362319e+00 -2.130435e+00 -7.013391e+01 -7.197063e-05 -8.300321e+01 1.685630e-04
5.362319e+00 -1.985507e+00 -6.965134e+01 6.312682e-06 -8.275187e+01 4.456925e-05
5.362319e+00 -1.840580e+00 -6.917038e+01 8.745926e-05 -8.249756e+01 -1.636589e-04
