x_by_lambda_0 z_by_lambda_0 rel_err_db rel_time
9.617248711153e+01 1.597312280060e-01 -2.604095988178e+02 4.433800854e+01
9.617248711153e+01 1.867181091292e-01 -2.603436220811e+02 4.411387440e+01
9.617248711153e+01 2.182644728397e-01 -2.591070520002e+02 4.539931051e+01
9.617248711153e+01 2.551406520031e-01 -2.664206191106e+02 4.540132598e+01
9.617248711153e+01 2.982471286217e-01 -2.639841852247e+02 4.540866352e+01
9.617248711153e+01 3.486365227678e-01 -2.650538476979e+02 4.424254724e+01
9.617248711153e+01 4.075392965872e-01 -2.656152294167e+02 4.425980110e+01
9.617248711153e+01 4.763938010401e-01 -2.697414660333e+02 4.337738093e+01
9.617248711153e+01 5.568813990945e-01 -2.712994763876e+02 4.348205634e+01
9.617248711153e+01 6.509675230458e-01 -2.620191563419e+02 4.352376310e+01
9.617248711153e+01 7.609496685460e-01 -2.695318913891e+02 4.344764949e+01
9.617248711153e+01 8.895134973108e-01 -2.668374814648e+02 4.358049332e+01
9.617248711153e+01 1.039798418481e+00 -2.658802446516e+02 4.257621293e+01
9.617248711153e+01 1.215474250076e+00 -2.629338768517e+02 4.273011265e+01
9.617248711153e+01 1.420830832534e+00 -2.618974493833e+02 4.268690409e+01
9.617248711153e+01 1.660882782628e+00 -2.709132854898e+02 4.272836177e+01
9.617248711153e+01 1.941491945744e+00 -2.668745337029e+02 4.260653570e+01
9.617248711153e+01 2.269510536695e+00 -2.571489895398e+02 4.401496217e+01
9.617248711153e+01 2.652948464432e+00 -2.607646924032e+02 4.290064937e+01
9.617248711153e+01 3.101168926575e+00 -2.576895601277e+02 4.281192582e+01
9.617248711153e+01 3.625117049989e+00 -2.573477162444e+02 4.110997615e+01
9.617248711153e+01 4.237587160604e+00 -2.586662274055e+02 4.239119550e+01
9.617248711153e+01 4.953535208959e+00 -2.631077182149e+02 4.240730409e+01
9.617248711153e+01 5.790443980602e+00 -2.621673776521e+02 4.198839759e+01
9.617248711153e+01 6.768750009459e+00 -2.603349799268e+02 4.323353370e+01
9.617248711153e+01 7.912342618981e+00 -2.611357736677e+02 4.202882562e+01
9.617248711153e+01 9.249147277217e+00 -2.670406687961e+02 4.080298134e+01
9.617248711153e+01 1.081180751077e+01 -2.743013301581e+02 4.043491151e+01
9.617248711153e+01 1.263848202934e+01 -2.499843185704e+02 3.871286616e+01
9.617248711153e+01 1.477377652599e+01 -2.701715574049e+02 3.992324121e+01
9.617248711153e+01 1.726983290659e+01 -2.751619214847e+02 3.947653292e+01
9.617248711153e+01 2.018760254679e+01 -2.704519178970e+02 4.247485265e+01
9.617248711153e+01 2.359833466782e+01 -2.656539756585e+02 4.335397980e+01
9.617248711153e+01 2.758531617629e+01 -2.618035585862e+02 4.627232298e+01
9.617248711153e+01 3.224590545296e+01 -2.588639488755e+02 5.050645764e+01
9.617248711153e+01 3.769390975388e+01 -2.644222689381e+02 5.063165123e+01
9.617248711153e+01 4.406236427774e+01 -2.726932887657e+02 5.541821283e+01
9.617248711153e+01 5.150678076168e+01 -2.871248687853e+02 5.577459373e+01
9.617248711153e+01 6.020894493336e+01 -2.640317975361e+02 6.046045187e+01
9.617248711153e+01 7.038135554932e+01 -2.664109234111e+02 6.008492191e+01
9.617248711153e+01 8.227241341700e+01 -2.778359477641e+02 6.560463584e+01
9.617248711153e+01 9.617248711153e+01 -2.786942882490e+02 6.988207566e+01
9.617248711153e+01 1.124210035062e+02 -2.747942524345e+02 7.587967495e+01
9.617248711153e+01 1.314147362612e+02 -2.575368696920e+02 8.177690521e+01
9.617248711153e+01 1.536174946672e+02 -2.564019980044e+02 8.667984356e+01
9.617248711153e+01 1.795714494372e+02 -2.562315233445e+02 9.358423134e+01
9.617248711153e+01 2.099103720109e+02 -2.800326772153e+02 1.016250357e+02
9.617248711153e+01 2.453751106640e+02 -2.714052561957e+02 1.125743783e+02
9.617248711153e+01 2.868316813342e+02 -2.569755531485e+02 1.217267925e+02
9.617248711153e+01 3.352924149250e+02 -2.463230076374e+02 1.394663799e+02
9.617248711153e+01 3.919406774847e+02 -2.657993655009e+02 1.460260517e+02
9.617248711153e+01 4.581597669054e+02 -2.535442967382e+02 1.600830624e+02
9.617248711153e+01 5.355666917707e+02 -2.202907564271e+02 1.650256152e+02
9.617248711153e+01 6.260516572015e+02 -2.514973663390e+02 1.842167043e+02
9.617248711153e+01 7.318242219076e+02 -2.513923350077e+02 2.132996449e+02
9.617248711153e+01 8.554672535566e+02 -2.572001752507e+02 2.200452473e+02
9.617248711153e+01 1.000000000000e+03 -2.009524771485e+02 2.146414531e+02

1.124210035062e+02 1.000000000000e-01 -2.677353088133e+02 4.759329182e+01
1.124210035062e+02 1.168951816499e-01 -2.593858572801e+02 4.766987563e+01
1.124210035062e+02 1.366448349295e-01 -2.644474487524e+02 4.757155699e+01
1.124210035062e+02 1.597312280060e-01 -2.649049875614e+02 4.769882890e+01
1.124210035062e+02 1.867181091292e-01 -2.644435873338e+02 4.775701553e+01
1.124210035062e+02 2.182644728397e-01 -2.627925597848e+02 4.784444096e+01
1.124210035062e+02 2.551406520031e-01 -2.618785967310e+02 4.777831700e+01
1.124210035062e+02 2.982471286217e-01 -2.618057789727e+02 4.780744174e+01
1.124210035062e+02 3.486365227678e-01 -2.596887284219e+02 4.774169450e+01
1.124210035062e+02 4.075392965872e-01 -2.609798496209e+02 4.785981747e+01
1.124210035062e+02 4.763938010401e-01 -2.603918994487e+02 4.777299260e+01
1.124210035062e+02 5.568813990945e-01 -2.608133896129e+02 4.780679889e+01
1.124210035062e+02 6.509675230458e-01 -2.629017069005e+02 4.788682782e+01
1.124210035062e+02 7.609496685460e-01 -2.583007594414e+02 4.784111573e+01
1.124210035062e+02 8.895134973108e-01 -2.609908038520e+02 4.796493206e+01
1.124210035062e+02 1.039798418481e+00 -2.605665375571e+02 4.792659282e+01
1.124210035062e+02 1.215474250076e+00 -2.584002572429e+02 4.774107337e+01
1.124210035062e+02 1.420830832534e+00 -2.647622762135e+02 4.814676742e+01
1.124210035062e+02 1.660882782628e+00 -2.637558013632e+02 4.714020969e+01
1.124210035062e+02 1.941491945744e+00 -2.668770528348e+02 4.623863890e+01
1.124210035062e+02 2.269510536695e+00 -2.664707643816e+02 4.806070024e+01
1.124210035062e+02 2.652948464432e+00 -2.603862735982e+02 4.641586992e+01
1.124210035062e+02 3.101168926575e+00 -2.603068059903e+02 4.623679336e+01
1.124210035062e+02 3.625117049989e+00 -2.626041580904e+02 4.553010279e+01
1.124210035062e+02 4.237587160604e+00 -2.581556210092e+02 4.469668114e+01
1.124210035062e+02 4.953535208959e+00 -2.687104706467e+02 4.395540874e+01
1.124210035062e+02 5.790443980602e+00 -2.689495832860e+02 4.388165433e+01
1.124210035062e+02 6.768750009459e+00 -2.633092162931e+02 4.390162005e+01
1.124210035062e+02 7.912342618981e+00 -2.574664187453e+02 4.906792837e+01
1.124210035062e+02 9.249147277217e+00 -2.550454329392e+02 4.373297892e+01
1.124210035062e+02 1.081180751077e+01 -2.565088549786e+02 4.240306793e+01
1.124210035062e+02 1.263848202934e+01 -2.260855112908e+02 4.979285784e+01
1.124210035062e+02 1.477377652599e+01 -2.683742018124e+02 5.230921473e+01
1.124210035062e+02 1.726983290659e+01 -2.631970116822e+02 5.409371392e+01
1.124210035062e+02 2.018760254679e+01 -2.732685009776e+02 5.320591193e+01
1.124210035062e+02 2.359833466782e+01 -2.650382167591e+02 5.420430460e+01
1.124210035062e+02 2.758531617629e+01 -2.732748570461e+02 5.600048573e+01
1.124210035062e+02 3.224590545296e+01 -2.620680436792e+02 5.857891004e+01
1.124210035062e+02 3.769390975388e+01 -2.798145060485e+02 5.851166138e+01
1.124210035062e+02 4.406236427774e+01 -2.702980912265e+02 5.926677085e+01
1.124210035062e+02 5.150678076168e+01 -2.572077880284e+02 6.183131890e+01
1.124210035062e+02 6.020894493336e+01 -2.640855489546e+02 6.263978448e+01
1.124210035062e+02 7.038135554932e+01 -2.706002723596e+02 6.595300881e+01
1.124210035062e+02 8.227241341700e+01 -2.669361104181e+02 6.872971072e+01
1.124210035062e+02 9.617248711153e+01 -2.644780386324e+02 7.533203586e+01
1.124210035062e+02 1.124210035062e+02 -2.637752115467e+02 7.964501732e+01
1.124210035062e+02 1.314147362612e+02 -2.721203695613e+02 8.473054639e+01
1.124210035062e+02 1.536174946672e+02 -2.598953137778e+02 9.137074211e+01
1.124210035062e+02 1.795714494372e+02 -2.777338045227e+02 9.833433066e+01
1.124210035062e+02 2.099103720109e+02 -2.697803093458e+02 1.115310805e+02
1.124210035062e+02 2.453751106640e+02 -2.649190165641e+02 1.167522661e+02
1.124210035062e+02 2.868316813342e+02 -2.777192137072e+02 1.268482023e+02
1.124210035062e+02 3.352924149250e+02 -2.511424009484e+02 1.403277857e+02
1.124210035062e+02 3.919406774847e+02 -2.453374546940e+02 1.522474503e+02
1.124210035062e+02 4.581597669054e+02 -2.498702429136e+02 1.687123579e+02
1.124210035062e+02 5.355666917707e+02 -2.513979576446e+02 1.834218248e+02
1.124210035062e+02 6.260516572015e+02 -2.204445247282e+02 1.912874795e+02
1.124210035062e+02 7.318242219076e+02 -2.475451329333e+02 2.145699260e+02
1.124210035062e+02 8.554672535566e+02 -2.589917881553e+02 2.480648037e+02
1.124210035062e+02 1.000000000000e+03 -2.509467249488e+02 2.540785058e+02

1.314147362612e+02 1.000000000000e-01 -2.539872581004e+02 6.507799949e+01
1.314147362612e+02 1.168951816499e-01 -2.536675909080e+02 6.503515601e+01
1.314147362612e+02 1.366448349295e-01 -2.524307783915e+02 6.507394373e+01
1.314147362612e+02 1.597312280060e-01 -2.539828267046e+02 6.506157898e+01
1.314147362612e+02 1.867181091292e-01 -2.542053926288e+02 6.517597247e+01
1.314147362612e+02 2.182644728397e-01 -2.541064746219e+02 6.518979092e+01
1.314147362612e+02 2.551406520031e-01 -2.549160059954e+02 6.515786237e+01
1.314147362612e+02 2.982471286217e-01 -2.552728424786e+02 6.518012677e+01
1.314147362612e+02 3.486365227678e-01 -2.546292194957e+02 6.524430975e+01
1.314147362612e+02 4.075392965872e-01 -2.563413598998e+02 6.435064022e+01
1.314147362612e+02 4.763938010401e-01 -2.607590525555e+02 6.438842195e+01
1.314147362612e+02 5.568813990945e-01 -2.614589194735e+02 6.356477113e+01
1.314147362612e+02 6.509675230458e-01 -2.557298097096e+02 6.359027618e+01
1.314147362612e+02 7.609496685460e-01 -2.645627007991e+02 6.352856413e+01
1.314147362612e+02 8.895134973108e-01 -2.681103236360e+02 6.362426791e+01
1.314147362612e+02 1.039798418481e+00 -2.677384210410e+02 6.360624046e+01
1.314147362612e+02 1.215474250076e+00 -2.638156486267e+02 6.273742458e+01
1.314147362612e+02 1.420830832534e+00 -2.775902302994e+02 6.286870143e+01
1.314147362612e+02 1.660882782628e+00 -2.791654203458e+02 6.461741649e+01
1.314147362612e+02 1.941491945744e+00 -2.620200713641e+02 6.540903635e+01
1.314147362612e+02 2.269510536695e+00 -2.547182620579e+02 6.555368937e+01
1.314147362612e+02 2.652948464432e+00 -2.516211620029e+02 6.472135207e+01
1.314147362612e+02 3.101168926575e+00 -2.603072373772e+02 6.219705086e+01
1.314147362612e+02 3.625117049989e+00 -2.595001186559e+02 6.153350096e+01
1.314147362612e+02 4.237587160604e+00 -2.622496541554e+02 6.305347754e+01
1.314147362612e+02 4.953535208959e+00 -2.660538670063e+02 6.320652995e+01
1.314147362612e+02 5.790443980602e+00 -2.579371582061e+02 5.907169510e+01
1.314147362612e+02 6.768750009459e+00 -2.653270132246e+02 6.394102580e+01
1.314147362612e+02 7.912342618981e+00 -2.605450743873e+02 6.313762547e+01
1.314147362612e+02 9.249147277217e+00 -2.774438832081e+02 6.293585387e+01
1.314147362612e+02 1.081180751077e+01 -2.622259591818e+02 6.219134277e+01
1.314147362612e+02 1.263848202934e+01 -2.783759209658e+02 6.155771254e+01
1.314147362612e+02 1.477377652599e+01 -2.353192610996e+02 6.070200709e+01
1.314147362612e+02 1.726983290659e+01 -2.621686509007e+02 5.992991805e+01
1.314147362612e+02 2.018760254679e+01 -2.664118375121e+02 5.976311352e+01
1.314147362612e+02 2.359833466782e+01 -2.650912824285e+02 6.083157263e+01
1.314147362612e+02 2.758531617629e+01 -2.619344042039e+02 6.085584861e+01
1.314147362612e+02 3.224590545296e+01 -2.656660141021e+02 6.247924478e+01
1.314147362612e+02 3.769390975388e+01 -2.625978490278e+02 6.340105053e+01
1.314147362612e+02 4.406236427774e+01 -2.630380440080e+02 6.588040897e+01
1.314147362612e+02 5.150678076168e+01 -2.646055398399e+02 6.581669426e+01
1.314147362612e+02 6.020894493336e+01 -2.619803936508e+02 6.866341024e+01
1.314147362612e+02 7.038135554932e+01 -2.801439367218e+02 7.044325775e+01
1.314147362612e+02 8.227241341700e+01 -2.585434278619e+02 7.350387187e+01
1.314147362612e+02 9.617248711153e+01 -2.590607135791e+02 7.773308173e+01
1.314147362612e+02 1.124210035062e+02 -2.605199754912e+02 8.438496986e+01
1.314147362612e+02 1.314147362612e+02 -2.678323126924e+02 9.099049259e+01
1.314147362612e+02 1.536174946672e+02 -2.597070307554e+02 9.793668450e+01
1.314147362612e+02 1.795714494372e+02 -2.661418004323e+02 1.067189680e+02
1.314147362612e+02 2.099103720109e+02 -2.798054112939e+02 1.131847098e+02
1.314147362612e+02 2.453751106640e+02 -2.566050896541e+02 1.251158258e+02
1.314147362612e+02 2.868316813342e+02 -2.544101630067e+02 1.365528056e+02
1.314147362612e+02 3.352924149250e+02 -2.559115453423e+02 1.466658699e+02
1.314147362612e+02 3.919406774847e+02 -2.569514699282e+02 1.658569497e+02
1.314147362612e+02 4.581597669054e+02 -2.506351348625e+02 1.854773333e+02
1.314147362612e+02 5.355666917707e+02 -2.393018015131e+02 2.010431263e+02
1.314147362612e+02 6.260516572015e+02 -2.498669271794e+02 2.205888834e+02
1.314147362612e+02 7.318242219076e+02 -2.655517057682e+02 2.359681436e+02
1.314147362612e+02 8.554672535566e+02 -2.259893607444e+02 2.498626003e+02
1.314147362612e+02 1.000000000000e+03 -2.426366118997e+02 2.640366586e+02

1.536174946672e+02 1.000000000000e-01 -2.524862577349e+02 7.331579225e+01
1.536174946672e+02 1.168951816499e-01 -2.532532096322e+02 7.297349207e+01
1.536174946672e+02 1.366448349295e-01 -2.529738688968e+02 7.294878273e+01
1.536174946672e+02 1.597312280060e-01 -2.551119198969e+02 7.289654046e+01
1.536174946672e+02 1.867181091292e-01 -2.557786039012e+02 7.293700845e+01
1.536174946672e+02 2.182644728397e-01 -2.555002422324e+02 7.295870371e+01
1.536174946672e+02 2.551406520031e-01 -2.562450244901e+02 7.291714011e+01
1.536174946672e+02 2.982471286217e-01 -2.568577464648e+02 7.435518947e+01
1.536174946672e+02 3.486365227678e-01 -2.596841196997e+02 7.446015314e+01
1.536174946672e+02 4.075392965872e-01 -2.588071889439e+02 7.440754696e+01
1.536174946672e+02 4.763938010401e-01 -2.568681705650e+02 7.423347396e+01
1.536174946672e+02 5.568813990945e-01 -2.601362443756e+02 7.442452110e+01
1.536174946672e+02 6.509675230458e-01 -2.561035735358e+02 7.437321809e+01
1.536174946672e+02 7.609496685460e-01 -2.576446290685e+02 7.425434247e+01
1.536174946672e+02 8.895134973108e-01 -2.604973595980e+02 7.436726558e+01
1.536174946672e+02 1.039798418481e+00 -2.574717218038e+02 7.337186798e+01
1.536174946672e+02 1.215474250076e+00 -2.571663778574e+02 7.383255301e+01
1.536174946672e+02 1.420830832534e+00 -2.642447196601e+02 7.365177136e+01
1.536174946672e+02 1.660882782628e+00 -2.612701913528e+02 7.370385262e+01
1.536174946672e+02 1.941491945744e+00 -2.661628372057e+02 7.359402507e+01
1.536174946672e+02 2.269510536695e+00 -2.612164327016e+02 7.358789797e+01
1.536174946672e+02 2.652948464432e+00 -2.620841653095e+02 7.290706162e+01
1.536174946672e+02 3.101168926575e+00 -2.663489156613e+02 7.205824909e+01
1.536174946672e+02 3.625117049989e+00 -2.592429331159e+02 7.199012596e+01
1.536174946672e+02 4.237587160604e+00 -2.628714279585e+02 7.373100535e+01
1.536174946672e+02 4.953535208959e+00 -2.786180360968e+02 7.179648607e+01
1.536174946672e+02 5.790443980602e+00 -2.600864740492e+02 7.083630189e+01
1.536174946672e+02 6.768750009459e+00 -2.560135536548e+02 7.009689017e+01
1.536174946672e+02 7.912342618981e+00 -2.723476739176e+02 7.073369393e+01
1.536174946672e+02 9.249147277217e+00 -2.651731651295e+02 6.792221078e+01
1.536174946672e+02 1.081180751077e+01 -2.590749321356e+02 6.818707402e+01
1.536174946672e+02 1.263848202934e+01 -2.584141630970e+02 6.825028981e+01
1.536174946672e+02 1.477377652599e+01 -2.175413712112e+02 6.487710004e+01
1.536174946672e+02 1.726983290659e+01 -2.590314339055e+02 6.590240878e+01
1.536174946672e+02 2.018760254679e+01 -2.682209746470e+02 6.401504480e+01
1.536174946672e+02 2.359833466782e+01 -2.615713997502e+02 6.503728049e+01
1.536174946672e+02 2.758531617629e+01 -2.572511859249e+02 6.407282019e+01
1.536174946672e+02 3.224590545296e+01 -2.670425045493e+02 6.509565955e+01
1.536174946672e+02 3.769390975388e+01 -2.556203868805e+02 6.697966106e+01
1.536174946672e+02 4.406236427774e+01 -2.753901453594e+02 6.672240810e+01
1.536174946672e+02 5.150678076168e+01 -2.614201996997e+02 7.025265056e+01
1.536174946672e+02 6.020894493336e+01 -2.737615111603e+02 7.260467929e+01
1.536174946672e+02 7.038135554932e+01 -2.536896251037e+02 7.535334199e+01
1.536174946672e+02 8.227241341700e+01 -2.563438918187e+02 8.183549338e+01
1.536174946672e+02 9.617248711153e+01 -2.568781079132e+02 8.839695830e+01
1.536174946672e+02 1.124210035062e+02 -2.579092582194e+02 9.837243091e+01
1.536174946672e+02 1.314147362612e+02 -2.595642036762e+02 1.008344664e+02
1.536174946672e+02 1.536174946672e+02 -2.651140886168e+02 1.060994375e+02
1.536174946672e+02 1.795714494372e+02 -2.658176237204e+02 1.146628586e+02
1.536174946672e+02 2.099103720109e+02 -2.597517570914e+02 1.212287912e+02
1.536174946672e+02 2.453751106640e+02 -2.594141325614e+02 1.304328960e+02
1.536174946672e+02 2.868316813342e+02 -2.528442007756e+02 1.445577005e+02
1.536174946672e+02 3.352924149250e+02 -2.570438674972e+02 1.578044459e+02
1.536174946672e+02 3.919406774847e+02 -2.526569388354e+02 1.670718006e+02
1.536174946672e+02 4.581597669054e+02 -2.552901823416e+02 1.861301552e+02
1.536174946672e+02 5.355666917707e+02 -2.572247067876e+02 2.030016194e+02
1.536174946672e+02 6.260516572015e+02 -2.480436258108e+02 2.180344100e+02
1.536174946672e+02 7.318242219076e+02 -2.505531232721e+02 2.373347947e+02
1.536174946672e+02 8.554672535566e+02 -1.872064833829e+02 2.580057678e+02
1.536174946672e+02 1.000000000000e+03 -2.319848569317e+02 2.851844188e+02

1.795714494372e+02 1.000000000000e-01 -2.549526353733e+02 8.213970029e+01
1.795714494372e+02 1.168951816499e-01 -2.549054345045e+02 8.222272700e+01
1.795714494372e+02 1.366448349295e-01 -2.550318956537e+02 8.201674563e+01
1.795714494372e+02 1.597312280060e-01 -2.547775470458e+02 8.293351136e+01
1.795714494372e+02 1.867181091292e-01 -2.516196489322e+02 8.305885781e+01
1.795714494372e+02 2.182644728397e-01 -2.555404729407e+02 8.293595397e+01
1.795714494372e+02 2.551406520031e-01 -2.533641847082e+02 8.304654387e+01
1.795714494372e+02 2.982471286217e-01 -2.595689553034e+02 8.304143285e+01
1.795714494372e+02 3.486365227678e-01 -2.595028141491e+02 8.231303772e+01
1.795714494372e+02 4.075392965872e-01 -2.579048626457e+02 8.235298002e+01
1.795714494372e+02 4.763938010401e-01 -2.595179164470e+02 8.217716312e+01
1.795714494372e+02 5.568813990945e-01 -2.588004449104e+02 8.068227880e+01
1.795714494372e+02 6.509675230458e-01 -2.622232858868e+02 7.878762151e+01
1.795714494372e+02 7.609496685460e-01 -2.580068513789e+02 7.884533871e+01
1.795714494372e+02 8.895134973108e-01 -2.562573338654e+02 7.894300131e+01
1.795714494372e+02 1.039798418481e+00 -2.655977076622e+02 7.911417158e+01
1.795714494372e+02 1.215474250076e+00 -2.615805337041e+02 7.905105355e+01
1.795714494372e+02 1.420830832534e+00 -2.573373294578e+02 7.821095195e+01
1.795714494372e+02 1.660882782628e+00 -2.607458742836e+02 7.836673756e+01
1.795714494372e+02 1.941491945744e+00 -2.683714917466e+02 7.828218693e+01
1.795714494372e+02 2.269510536695e+00 -2.638734607916e+02 7.842907151e+01
1.795714494372e+02 2.652948464432e+00 -2.526399400898e+02 7.754432279e+01
1.795714494372e+02 3.101168926575e+00 -2.561499898515e+02 7.507076166e+01
1.795714494372e+02 3.625117049989e+00 -2.625477853191e+02 7.352814009e+01
1.795714494372e+02 4.237587160604e+00 -2.600719728202e+02 7.433625611e+01
1.795714494372e+02 4.953535208959e+00 -2.557032650875e+02 7.444067897e+01
1.795714494372e+02 5.790443980602e+00 -2.590995975388e+02 7.359275488e+01
1.795714494372e+02 6.768750009459e+00 -2.633520912928e+02 7.280646214e+01
1.795714494372e+02 7.912342618981e+00 -2.626495759314e+02 7.195532378e+01
1.795714494372e+02 9.249147277217e+00 -2.620343216288e+02 7.166167372e+01
1.795714494372e+02 1.081180751077e+01 -2.608655560595e+02 7.025435954e+01
1.795714494372e+02 1.263848202934e+01 -2.539536389541e+02 7.123814192e+01
1.795714494372e+02 1.477377652599e+01 -2.165269990008e+02 6.869263507e+01
1.795714494372e+02 1.726983290659e+01 -2.490194274876e+02 6.949494640e+01
1.795714494372e+02 2.018760254679e+01 -2.605711440544e+02 6.979488223e+01
1.795714494372e+02 2.359833466782e+01 -2.570281586172e+02 6.884310365e+01
1.795714494372e+02 2.758531617629e+01 -2.519778228083e+02 7.060571787e+01
1.795714494372e+02 3.224590545296e+01 -2.626246214152e+02 7.072698839e+01
1.795714494372e+02 3.769390975388e+01 -2.613859293657e+02 7.312299501e+01
1.795714494372e+02 4.406236427774e+01 -2.577878154470e+02 7.561041765e+01
1.795714494372e+02 5.150678076168e+01 -2.668878967194e+02 7.884285652e+01
1.795714494372e+02 6.020894493336e+01 -2.635016846878e+02 8.400088029e+01
1.795714494372e+02 7.038135554932e+01 -2.708390826148e+02 9.138008813e+01
1.795714494372e+02 8.227241341700e+01 -2.618944605927e+02 9.622567785e+01
1.795714494372e+02 9.617248711153e+01 -2.607499022100e+02 9.885875523e+01
1.795714494372e+02 1.124210035062e+02 -2.673863840456e+02 1.031360205e+02
1.795714494372e+02 1.314147362612e+02 -2.695498304378e+02 1.110016593e+02
1.795714494372e+02 1.536174946672e+02 -2.645379587936e+02 1.167818963e+02
1.795714494372e+02 1.795714494372e+02 -2.697518726520e+02 1.263931237e+02
1.795714494372e+02 2.099103720109e+02 -2.653232795632e+02 1.345804429e+02
1.795714494372e+02 2.453751106640e+02 -2.671155290289e+02 1.478006462e+02
1.795714494372e+02 2.868316813342e+02 -2.667200148396e+02 1.575963137e+02
1.795714494372e+02 3.352924149250e+02 -2.659866895674e+02 1.693303463e+02
1.795714494372e+02 3.919406774847e+02 -2.450315762532e+02 1.871027953e+02
1.795714494372e+02 4.581597669054e+02 -2.507612661899e+02 2.033437236e+02
1.795714494372e+02 5.355666917707e+02 -2.521984325422e+02 2.212250746e+02
1.795714494372e+02 6.260516572015e+02 -2.520044238704e+02 2.401465882e+02
1.795714494372e+02 7.318242219076e+02 -2.449295785930e+02 2.659839504e+02
1.795714494372e+02 8.554672535566e+02 -2.563548573007e+02 2.870170362e+02
1.795714494372e+02 1.000000000000e+03 -2.512119413171e+02 3.186046056e+02

2.099103720109e+02 1.000000000000e-01 -2.622578350862e+02 8.528365770e+01
2.099103720109e+02 1.168951816499e-01 -2.544220816606e+02 8.520783234e+01
2.099103720109e+02 1.366448349295e-01 -2.659131741938e+02 8.513770694e+01
2.099103720109e+02 1.597312280060e-01 -2.565712340970e+02 8.525435760e+01
2.099103720109e+02 1.867181091292e-01 -2.659740606891e+02 8.543433151e+01
2.099103720109e+02 2.182644728397e-01 -2.692411121011e+02 8.539887561e+01
2.099103720109e+02 2.551406520031e-01 -2.552704421276e+02 8.525214039e+01
2.099103720109e+02 2.982471286217e-01 -2.573808206504e+02 8.456503766e+01
2.099103720109e+02 3.486365227678e-01 -2.634401096154e+02 8.440218493e+01
2.099103720109e+02 4.075392965872e-01 -2.587581677571e+02 8.468792559e+01
2.099103720109e+02 4.763938010401e-01 -2.642499099180e+02 8.449348999e+01
2.099103720109e+02 5.568813990945e-01 -2.629056702631e+02 8.454605039e+01
2.099103720109e+02 6.509675230458e-01 -2.674199937613e+02 8.456574298e+01
2.099103720109e+02 7.609496685460e-01 -2.602035287396e+02 8.464414285e+01
2.099103720109e+02 8.895134973108e-01 -2.656377484048e+02 8.399596131e+01
2.099103720109e+02 1.039798418481e+00 -2.722174159932e+02 8.383822890e+01
2.099103720109e+02 1.215474250076e+00 -2.672380048594e+02 8.382480773e+01
2.099103720109e+02 1.420830832534e+00 -2.619033401141e+02 8.307130016e+01
2.099103720109e+02 1.660882782628e+00 -2.604442559685e+02 8.417520236e+01
2.099103720109e+02 1.941491945744e+00 -2.646086220284e+02 8.410659001e+01
2.099103720109e+02 2.269510536695e+00 -2.514857154348e+02 8.402650095e+01
2.099103720109e+02 2.652948464432e+00 -2.503781068356e+02 8.344024561e+01
2.099103720109e+02 3.101168926575e+00 -2.640706398719e+02 8.421928849e+01
2.099103720109e+02 3.625117049989e+00 -2.545337650862e+02 8.274993909e+01
2.099103720109e+02 4.237587160604e+00 -2.500930036982e+02 8.269302653e+01
2.099103720109e+02 4.953535208959e+00 -2.585568759879e+02 8.111403036e+01
2.099103720109e+02 5.790443980602e+00 -2.553423092145e+02 7.850251982e+01
2.099103720109e+02 6.768750009459e+00 -2.548052521323e+02 7.967342704e+01
2.099103720109e+02 7.912342618981e+00 -2.528452356026e+02 7.732942060e+01
2.099103720109e+02 9.249147277217e+00 -2.515857738993e+02 7.772771155e+01
2.099103720109e+02 1.081180751077e+01 -2.593966986829e+02 7.629406557e+01
2.099103720109e+02 1.263848202934e+01 -1.771010605886e+02 7.192035826e+01
2.099103720109e+02 1.477377652599e+01 -2.070819658843e+02 7.392795573e+01
2.099103720109e+02 1.726983290659e+01 -2.439509635084e+02 7.319953848e+01
2.099103720109e+02 2.018760254679e+01 -2.779666637960e+02 7.389302979e+01
2.099103720109e+02 2.359833466782e+01 -2.759935935194e+02 7.466880951e+01
2.099103720109e+02 2.758531617629e+01 -2.531408150160e+02 7.463834747e+01
2.099103720109e+02 3.224590545296e+01 -2.568759027394e+02 8.568680516e+01
2.099103720109e+02 3.769390975388e+01 -2.551253492785e+02 9.574954608e+01
2.099103720109e+02 4.406236427774e+01 -2.584539416486e+02 9.885043731e+01
2.099103720109e+02 5.150678076168e+01 -2.721012894189e+02 1.013990420e+02
2.099103720109e+02 6.020894493336e+01 -2.627551522878e+02 1.039316414e+02
2.099103720109e+02 7.038135554932e+01 -2.578551175137e+02 1.075776655e+02
2.099103720109e+02 8.227241341700e+01 -2.600360001677e+02 1.091992560e+02
2.099103720109e+02 9.617248711153e+01 -2.721505180018e+02 1.134418413e+02
2.099103720109e+02 1.124210035062e+02 -2.664339990912e+02 1.186208655e+02
2.099103720109e+02 1.314147362612e+02 -2.653113287473e+02 1.200977887e+02
2.099103720109e+02 1.536174946672e+02 -2.616594753915e+02 1.293711107e+02
2.099103720109e+02 1.795714494372e+02 -2.617984920778e+02 1.363352152e+02
2.099103720109e+02 2.099103720109e+02 -2.603878297654e+02 1.469893745e+02
2.099103720109e+02 2.453751106640e+02 -2.543503143024e+02 1.576617230e+02
2.099103720109e+02 2.868316813342e+02 -2.575692752622e+02 1.660157497e+02
