x_by_lambda_0 z_by_lambda_0 g1_1 g1_2 g1_3 g2_1 g2_2 g2_3
-1.779661e+00 -1.101695e+00 2.330923e-02 6.993105e-03 7.919097e-04 2.330923e-02 6.993105e-03 7.919097e-04
-1.779661e+00 -9.322034e-01 2.959867e-02 8.433531e-03 2.378174e-04 2.959867e-02 8.433531e-03 2.378174e-04
-1.779661e+00 -7.627119e-01 2.912014e-02 7.749470e-03 -1.230888e-03 2.912014e-02 7.749470e-03 -1.230888e-03
-1.779661e+00 -5.932203e-01 2.396034e-02 4.940110e-03 -4.025565e-03 2.396034e-02 4.940110e-03 -4.025565e-03
-1.779661e+00 -4.237288e-01 1.705083e-02 4.026781e-04 -8.957678e-03 1.705083e-02 4.026781e-04 -8.957678e-03
-1.779661e+00 -2.542373e-01 1.100769e-02 -5.144449e-03 -1.810355e-02 1.100769e-02 -5.144449e-03 -1.810355e-02
-1.779661e+00 -8.474576e-02 7.719306e-03 -1.039709e-02 -3.687543e-02 7.719306e-03 -1.039709e-02 -3.687543e-02
-1.779661e+00 8.474576e-02 8.438380e-03 -1.266866e-02 -7.679835e-02 -7.719306e-03 1.039709e-02 3.687543e-02
-1.779661e+00 2.542373e-01 1.388640e-02 -6.811855e-03 -1.508337e-01 -1.100769e-02 5.144449e-03 1.810355e-02
-1.779661e+00 4.237288e-01 2.395416e-02 1.478161e-02 -2.413456e-01 -1.705083e-02 -4.026781e-04 8.957678e-03
-1.779661e+00 5.932203e-01 3.691906e-02 5.852098e-02 -2.433478e-01 -2.396034e-02 -4.940110e-03 4.025565e-03
-1.779661e+00 7.627119e-01 4.866430e-02 1.207713e-01 3.132427e-02 -2.912014e-02 -7.749470e-03 1.230888e-03
-1.779661e+00 9.322034e-01 5.294883e-02 1.780355e-01 6.771151e-01 -2.959867e-02 -8.433531e-03 -2.378174e-04
-1.779661e+00 1.101695e+00 4.373989e-02 1.878877e-01 1.419214e+00 -2.330923e-02 -6.993105e-03 -7.919097e-04
-1.779661e+00 1.271186e+00 1.938604e-02 1.115676e-01 1.576484e+00 -1.056883e-02 -3.974287e-03 -7.458579e-04
-1.779661e+00 1.440678e+00 -1.370569e-02 -4.774893e-02 5.424534e-01 4.963196e-03 -4.491639e-04 -3.976444e-04
-1.779661e+00 1.610169e+00 -4.150443e-02 -2.207638e-01 -1.459800e+00 1.713290e-02 2.295358e-03 -1.341458e-05
-1.779661e+00 1.779661e+00 -4.891282e-02 -2.965275e-01 -3.115108e+00 2.022104e-02 3.293285e-03 2.226615e-04
-1.779661e+00 1.949153e+00 -2.986940e-02 -1.978678e-01 -2.827446e+00 1.261614e-02 2.392888e-03 2.478802e-04
-1.779661e+00 2.118644e+00 5.999641e-03 4.188435e-02 -1.990135e-01 -1.312816e-03 3.768204e-04 1.178028e-04
-1.779661e+00 2.288136e+00 3.686962e-02 2.732264e-01 3.151545e+00 -1.312662e-02 -1.450744e-03 -4.612513e-05
-1.779661e+00 2.457627e+00 4.238441e-02 3.250341e-01 4.519267e+00 -1.549144e-02 -2.026035e-03 -1.340058e-04
-1.779661e+00 2.627119e+00 1.872165e-02 1.412676e-01 2.369771e+00 -7.301204e-03 -1.167423e-03 -1.078996e-04
-1.779661e+00 2.796610e+00 -1.700817e-02 -1.537730e-01 -1.985538e+00 5.229844e-03 3.531901e-04 -1.156193e-05
-1.779661e+00 2.966102e+00 -3.834089e-02 -3.347395e-01 -5.072796e+00 1.287980e-02 1.389739e-03 7.235679e-05
-1.779661e+00 3.135593e+00 -2.952959e-02 -2.529325e-01 -4.095443e+00 1.027680e-02 1.253412e-03 8.510016e-05
-1.779661e+00 3.305085e+00 1.667325e-03 3.179754e-02 4.303061e-01 2.019223e-05 1.841200e-04 2.989532e-05
-1.779661e+00 3.474576e+00 2.976143e-02 2.878028e-01 4.782383e+00 -9.422250e-03 -8.938586e-04 -3.936733e-05
-1.779661e+00 3.644068e+00 3.218417e-02 3.010269e-01 5.124255e+00 -1.057242e-02 -1.132800e-03 -6.587870e-05
-1.779661e+00 3.813559e+00 7.985086e-03 6.053295e-02 9.885765e-01 -3.001686e-03 -4.259027e-04 -3.451053e-05
-1.779661e+00 3.983051e+00 -2.151146e-02 -2.260490e-01 -4.084135e+00 6.501992e-03 5.575413e-04 2.115214e-05
-1.779661e+00 4.152542e+00 -3.110668e-02 -3.101964e-01 -5.573824e+00 9.844184e-03 9.743768e-04 5.163927e-05
-1.779661e+00 4.322034e+00 -1.345942e-02 -1.215471e-01 -2.081460e+00 4.545283e-03 5.227988e-04 3.421634e-05
-1.779661e+00 4.491525e+00 1.490307e-02 1.683815e-01 3.281211e+00 -4.324805e-03 -3.376144e-04 -1.075301e-05
-1.779661e+00 4.661017e+00 2.864738e-02 2.996121e-01 5.642654e+00 -8.832929e-03 -8.289709e-04 -4.134596e-05
-1.779661e+00 4.830508e+00 1.628320e-02 1.583702e-01 2.841621e+00 -5.257762e-03 -5.500776e-04 -3.224090e-05
-1.779661e+00 5.000000e+00 -9.974953e-03 -1.208701e-01 -2.530027e+00 2.777509e-03 1.949079e-04 4.661989e-06

-1.610169e+00 -5.000000e+00 5.388041e-06 6.534422e-05 8.015752e-06 5.388041e-06 6.534422e-05 8.015752e-06
-1.610169e+00 -4.830508e+00 7.305481e-03 7.042744e-04 3.709179e-05 7.305481e-03 7.042744e-04 3.709179e-05
-1.610169e+00 -4.661017e+00 8.016364e-03 7.047561e-04 3.193860e-05 8.016364e-03 7.047561e-04 3.193860e-05
-1.610169e+00 -4.491525e+00 1.050911e-03 1.513060e-05 -5.803469e-06 1.050911e-03 1.513060e-05 -5.803469e-06
-1.610169e+00 -4.322034e+00 -7.420336e-03 -7.534326e-04 -4.215457e-05 -7.420336e-03 -7.534326e-04 -4.215457e-05
-1.610169e+00 -4.152542e+00 -9.463144e-03 -8.667361e-04 -4.096043e-05 -9.463144e-03 -8.667361e-04 -4.096043e-05
-1.610169e+00 -3.983051e+00 -2.735563e-03 -1.563717e-04 1.157729e-06 -2.735563e-03 -1.563717e-04 1.157729e-06
-1.610169e+00 -3.813559e+00 7.082495e-03 7.810624e-04 4.810026e-05 7.082495e-03 7.810624e-04 4.810026e-05
-1.610169e+00 -3.644068e+00 1.115244e-02 1.084420e-03 5.459995e-05 1.115244e-02 1.084420e-03 5.459995e-05
-1.610169e+00 -3.474576e+00 5.368292e-03 4.031640e-04 8.320224e-06 5.368292e-03 4.031640e-04 8.320224e-06
-1.610169e+00 -3.305085e+00 -5.770226e-03 -7.433514e-04 -5.436157e-05 -5.770226e-03 -7.433514e-04 -5.436157e-05
-1.610169e+00 -3.135593e+00 -1.279849e-02 -1.364006e-03 -7.593437e-05 -1.279849e-02 -1.364006e-03 -7.593437e-05
-1.610169e+00 -2.966102e+00 -9.319376e-03 -8.346341e-04 -2.801040e-05 -9.319376e-03 -8.346341e-04 -2.801040e-05
-1.610169e+00 -2.796610e+00 2.470945e-03 5.300972e-04 5.824943e-05 2.470945e-03 5.300972e-04 5.824943e-05
-1.610169e+00 -2.627119e+00 1.340002e-02 1.665885e-03 1.103348e-04 1.340002e-02 1.665885e-03 1.103348e-04
-1.610169e+00 -2.457627e+00 1.461353e-02 1.576044e-03 7.108078e-05 1.461353e-02 1.576044e-03 7.108078e-05
-1.610169e+00 -2.288136e+00 4.503454e-03 1.347224e-04 -4.888792e-05 4.503454e-03 1.347224e-04 -4.888792e-05
-1.610169e+00 -2.118644e+00 -1.013071e-02 -1.747393e-03 -1.656325e-04 -1.013071e-02 -1.747393e-03 -1.656325e-04
-1.610169e+00 -1.949153e+00 -1.919087e-02 -2.715927e-03 -1.730678e-04 -1.919087e-02 -2.715927e-03 -1.730678e-04
-1.610169e+00 -1.779661e+00 -1.636583e-02 -1.883424e-03 -2.000422e-05 -1.636583e-02 -1.883424e-03 -2.000422e-05
-1.610169e+00 -1.610169e+00 -2.959106e-03 5.751101e-04 2.364426e-04 -2.959106e-03 5.751101e-04 2.364426e-04
-1.610169e+00 -1.440678e+00 1.368997e-02 3.498721e-03 4.357178e-04 1.368997e-02 3.498721e-03 4.357178e-04
-1.610169e+00 -1.271186e+00 2.522939e-02 5.364225e-03 3.761332e-04 2.522939e-02 5.364225e-03 3.761332e-04
-1.610169e+00 -1.101695e+00 2.689611e-02 5.011089e-03 -9.679067e-05 2.689611e-02 5.011089e-03 -9.679067e-05
-1.610169e+00 -9.322034e-01 1.902456e-02 2.042891e-03 -1.013759e-03 1.902456e-02 2.042891e-03 -1.013759e-03
-1.610169e+00 -7.627119e-01 5.459733e-03 -3.249527e-03 -2.234692e-03 5.459733e-03 -3.249527e-03 -2.234692e-03
-1.610169e+00 -5.932203e-01 -9.247225e-03 -1.031694e-02 -3.415448e-03 -9.247225e-03 -1.031694e-02 -3.415448e-03
-1.610169e+00 -4.237288e-01 -2.191003e-02 -1.888427e-02 -3.960596e-03 -2.191003e-02 -1.888427e-02 -3.960596e-03
-1.610169e+00 -2.542373e-01 -3.122998e-02 -2.935691e-02 -3.144364e-03 -3.122998e-02 -2.935691e-02 -3.144364e-03
-1.610169e+00 -8.474576e-02 -3.709273e-02 -4.283503e-02 -2.125202e-03 -3.709273e-02 -4.283503e-02 -2.125202e-03
-1.610169e+00 8.474576e-02 -3.941828e-02 -6.016174e-02 -1.494971e-02 3.709273e-02 4.283503e-02 2.125202e-03
-1.610169e+00 2.542373e-01 -3.726305e-02 -7.910041e-02 -9.446283e-02 3.122998e-02 2.935691e-02 3.144364e-03
-1.610169e+00 4.237288e-01 -2.871591e-02 -8.978208e-02 -3.255693e-01 2.191003e-02 1.888427e-02 3.960596e-03
-1.610169e+00 5.932203e-01 -1.201696e-02 -7.252392e-02 -6.854707e-01 9.247225e-03 1.031694e-02 3.415448e-03
-1.610169e+00 7.627119e-01 1.212724e-02 -6.203023e-03 -8.515338e-01 -5.459733e-03 3.249527e-03 2.234692e-03
-1.610169e+00 9.322034e-01 3.818859e-02 1.092595e-01 -3.103556e-01 -1.902456e-02 -2.042891e-03 1.013759e-03
-1.610169e+00 1.101695e+00 5.577721e-02 2.301211e-01 1.071161e+00 -2.689611e-02 -5.011089e-03 9.679067e-05
-1.610169e+00 1.271186e+00 5.392529e-02 2.747980e-01 2.505788e+00 -2.522939e-02 -5.364225e-03 -3.761332e-04
-1.610169e+00 1.440678e+00 2.874741e-02 1.753404e-01 2.579152e+00 -1.368997e-02 -3.498721e-03 -4.357178e-04
-1.610169e+00 1.610169e+00 -1.054023e-02 -5.230000e-02 5.048128e-01 2.959106e-03 -5.751101e-04 -2.364426e-04
-1.610169e+00 1.779661e+00 -4.350690e-02 -2.834730e-01 -2.702185e+00 1.636583e-02 1.883424e-03 2.000422e-05
-1.610169e+00 1.949153e+00 -5.004620e-02 -3.523312e-01 -4.533337e+00 1.919087e-02 2.715927e-03 1.730678e-04
-1.610169e+00 2.118644e+00 -2.506328e-02 -1.814403e-01 -2.992037e+00 1.013071e-02 1.747393e-03 1.656325e-04
-1.610169e+00 2.288136e+00 1.524539e-02 1.305388e-01 1.303549e+00 -4.503454e-03 -1.347224e-04 4.888792e-05
-1.610169e+00 2.457627e+00 4.281141e-02 3.572204e-01 5.079830e+00 -1.461353e-02 -1.576044e-03 -7.108078e-05
-1.610169e+00 2.627119e+00 3.793967e-02 3.155135e-01 4.962238e+00 -1.340002e-02 -1.665885e-03 -1.103348e-04
-1.610169e+00 2.796610e+00 5.085220e-03 2.619484e-02 6.109808e-01 -2.470945e-03 -5.300972e-04 -5.824943e-05
-1.610169e+00 2.966102e+00 -2.963486e-02 -2.835962e-01 -4.537424e+00 9.319376e-03 8.346341e-04 2.801040e-05
-1.610169e+00 3.135593e+00 -3.883929e-02 -3.589726e-01 -6.001844e+00 1.279849e-02 1.364006e-03 7.593437e-05
-1.610169e+00 3.305085e+00 -1.619387e-02 -1.353355e-01 -2.280683e+00 5.770226e-03 7.433514e-04 5.436157e-05
-1.610169e+00 3.474576e+00 1.831827e-02 1.973603e-01 3.532984e+00 -5.368292e-03 -4.031640e-04 -8.320224e-06
-1.610169e+00 3.644068e+00 3.536958e-02 3.529104e-01 6.301905e+00 -1.115244e-02 -1.084420e-03 -5.459995e-05
-1.610169e+00 3.813559e+00 2.136953e-02 1.989673e-01 3.468495e+00 -7.082495e-03 -7.810624e-04 -4.810026e-05
-1.610169e+00 3.983051e+00 -1.014225e-02 -1.238312e-01 -2.482761e+00 2.735563e-03 1.563717e-04 -1.157729e-06
-1.610169e+00 4.152542e+00 -3.092719e-02 -3.263199e-01 -6.164007e+00 9.463144e-03 8.667361e-04 4.096043e-05
-1.610169e+00 4.322034e+00 -2.327311e-02 -2.310096e-01 -4.207710e+00 7.420336e-03 7.534326e-04 4.215457e-05
-1.610169e+00 4.491525e+00 4.608066e-03 6.814822e-02 1.572419e+00 -1.050911e-03 -1.513060e-05 5.803469e-06
-1.610169e+00 4.661017e+00 2.676145e-02 2.942779e-01 5.817071e+00 -8.016364e-03 -7.047561e-04 -3.193860e-05
-1.610169e+00 4.830508e+00 2.349023e-02 2.436090e-01 4.609542e+00 -7.305481e-03 -7.042744e-04 -3.709179e-05
-1.610169e+00 5.000000e+00 -9.802405e-04 -2.837696e-02 -8.528628e-01 -5.388041e-06 -6.534422e-05 -8.015752e-06

-1.440678e+00 -5.000000e+00 2.563237e-03 2.870146e-04 1.773316e-05 2.563237e-03 2.870146e-04 1.773316e-05
-1.440678e+00 -4.830508e+00 8.403272e-03 7.650751e-04 3.733710e-05 8.403272e-03 7.650751e-04 3.733710e-05
-1.440678e+00 -4.661017e+00 6.342177e-03 5.171757e-04 2.081867e-05 6.342177e-03 5.171757e-04 2.081867e-05
-1.440678e+00 -4.491525e+00 -2.101719e-03 -2.679817e-04 -1.860183e-05 -2.101719e-03 -2.679817e-04 -1.860183e-05
-1.440678e+00 -4.322034e+00 -9.105097e-03 -8.578875e-04 -4.343831e-05 -9.105097e-03 -8.578875e-04 -4.343831e-05
-1.440678e+00 -4.152542e+00 -7.775490e-03 -6.545333e-04 -2.707636e-05 -7.775490e-03 -6.545333e-04 -2.707636e-05
-1.440678e+00 -3.983051e+00 1.179061e-03 2.143655e-04 1.874853e-05 1.179061e-03 2.143655e-04 1.874853e-05
-1.440678e+00 -3.813559e+00 9.727251e-03 9.647838e-04 5.165862e-05 9.727251e-03 9.647838e-04 5.165862e-05
-1.440678e+00 -3.644068e+00 9.726704e-03 8.580358e-04 3.705428e-05 9.726704e-03 8.580358e-04 3.705428e-05
-1.440678e+00 -3.474576e+00 5.435421e-04 -9.303237e-05 -1.712703e-05 5.435421e-04 -9.303237e-05 -1.712703e-05
-1.440678e+00 -3.305085e+00 -9.981407e-03 -1.074827e-03 -6.298551e-05 -9.981407e-03 -1.074827e-03 -6.298551e-05
-1.440678e+00 -3.135593e+00 -1.229037e-02 -1.163611e-03 -5.377882e-05 -1.229037e-02 -1.163611e-03 -5.377882e-05
-1.440678e+00 -2.966102e+00 -3.645726e-03 -1.653655e-04 1.112136e-05 -3.645726e-03 -1.653655e-04 1.112136e-05
-1.440678e+00 -2.796610e+00 9.146332e-03 1.143694e-03 7.876822e-05 9.146332e-03 1.143694e-03 7.876822e-05
-1.440678e+00 -2.627119e+00 1.528014e-02 1.619249e-03 8.372289e-05 1.528014e-02 1.619249e-03 8.372289e-05
-1.440678e+00 -2.457627e+00 9.000670e-03 7.107860e-04 6.490271e-06 9.000670e-03 7.107860e-04 6.490271e-06
-1.440678e+00 -2.288136e+00 -5.506645e-03 -1.016034e-03 -9.993025e-05 -5.506645e-03 -1.016034e-03 -9.993025e-05
-1.440678e+00 -2.118644e+00 -1.732206e-02 -2.240031e-03 -1.422000e-04 -1.732206e-02 -2.240031e-03 -1.422000e-04
-1.440678e+00 -1.949153e+00 -1.721665e-02 -1.859573e-03 -5.871000e-05 -1.721665e-02 -1.859573e-03 -5.871000e-05
-1.440678e+00 -1.779661e+00 -4.445807e-03 1.594617e-04 1.200591e-04 -4.445807e-03 1.594617e-04 1.200591e-04
-1.440678e+00 -1.610169e+00 1.306704e-02 2.678050e-03 2.694743e-04 1.306704e-02 2.678050e-03 2.694743e-04
-1.440678e+00 -1.440678e+00 2.457672e-02 4.059449e-03 2.356051e-04 2.457672e-02 4.059449e-03 2.356051e-04
-1.440678e+00 -1.271186e+00 2.346594e-02 3.120234e-03 -6.612975e-05 2.346594e-02 3.120234e-03 -6.612975e-05
-1.440678e+00 -1.101695e+00 1.042346e-02 -2.672247e-04 -5.673630e-04 1.042346e-02 -2.672247e-04 -5.673630e-04
-1.440678e+00 -9.322034e-01 -8.426933e-03 -5.225891e-03 -1.006529e-03 -8.426933e-03 -5.225891e-03 -1.006529e-03
-1.440678e+00 -7.627119e-01 -2.604145e-02 -1.043744e-02 -9.128911e-04 -2.604145e-02 -1.043744e-02 -9.128911e-04
-1.440678e+00 -5.932203e-01 -3.817058e-02 -1.484388e-02 4.755997e-04 -3.817058e-02 -1.484388e-02 4.755997e-04
-1.440678e+00 -4.237288e-01 -4.443245e-02 -1.822115e-02 4.623327e-03 -4.443245e-02 -1.822115e-02 4.623327e-03
-1.440678e+00 -2.542373e-01 -4.715012e-02 -2.168995e-02 1.537276e-02 -4.715012e-02 -2.168995e-02 1.537276e-02
-1.440678e+00 -8.474576e-02 -4.940876e-02 -2.848397e-02 4.475620e-02 -4.940876e-02 -2.848397e-02 4.475620e-02
-1.440678e+00 8.474576e-02 -5.337550e-02 -4.482747e-02 1.188347e-01 4.940876e-02 2.848397e-02 -4.475620e-02
-1.440678e+00 2.542373e-01 -5.905130e-02 -7.867844e-02 2.155419e-01 4.715012e-02 2.168995e-02 -1.537276e-02
-1.440678e+00 4.237288e-01 -6.340867e-02 -1.317687e-01 1.009630e-01 4.443245e-02 1.822115e-02 -4.623327e-03
-1.440678e+00 5.932203e-01 -6.055879e-02 -1.848079e-01 -5.539622e-01 3.817058e-02 1.484388e-02 -4.755997e-04
-1.440678e+00 7.627119e-01 -4.420881e-02 -1.905940e-01 -1.574904e+00 2.604145e-02 1.043744e-02 9.128911e-04
-1.440678e+00 9.322034e-01 -1.265462e-02 -9.797128e-02 -1.962550e+00 8.426933e-03 5.225891e-03 1.006529e-03
-1.440678e+00 1.101695e+00 2.637135e-02 9.386489e-02 -6.543537e-01 -1.042346e-02 2.672247e-04 5.673630e-04
-1.440678e+00 1.271186e+00 5.601428e-02 2.958445e-01 2.084786e+00 -2.346594e-02 -3.120234e-03 6.612975e-05
-1.440678e+00 1.440678e+00 5.884022e-02 3.626776e-01 4.212861e+00 -2.457672e-02 -4.059449e-03 -2.356051e-04
-1.440678e+00 1.610169e+00 2.992717e-02 2.031698e-01 3.400018e+00 -1.306704e-02 -2.678050e-03 -2.694743e-04
-1.440678e+00 1.779661e+00 -1.554295e-02 -1.154851e-01 -5.650607e-01 4.445807e-03 -1.594617e-04 -1.200591e-04
-1.440678e+00 1.949153e+00 -4.898914e-02 -3.788797e-01 -4.873549e+00 1.721665e-02 1.859573e-03 5.871000e-05
-1.440678e+00 2.118644e+00 -4.770904e-02 -3.774931e-01 -5.708076e+00 1.732206e-02 2.240031e-03 1.422000e-04
-1.440678e+00 2.288136e+00 -1.295113e-02 -8.950794e-02 -1.755232e+00 5.506645e-03 1.016034e-03 9.993025e-05
-1.440678e+00 2.457627e+00 2.898813e-02 2.722502e-01 4.077727e+00 -9.000670e-03 -7.107860e-04 -6.490271e-06
-1.440678e+00 2.627119e+00 4.606555e-02 4.170228e-01 6.788516e+00 -1.528014e-02 -1.619249e-03 -8.372289e-05
-1.440678e+00 2.796610e+00 2.597560e-02 2.209249e-01 3.722140e+00 -9.146332e-03 -1.143694e-03 -7.876822e-05
-1.440678e+00 2.966102e+00 -1.350598e-02 -1.545740e-01 -2.718386e+00 3.645726e-03 1.653655e-04 -1.112136e-05
-1.440678e+00 3.135593e+00 -3.916247e-02 -3.904677e-01 -6.903680e+00 1.229037e-02 1.163611e-03 5.377882e-05
-1.440678e+00 3.305085e+00 -3.036186e-02 -2.856829e-01 -4.998503e+00 9.981407e-03 1.074827e-03 6.298551e-05
-1.440678e+00 3.474576e+00 3.586657e-03 6.274702e-02 1.392370e+00 -5.435421e-04 9.303237e-05 1.712703e-05
-1.440678e+00 3.644068e+00 3.214619e-02 3.433481e-01 6.509514e+00 -9.726704e-03 -8.580358e-04 -3.705428e-05
-1.440678e+00 3.813559e+00 3.077195e-02 3.092053e-01 5.676434e+00 -9.727251e-03 -9.647838e-04 -5.165862e-05
-1.440678e+00 3.983051e+00 2.344420e-03 3.562122e-04 -3.266033e-01 -1.179061e-03 -2.143655e-04 -1.874853e-05
-1.440678e+00 4.152542e+00 -2.635017e-02 -2.957662e-01 -5.926733e+00 7.775490e-03 6.545333e-04 2.707636e-05
-1.440678e+00 4.322034e+00 -2.954183e-02 -3.106671e-01 -5.944116e+00 9.105097e-03 8.578875e-04 4.343831e-05
-1.440678e+00 4.491525e+00 -5.742584e-03 -4.093646e-02 -4.492807e-01 2.101719e-03 2.679817e-04 1.860183e-05
-1.440678e+00 4.661017e+00 2.187459e-02 2.545706e-01 5.325451e+00 -6.342177e-03 -5.171757e-04 -2.081867e-05
-1.440678e+00 4.830508e+00 2.774129e-02 3.013982e-01 5.961122e+00 -8.403272e-03 -7.650751e-04 -3.733710e-05
-1.440678e+00 5.000000e+00 7.585840e-03 6.568007e-02 9.778719e-01 -2.563237e-03 -2.870146e-04 -1.773316e-05

-1.271186e+00 -5.000000e+00 4.670761e-03 4.561960e-04 2.434694e-05 4.670761e-03 4.561960e-04 2.434694e-05
-1.271186e+00 -4.830508e+00 8.663913e-03 7.521884e-04 3.446727e-05 8.663913e-03 7.521884e-04 3.446727e-05
-1.271186e+00 -4.661017e+00 4.228106e-03 3.077121e-04 9.949936e-06 4.228106e-03 3.077121e-04 9.949936e-06
-1.271186e+00 -4.491525e+00 -4.760705e-03 -4.862101e-04 -2.722009e-05 -4.760705e-03 -4.862101e-04 -2.722009e-05
-1.271186e+00 -4.322034e+00 -9.664545e-03 -8.582108e-04 -4.014573e-05 -9.664545e-03 -8.582108e-04 -4.014573e-05
-1.271186e+00 -4.152542e+00 -5.337771e-03 -3.986745e-04 -1.311011e-05 -5.337771e-03 -3.986745e-04 -1.311011e-05
-1.271186e+00 -3.983051e+00 4.615884e-03 5.065523e-04 3.054355e-05 4.615884e-03 5.065523e-04 3.054355e-05
-1.271186e+00 -3.813559e+00 1.084937e-02 9.965946e-04 4.812140e-05 1.084937e-02 9.965946e-04 4.812140e-05
-1.271186e+00 -3.644068e+00 7.002543e-03 5.443256e-04 1.851023e-05 7.002543e-03 5.443256e-04 1.851023e-05
-1.271186e+00 -3.474576e+00 -3.994078e-03 -5.010954e-04 -3.429101e-05 -3.994078e-03 -5.010954e-04 -3.429101e-05
-1.271186e+00 -3.305085e+00 -1.216595e-02 -1.178337e-03 -5.985782e-05 -1.216595e-02 -1.178337e-03 -5.985782e-05
-1.271186e+00 -3.135593e+00 -9.511878e-03 -7.847314e-04 -2.814357e-05 -9.511878e-03 -7.847314e-04 -2.814357e-05
-1.271186e+00 -2.966102e+00 2.400266e-03 4.306939e-04 3.811826e-05 2.400266e-03 4.306939e-04 3.811826e-05
-1.271186e+00 -2.796610e+00 1.333980e-02 1.411600e-03 7.816770e-05 1.333980e-02 1.411600e-03 7.816770e-05
-1.271186e+00 -2.627119e+00 1.323919e-02 1.196295e-03 4.653175e-05 1.323919e-02 1.196295e-03 4.653175e-05
-1.271186e+00 -2.457627e+00 1.180545e-03 -1.943248e-04 -4.048246e-05 1.180545e-03 -1.943248e-04 -4.048246e-05
-1.271186e+00 -2.288136e+00 -1.339359e-02 -1.673397e-03 -1.089764e-04 -1.339359e-02 -1.673397e-03 -1.089764e-04
-1.271186e+00 -2.118644e+00 -1.832207e-02 -1.923997e-03 -8.545116e-05 -1.832207e-02 -1.923997e-03 -8.545116e-05
-1.271186e+00 -1.949153e+00 -8.674458e-03 -4.893565e-04 3.487553e-05 -8.674458e-03 -4.893565e-04 3.487553e-05
-1.271186e+00 -1.779661e+00 9.244528e-03 1.763735e-03 1.662569e-04 9.244528e-03 1.763735e-03 1.662569e-04
-1.271186e+00 -1.610169e+00 2.275970e-02 3.180684e-03 1.822897e-04 2.275970e-02 3.180684e-03 1.822897e-04
-1.271186e+00 -1.440678e+00 2.216027e-02 2.445628e-03 1.065959e-05 2.216027e-02 2.445628e-03 1.065959e-05
-1.271186e+00 -1.271186e+00 7.069726e-03 -5.207477e-04 -2.867044e-04 7.069726e-03 -5.207477e-04 -2.867044e-04
-1.271186e+00 -1.101695e+00 -1.436010e-02 -4.470920e-03 -4.982768e-04 -1.436010e-02 -4.470920e-03 -4.982768e-04
-1.271186e+00 -9.322034e-01 -3.166005e-02 -7.497655e-03 -3.221885e-04 -3.166005e-02 -7.497655e-03 -3.221885e-04
-1.271186e+00 -7.627119e-01 -3.837213e-02 -7.912366e-03 5.274320e-04 -3.837213e-02 -7.912366e-03 5.274320e-04
-1.271186e+00 -5.932203e-01 -3.440988e-02 -4.754276e-03 2.191279e-03 -3.440988e-02 -4.754276e-03 2.191279e-03
-1.271186e+00 -4.237288e-01 -2.424741e-02 2.280262e-03 4.451116e-03 -2.424741e-02 2.280262e-03 4.451116e-03
-1.271186e+00 -2.542373e-01 -1.360342e-02 1.314048e-02 6.201837e-03 -1.360342e-02 1.314048e-02 6.201837e-03
-1.271186e+00 -8.474576e-02 -7.252565e-03 2.680242e-02 8.054890e-03 -7.252565e-03 2.680242e-02 8.054890e-03
-1.271186e+00 8.474576e-02 -8.567909e-03 3.757598e-02 7.967313e-02 7.252565e-03 -2.680242e-02 -8.054890e-03
-1.271186e+00 2.542373e-01 -1.946115e-02 2.822164e-02 4.789061e-01 1.360342e-02 -1.314048e-02 -6.201837e-03
-1.271186e+00 4.237288e-01 -3.906198e-02 -2.940355e-02 1.025433e+00 2.424741e-02 -2.280262e-03 -4.451116e-03
-1.271186e+00 5.932203e-01 -6.124869e-02 -1.481268e-01 6.818212e-01 3.440988e-02 4.754276e-03 -2.191279e-03
-1.271186e+00 7.627119e-01 -7.397758e-02 -2.829697e-01 -1.182470e+00 3.837213e-02 7.912366e-03 -5.274320e-04
-1.271186e+00 9.322034e-01 -6.415097e-02 -3.262257e-01 -3.379746e+00 3.166005e-02 7.497655e-03 3.221885e-04
-1.271186e+00 1.101695e+00 -2.768362e-02 -1.822673e-01 -3.459875e+00 1.436010e-02 4.470920e-03 4.982768e-04
-1.271186e+00 1.271186e+00 2.241037e-02 1.213473e-01 -2.171102e-01 -7.069726e-03 5.207477e-04 2.867044e-04
-1.271186e+00 1.440678e+00 5.938167e-02 4.009665e-01 4.366241e+00 -2.216027e-02 -2.445628e-03 -1.065959e-05
-1.271186e+00 1.610169e+00 5.953582e-02 4.336240e-01 6.232765e+00 -2.275970e-02 -3.180684e-03 -1.822897e-04
-1.271186e+00 1.779661e+00 2.155511e-02 1.523099e-01 2.962350e+00 -9.244528e-03 -1.763735e-03 -1.662569e-04
-1.271186e+00 1.949153e+00 -2.855444e-02 -2.571089e-01 -3.379835e+00 8.674458e-03 4.893565e-04 -3.487553e-05
-1.271186e+00 2.118644e+00 -5.454634e-02 -4.764123e-01 -7.446933e+00 1.832207e-02 1.923997e-03 8.545116e-05
-1.271186e+00 2.288136e+00 -3.782488e-02 -3.180917e-01 -5.307218e+00 1.339359e-02 1.673397e-03 1.089764e-04
-1.271186e+00 2.457627e+00 6.812179e-03 9.673577e-02 1.613434e+00 -1.180545e-03 1.943248e-04 4.048246e-05
-1.271186e+00 2.627119e+00 4.249256e-02 4.226094e-01 7.354417e+00 -1.323919e-02 -1.196295e-03 -4.653175e-05
