x_by_lambda_0 z_by_lambda_0 G_EJ_xx G_HJ_xx G_EJ_xy G_HJ_xy G_EJ_xz G_HJ_xz G_EJ_yx G_HJ_yx G_EJ_yy G_HJ_yy G_EJ_yz G_HJ_yz G_EJ_zx G_HJ_zx G_EJ_zy G_HJ_zy G_EJ_zz G_HJ_zz 
-0.0847458 -0.79661 -0.0497308 -2.20935e-23 -9.53227e-21 -0.000220952 0.0025726 -1.55154e-21 -9.53227e-21 0.000220772 -0.0498086 2.20935e-23 -3.15053e-19 -1.26693e-05 0.00124211 8.90488e-22 -1.52114e-19 7.27139e-06 -0.00810365 0 
-0.0847458 -0.627119 -0.0551425 -3.2202e-23 -1.92702e-20 -0.000265241 0.00390413 -2.08537e-21 -1.92702e-20 0.000264978 -0.0552998 3.2202e-23 -4.78118e-19 -1.70283e-05 0.002595 1.22534e-21 -3.17796e-19 1.00056e-05 0.00994439 0 
-0.0847458 -0.457627 0.0969355 5.98198e-23 2.85479e-20 0.000443259 -0.00623066 3.63369e-21 2.85479e-20 -0.000442771 0.0971686 -5.98198e-23 7.63036e-19 2.96713e-05 -0.00338595 -2.09819e-21 4.14659e-19 -1.7133e-05 0.00593891 0 
-0.0847458 -0.288136 0.014435 1.95852e-23 1.78932e-20 8.37451e-05 -0.00221324 9.41432e-22 1.78932e-20 -8.35852e-05 0.0145811 -1.95852e-23 2.71044e-19 7.68737e-06 -0.00205757 -5.95892e-22 2.51979e-19 -4.86583e-06 -0.0189304 0 
-0.0847458 -0.118644 -0.136528 -1.26355e-22 -6.43104e-20 -0.000636389 0.0110921 -6.32488e-21 -6.43104e-20 0.000635357 -0.137053 1.26355e-22 -1.35839e-18 -5.16466e-05 0.00649126 3.68756e-21 -7.9495e-19 3.01113e-05 0.00218315 0 
-0.0847458 0.0508475 0.0539389 -8.21639e-23 1.76032e-20 2.33075e-06 -0.000483851 -3.46439e-22 1.76032e-20 -3.00167e-06 0.0540827 8.21639e-23 5.92547e-20 -2.82889e-06 0.00875273 -1.10601e-21 -1.0719e-18 -9.03123e-06 0.0859739 0 
-0.0847458 0.220339 0.28024 -8.72126e-23 3.34752e-19 0.000534668 -0.0239244 7.63219e-21 3.34752e-19 -0.00053538 0.282974 8.72126e-23 2.9299e-18 6.23216e-05 -0.0177726 -9.73918e-21 2.17652e-18 -7.95265e-05 0.043226 0 
-0.0847458 0.389831 0.288695 -2.50413e-23 8.89581e-19 0.000715203 -0.0515907 1.28183e-20 8.89581e-19 -0.000715408 0.295959 2.50413e-23 6.31804e-18 0.000104669 -0.051401 -1.36156e-20 6.29481e-18 -0.00011118 -0.103495 0 
-0.0847458 0.559322 -0.00374157 2.33506e-23 1.63928e-18 7.39185e-05 -0.06861 1.04158e-21 1.63928e-18 -7.37279e-05 0.00964414 -2.33506e-23 8.40231e-18 8.50516e-06 -0.0720919 -3.82941e-22 8.82872e-18 -3.12695e-06 -0.343651 0 
-0.0847458 0.728814 -0.458115 3.00029e-23 2.3926e-18 -0.00151654 -0.0614932 -6.08218e-20 2.3926e-18 0.00151678 -0.438578 -3.00029e-23 7.53075e-18 -0.000496647 -0.0646068 6.18664e-20 7.91206e-18 0.000505178 -0.607019 0 
-0.0847458 0.898305 -0.798184 9.72044e-24 2.89471e-18 -0.00496343 -0.0282295 -5.1021e-19 2.89471e-18 0.00496351 -0.774547 -9.72044e-24 3.45712e-18 -0.00416618 -0.0286132 5.1062e-19 3.50411e-18 0.00416953 -0.789962 0 
-0.0847458 1.0678 -0.807977 -9.96646e-24 2.95574e-18 0.00562536 0.018353 -8.67338e-19 2.95574e-18 -0.00562545 -0.783841 9.96646e-24 -2.24759e-18 -0.00708236 0.020167 8.66949e-19 -2.46974e-18 0.00707917 -0.810441 0 
-0.0847458 1.23729 -0.489382 -1.36873e-23 2.54853e-18 0.00199596 0.0571255 -9.05425e-20 2.54853e-18 -0.00199608 -0.468572 1.36873e-23 -6.99585e-18 -0.000739335 0.0589828 8.99208e-20 -7.22331e-18 0.000734259 -0.656742 0 
-0.0847458 1.40678 -0.0559342 -4.54574e-24 1.82079e-18 0.000203031 0.0711054 -5.96996e-21 1.82079e-18 -0.000203069 -0.0410664 4.54574e-24 -8.70789e-18 -4.87485e-05 0.0714064 5.73154e-21 -8.74476e-18 4.68016e-05 -0.396366 0 
-0.0847458 1.57627 0.229727 5.2889e-24 1.01889e-18 -0.000659426 0.0573545 1.26308e-20 1.01889e-18 0.000659469 0.238047 -5.2889e-24 -7.0239e-18 0.000103138 0.0562283 -1.23657e-20 -6.88598e-18 -0.000100973 -0.137908 0 
-0.0847458 1.74576 0.243186 7.34524e-24 3.71096e-19 -0.000681576 0.0276435 1.04482e-20 3.71096e-19 0.000681636 0.246216 -7.34524e-24 -3.38535e-18 8.53161e-05 0.0264176 -1.00371e-20 -3.23523e-18 -8.19593e-05 0.0291511 0 
-0.0847458 1.91525 0.0653233 2.37756e-24 -4.17208e-21 -0.000181025 -0.000130577 2.34456e-21 -4.17208e-21 0.000181044 0.0652893 -2.37756e-24 1.59911e-20 1.91448e-05 -0.000342836 -2.19564e-21 4.19853e-20 -1.79287e-05 0.0776954 0 
-0.0847458 2.08475 -0.111142 -3.20499e-24 -1.21454e-19 0.00030218 -0.0133287 -3.28435e-21 -1.21454e-19 -0.000302206 -0.112134 3.20499e-24 1.63229e-18 -2.68187e-05 -0.0125502 3.08845e-21 1.53695e-18 2.52191e-05 0.0439945 0 
-0.0847458 2.25424 -0.145213 -4.37836e-24 -8.36359e-20 0.000393009 -0.0109066 -3.77468e-21 -8.36359e-20 -0.000393045 -0.145896 4.37836e-24 1.33568e-18 -3.08226e-05 -0.0100414 3.48365e-21 1.22972e-18 2.84462e-05 -0.00835631 0 
-0.0847458 2.42373 -0.0441597 -1.33491e-24 -7.47273e-21 0.000119178 -0.00121272 -1.02149e-21 -7.47273e-21 -0.000119189 -0.0442207 1.33491e-24 1.48516e-19 -8.34113e-06 -0.00106778 9.24398e-22 1.30765e-19 7.54828e-06 -0.0325455 0 
-0.0847458 2.59322 0.0740441 2.1208e-24 3.45266e-20 -0.000198788 0.00582602 1.55391e-21 3.45266e-20 0.000198805 0.074326 -2.1208e-24 -7.13482e-19 1.26886e-05 0.00524829 -1.40108e-21 -6.4273e-19 -1.14407e-05 -0.0208528 0 
-0.0847458 2.76271 0.101395 2.8079e-24 2.97933e-20 -0.000271761 0.00571116 1.93777e-21 2.97933e-20 0.000271784 0.101638 -2.8079e-24 -6.99415e-19 1.58231e-05 0.005071 -1.72176e-21 -6.21018e-19 -1.40593e-05 0.00452136 0 
-0.0847458 2.9322 0.030542 7.83488e-25 3.79909e-21 -8.17684e-05 0.000847075 5.29036e-22 3.79909e-21 8.17748e-05 0.030573 -7.83488e-25 -1.03737e-19 4.3199e-06 0.000750543 -4.6423e-22 -9.1915e-20 -3.79073e-06 0.0180972 0 
-0.0847458 3.10169 -0.0566416 -1.49302e-24 -1.42761e-20 0.000151328 -0.00333518 -9.36641e-22 -1.42761e-20 -0.00015134 -0.0567582 1.49302e-24 4.08442e-19 -7.64826e-06 -0.0028847 8.12807e-22 3.53274e-19 6.63708e-06 0.011922 0 
-0.0847458 3.27119 -0.0769922 -1.8998e-24 -1.35235e-20 0.000205532 -0.00349321 -1.17724e-21 -1.35235e-20 -0.000205548 -0.0771026 1.8998e-24 4.27795e-19 -9.61291e-06 -0.0030029 1.01129e-21 3.6775e-19 8.25783e-06 -0.00316753 0 
-0.0847458 3.44068 -0.0216479 -4.71089e-25 -1.83651e-21 5.7758e-05 -0.000531717 -3.00993e-22 -1.83651e-21 -5.77619e-05 -0.0216628 4.71089e-25 6.51166e-20 -2.45779e-06 -0.000469928 2.57411e-22 5.75496e-20 2.10192e-06 -0.0116343 0 
-0.0847458 3.61017 0.0466416 1.10006e-24 7.25232e-21 -0.000124317 0.00220558 6.41406e-22 7.25232e-21 0.000124326 0.0467008 -1.10006e-24 -2.70106e-19 5.23748e-06 0.00184148 -5.38273e-22 -2.25516e-19 -4.39533e-06 -0.00757845 0 
-0.0847458 3.77966 0.0615032 1.33872e-24 7.11288e-21 -0.000163855 0.00234671 7.88715e-22 7.11288e-21 0.000163866 0.0615612 -1.33872e-24 -2.87389e-19 6.44035e-06 0.00196126 -6.57877e-22 -2.40185e-19 -5.37197e-06 0.00249367 0 
-0.0847458 3.94915 0.0154788 2.84803e-25 9.02949e-22 -4.12259e-05 0.000324447 1.79533e-22 9.02949e-22 4.12282e-05 0.0154862 -2.84803e-25 -3.97333e-20 1.466e-06 0.000287841 -1.50475e-22 -3.52503e-20 -1.22872e-06 0.00816059 0 
-0.0847458 4.11864 -0.0401496 -8.39131e-25 -4.19226e-21 0.000106873 -0.00159219 -4.74571e-22 -4.19226e-21 -0.00010688 -0.0401839 8.39131e-25 1.94987e-19 -3.87517e-06 -0.00128989 3.86881e-22 1.57966e-19 3.15912e-06 0.00514959 0 
-0.0847458 4.28814 -0.0507936 -9.73693e-25 -4.1288e-21 0.000135169 -0.00167682 -5.62951e-22 -4.1288e-21 -0.000135177 -0.0508273 9.73693e-25 2.05352e-19 -4.59684e-06 -0.00136765 4.57714e-22 1.67489e-19 3.73752e-06 -0.0020839 0 
-0.0847458 4.45763 -0.010975 -1.69351e-25 -4.41657e-22 2.92009e-05 -0.000189784 -1.08514e-22 -4.41657e-22 -2.92023e-05 -0.0109786 1.69351e-25 2.32418e-20 -8.86085e-07 -0.000171656 8.97095e-23 2.10217e-20 7.32534e-07 -0.00606347 0 
-0.0847458 4.62712 0.0355742 6.57695e-25 2.64659e-21 -9.46185e-05 0.00121785 3.69599e-22 2.64659e-21 9.46239e-05 0.0355958 -6.57695e-25 -1.49143e-19 3.018e-06 0.000961643 -2.93838e-22 -1.17767e-19 -2.39937e-06 -0.00365886 0 
-0.0847458 4.79661 0.0429277 7.26242e-25 2.5713e-21 -0.000114157 0.00125092 4.19825e-22 2.5713e-21 0.000114163 0.0429487 -7.26242e-25 -1.53193e-19 3.42813e-06 0.000998999 -3.33847e-22 -1.22342e-19 -2.72607e-06 0.00180226 0 
-0.0847458 4.9661 0.00755197 9.57001e-26 2.03102e-22 -2.00807e-05 0.000100426 6.4186e-23 2.03102e-22 2.00815e-05 0.00755362 -9.57001e-26 -1.22986e-20 5.24118e-07 9.60094e-05 -5.27977e-23 -1.17578e-20 -4.31126e-07 0.00469176 0 
-0.0847458 5.13559 -0.0321513 -5.26787e-25 -1.78062e-21 8.54705e-05 -0.000970001 -2.98414e-22 -1.78062e-21 -8.54748e-05 -0.0321658 5.26787e-25 1.18791e-19 -2.43674e-06 -0.000749336 2.32129e-22 9.17672e-20 1.89548e-06 0.00268113 0 
-0.0847458 5.30508 -0.0368848 -5.52763e-25 -1.68759e-21 9.80422e-05 -0.000962938 -3.23203e-22 -1.68759e-21 -9.80468e-05 -0.0368986 5.52763e-25 1.17926e-19 -2.63916e-06 -0.000755108 2.52089e-22 9.2474e-20 2.05846e-06 -0.00159286 0 
-0.0847458 5.47458 -0.00486731 -4.77213e-26 -7.53892e-23 1.29369e-05 -3.97096e-05 -3.51808e-23 -7.53892e-23 -1.29373e-05 -0.00486793 4.77213e-26 4.86302e-21 -2.87273e-07 -4.55593e-05 2.92586e-23 5.5794e-21 2.38915e-07 -0.00374039 0 
-0.0847458 5.64407 0.0294711 4.2944e-25 1.25681e-21 -7.8318e-05 0.000795778 2.47408e-22 1.25681e-21 7.83215e-05 0.0294813 -4.2944e-25 -9.74547e-20 2.02024e-06 0.000603272 -1.88824e-22 -7.38795e-20 -1.54186e-06 -0.00200729 0 
-0.0847458 5.81356 0.0320779 4.27707e-25 1.15323e-21 -8.52386e-05 0.000758892 2.54808e-22 1.15323e-21 8.52421e-05 0.0320874 -4.27707e-25 -9.29375e-20 2.08067e-06 0.000585752 -1.95409e-22 -7.17339e-20 -1.59564e-06 0.00142873 0 
-0.0847458 5.98305 0.00270903 1.60289e-26 5.65137e-24 -7.19845e-06 -2.37852e-06 1.55333e-23 5.65137e-24 7.19858e-06 0.00270908 -1.60289e-26 2.91285e-22 1.26839e-07 1.12055e-05 -1.36984e-23 -1.37228e-21 -1.11856e-07 0.00305036 0 
-0.0847458 6.15254 -0.0272949 -3.55212e-25 -9.20754e-22 7.25172e-05 -0.000667572 -2.09285e-22 -9.20754e-22 -7.25201e-05 -0.0273024 3.55212e-25 8.1754e-20 -1.70894e-06 -0.000497891 1.57081e-22 6.09741e-20 1.28266e-06 0.00152477 0 
-0.0847458 6.32203 -0.0281469 -3.3542e-25 -8.13523e-22 7.47762e-05 -0.000608919 -2.04566e-22 -8.13523e-22 -7.47789e-05 -0.0281535 3.3542e-25 7.45711e-20 -1.67041e-06 -0.000463571 1.54569e-22 5.6771e-20 1.26215e-06 -0.00129517 0 
-0.0847458 6.49153 -0.000939559 5.05213e-27 3.2495e-23 2.49629e-06 3.199e-05 -1.88374e-24 3.2495e-23 -2.49625e-06 -0.000939293 -5.05213e-27 -3.91764e-21 -1.53819e-08 1.25613e-05 3.13767e-24 -1.53831e-21 2.5621e-08 -0.00253195 0 
-0.0847458 6.66102 0.025475 2.97402e-25 6.94852e-22 -6.767e-05 0.000569768 1.79826e-22 6.94852e-22 6.76724e-05 0.0254807 -2.97402e-25 -6.97764e-20 1.46839e-06 0.000418945 -1.32994e-22 -5.1306e-20 -1.08598e-06 -0.00116863 0 
-0.0847458 6.83051 0.0248587 2.65945e-25 5.88658e-22 -6.603e-05 0.000495395 1.66546e-22 5.88658e-22 6.60322e-05 0.0248635 -2.65945e-25 -6.06684e-20 1.35995e-06 0.000372658 -1.24212e-22 -4.56374e-20 -1.01426e-06 0.00118347 0 
-0.0847458 7 -0.00053391 -1.90661e-26 -5.28687e-23 1.41783e-06 -5.30175e-05 -7.76935e-24 -5.28687e-23 -1.41799e-06 -0.000534342 1.90661e-26 6.49277e-21 -6.34415e-08 -2.91747e-05 4.16447e-24 3.57287e-21 3.40055e-08 0.00213125 0 

0.0847458 -3 -0.0202888 0 0 -9.42531e-05 -0.000637154 0 0 9.42311e-05 -0.0203002 -0 0 2.92201e-06 -0.000373793 0 0 -1.68344e-06 0.000427413 0 
0.0847458 -2.83051 0.0121962 -0 -0 5.34709e-05 0.000368872 0 -0 -5.34571e-05 0.012203 0 0 -1.72639e-06 0.000195309 -0 0 1.01216e-06 0.00135232 0 
0.0847458 -2.66102 0.0171937 -0 -0 8.17804e-05 0.000600424 0 -0 -8.17586e-05 0.0172055 0 0 -2.72662e-06 0.00036687 0 0 1.56237e-06 -0.00138413 0 
0.0847458 -2.49153 -0.0248923 0 0 -0.000112943 -0.000848547 -0 0 0.00011291 -0.0249092 -0 -0 3.93024e-06 -0.000477218 0 -0 -2.27979e-06 -0.000911631 0 
0.0847458 -2.32203 -0.0060605 0 0 -3.20742e-05 -0.000267371 0 0 3.20647e-05 -0.00606644 -0 0 1.15168e-06 -0.000192699 0 0 -6.47774e-07 0.00237777 0 
0.0847458 -2.15254 0.0338207 -0 -0 0.000156212 0.00128516 0 -0 -0.000156158 0.0338489 0 0 -5.90477e-06 0.000748301 0 0 3.41268e-06 -0.00026449 0 
0.0847458 -1.98305 -0.0126864 0 0 -5.36261e-05 -0.000434901 -0 0 5.36047e-05 -0.0126957 -0 -0 2.12838e-06 -0.000197284 0 -0 -1.24609e-06 -0.00300061 0 
0.0847458 -1.81356 -0.033849 0 0 -0.000159365 -0.0014563 0 0 0.000159299 -0.0338846 -0 0 6.60122e-06 -0.000886209 0 0 -3.81081e-06 0.00221633 0 
0.0847458 -1.64407 0.0357167 -0 -0 0.000160711 0.00148743 0 -0 -0.000160636 0.0357533 0 0 -6.99461e-06 0.000805628 -0 0 4.05274e-06 0.00268425 0 
0.0847458 -1.47458 0.0205513 -0 -0 0.00010127 0.00107192 0 -0 -0.000101219 0.0205819 0 0 -4.66047e-06 0.000725836 0 0 2.69657e-06 -0.00470262 0 
0.0847458 -1.30508 -0.0565836 0 0 -0.000259985 -0.00271866 -0 0 0.000259836 -0.0566596 -0 -0 1.25894e-05 -0.00155642 0 -0 -7.2883e-06 -0.00077519 0 
0.0847458 -1.13559 0.00804288 -0 -0 2.83655e-05 0.000182098 0 -0 -2.83468e-05 0.0080433 0 0 -1.3694e-06 -7.78639e-05 -0 0 7.65336e-07 0.00706587 0 
0.0847458 -0.966102 0.0663507 -0 -0 0.000310268 0.00374315 0 -0 -0.000310042 0.0664725 0 0 -1.70138e-05 0.00226246 0 0 9.88167e-06 -0.00332295 0 
0.0847458 -0.79661 -0.0497308 0 0 -0.000220952 -0.0025726 -0 0 0.000220772 -0.0498086 -0 -0 1.26693e-05 -0.00124211 0 -0 -7.27139e-06 -0.00810365 0 
0.0847458 -0.627119 -0.0551425 0 0 -0.000265241 -0.00390413 0 0 0.000264978 -0.0552998 -0 0 1.70283e-05 -0.002595 0 0 -1.00056e-05 0.00994439 0 
0.0847458 -0.457627 0.0969355 -0 -0 0.000443259 0.00623066 0 -0 -0.000442771 0.0971686 0 0 -2.96713e-05 0.00338595 -0 0 1.7133e-05 0.00593891 0 
0.0847458 -0.288136 0.014435 -0 -0 8.37451e-05 0.00221324 0 -0 -8.35852e-05 0.0145811 0 0 -7.68737e-06 0.00205757 0 0 4.86583e-06 -0.0189304 0 
0.0847458 -0.118644 -0.136528 0 0 -0.000636389 -0.0110921 0 0 0.000635357 -0.137053 -0 -0 5.16466e-05 -0.00649126 0 -0 -3.01113e-05 0.00218315 0 
0.0847458 0.0508475 0.0539389 0 -0 2.33075e-06 0.000483851 0 -0 -3.00167e-06 0.0540827 -0 0 2.82889e-06 -0.00875273 -0 0 9.03123e-06 0.0859739 0 
0.0847458 0.220339 0.28024 0 -0 0.000534668 0.0239244 0 -0 -0.00053538 0.282974 -0 0 -6.23216e-05 0.0177726 -0 0 7.95265e-05 0.043226 0 
0.0847458 0.389831 0.288695 0 -0 0.000715203 0.0515907 0 -0 -0.000715408 0.295959 -0 0 -0.000104669 0.051401 0 0 0.00011118 -0.103495 0 
0.0847458 0.559322 -0.00374157 -0 -0 7.39185e-05 0.06861 0 -0 -7.37279e-05 0.00964414 0 0 -8.50516e-06 0.0720919 0 0 3.12695e-06 -0.343651 0 
0.0847458 0.728814 -0.458115 -0 -0 -0.00151654 0.0614932 -0 -0 0.00151678 -0.438578 0 0 0.000496647 0.0646068 0 0 -0.000505178 -0.607019 0 
0.0847458 0.898305 -0.798184 -0 -0 -0.00496343 0.0282295 -0 -0 0.00496351 -0.774547 0 0 0.00416618 0.0286132 0 0 -0.00416953 -0.789962 0 
0.0847458 1.0678 -0.807977 0 -0 0.00562536 -0.018353 -0 -0 -0.00562545 -0.783841 -0 0 0.00708236 -0.020167 0 0 -0.00707917 -0.810441 0 
0.0847458 1.23729 -0.489382 0 -0 0.00199596 -0.0571255 -0 -0 -0.00199608 -0.468572 -0 0 0.000739335 -0.0589828 0 0 -0.000734259 -0.656742 0 
0.0847458 1.40678 -0.0559342 0 -0 0.000203031 -0.0711054 -0 -0 -0.000203069 -0.0410664 -0 0 4.87485e-05 -0.0714064 0 0 -4.68016e-05 -0.396366 0 
0.0847458 1.57627 0.229727 -0 -0 -0.000659426 -0.0573545 0 -0 0.000659469 0.238047 0 0 -0.000103138 -0.0562283 0 0 0.000100973 -0.137908 0 
0.0847458 1.74576 0.243186 -0 -0 -0.000681576 -0.0276435 0 -0 0.000681636 0.246216 0 -0 -8.53161e-05 -0.0264176 -0 -0 8.19593e-05 0.0291511 0 
0.0847458 1.91525 0.0653233 -0 0 -0.000181025 0.000130577 0 0 0.000181044 0.0652893 0 0 -1.91448e-05 0.000342836 -0 0 1.79287e-05 0.0776954 0 
0.0847458 2.08475 -0.111142 0 0 0.00030218 0.0133287 0 0 -0.000302206 -0.112134 -0 0 2.68187e-05 0.0125502 0 0 -2.52191e-05 0.0439945 0 
0.0847458 2.25424 -0.145213 0 0 0.000393009 0.0109066 -0 0 -0.000393045 -0.145896 -0 0 3.08226e-05 0.0100414 0 0 -2.84462e-05 -0.00835631 0 
0.0847458 2.42373 -0.0441597 0 0 0.000119178 0.00121272 -0 0 -0.000119189 -0.0442207 -0 0 8.34113e-06 0.00106778 0 0 -7.54828e-06 -0.0325455 0 
0.0847458 2.59322 0.0740441 -0 -0 -0.000198788 -0.00582602 0 -0 0.000198805 0.074326 0 0 -1.26886e-05 -0.00524829 0 0 1.14407e-05 -0.0208528 0 
0.0847458 2.76271 0.101395 -0 -0 -0.000271761 -0.00571116 0 -0 0.000271784 0.101638 0 -0 -1.58231e-05 -0.005071 -0 -0 1.40593e-05 0.00452136 0 
0.0847458 2.9322 0.030542 -0 -0 -8.17684e-05 -0.000847075 0 -0 8.17748e-05 0.030573 0 -0 -4.3199e-06 -0.000750543 -0 -0 3.79073e-06 0.0180972 0 
0.0847458 3.10169 -0.0566416 0 0 0.000151328 0.00333518 0 0 -0.00015134 -0.0567582 -0 0 7.64826e-06 0.0028847 0 0 -6.63708e-06 0.011922 0 
0.0847458 3.27119 -0.0769922 0 0 0.000205532 0.00349321 -0 0 -0.000205548 -0.0771026 -0 0 9.61291e-06 0.0030029 0 0 -8.25783e-06 -0.00316753 0 
0.0847458 3.44068 -0.0216479 0 0 5.7758e-05 0.000531717 -0 0 -5.77619e-05 -0.0216628 -0 0 2.45779e-06 0.000469928 0 0 -2.10192e-06 -0.0116343 0 
0.0847458 3.61017 0.0466416 -0 -0 -0.000124317 -0.00220558 0 -0 0.000124326 0.0467008 0 0 -5.23748e-06 -0.00184148 0 0 4.39533e-06 -0.00757845 0 
0.0847458 3.77966 0.0615032 -0 -0 -0.000163855 -0.00234671 0 -0 0.000163866 0.0615612 0 -0 -6.44035e-06 -0.00196126 -0 -0 5.37197e-06 0.00249367 0 
0.0847458 3.94915 0.0154788 -0 -0 -4.12259e-05 -0.000324447 0 -0 4.12282e-05 0.0154862 0 -0 -1.466e-06 -0.000287841 -0 -0 1.22872e-06 0.00816059 0 
0.0847458 4.11864 -0.0401496 0 0 0.000106873 0.00159219 0 0 -0.00010688 -0.0401839 -0 0 3.87517e-06 0.00128989 0 0 -3.15912e-06 0.00514959 0 
0.0847458 4.28814 -0.0507936 0 0 0.000135169 0.00167682 -0 0 -0.000135177 -0.0508273 -0 0 4.59684e-06 0.00136765 0 0 -3.73752e-06 -0.0020839 0 
0.0847458 4.45763 -0.010975 0 0 2.92009e-05 0.000189784 -0 0 -2.92023e-05 -0.0109786 -0 0 8.86085e-07 0.000171656 0 0 -7.32534e-07 -0.00606347 0 
0.0847458 4.62712 0.0355742 -0 -0 -9.46185e-05 -0.00121785 0 -0 9.46239e-05 0.0355958 0 0 -3.018e-06 -0.000961643 0 0 2.39937e-06 -0.00365886 0 
0.0847458 4.79661 0.0429277 -0 -0 -0.000114157 -0.00125092 0 -0 0.000114163 0.0429487 0 -0 -3.42813e-06 -0.000998999 -0 -0 2.72607e-06 0.00180226 0 
0.0847458 4.9661 0.00755197 -0 -0 -2.00807e-05 -0.000100426 0 -0 2.00815e-05 0.00755362 0 -0 -5.24118e-07 -9.60094e-05 -0 -0 4.31126e-07 0.00469176 0 
0.0847458 5.13559 -0.0321513 0 0 8.54705e-05 0.000970001 0 0 -8.54748e-05 -0.0321658 -0 0 2.43674e-06 0.000749336 0 0 -1.89548e-06 0.00268113 0 
0.0847458 5.30508 -0.0368848 0 0 9.80422e-05 0.000962938 -0 0 -9.80468e-05 -0.0368986 -0 0 2.63916e-06 0.000755108 0 0 -2.05846e-06 -0.00159286 0 
0.0847458 5.47458 -0.00486731 0 0 1.29369e-05 3.97096e-05 -0 0 -1.29373e-05 -0.00486793 -0 0 2.87273e-07 4.55593e-05 0 0 -2.38915e-07 -0.00374039 0 
0.0847458 5.64407 0.0294711 -0 -0 -7.8318e-05 -0.000795778 0 -0 7.83215e-05 0.0294813 0 0 -2.02024e-06 -0.000603272 0 0 1.54186e-06 -0.00200729 0 
0.0847458 5.81356 0.0320779 -0 -0 -8.52386e-05 -0.000758892 0 -0 8.52421e-05 0.0320874 0 -0 -2.08067e-06 -0.000585752 -0 -0 1.59564e-06 0.00142873 0 
0.0847458 5.98305 0.00270903 -0 -0 -7.19845e-06 2.37852e-06 0 -0 7.19858e-06 0.00270908 0 0 -1.26839e-07 -1.12055e-05 -0 -0 1.11856e-07 0.00305036 0 
0.0847458 6.15254 -0.0272949 0 0 7.25172e-05 0.000667572 0 0 -7.25201e-05 -0.0273024 -0 0 1.70894e-06 0.000497891 0 0 -1.28266e-06 0.00152477 0 
0.0847458 6.32203 -0.0281469 0 0 7.47762e-05 0.000608919 -0 0 -7.47789e-05 -0.0281535 -0 0 1.67041e-06 0.000463571 0 0 -1.26215e-06 -0.00129517 0 
0.0847458 6.49153 -0.000939559 -0 -0 2.49629e-06 -3.199e-05 -0 -0 -2.49625e-06 -0.000939293 0 0 1.53819e-08 -1.25613e-05 0 0 -2.5621e-08 -0.00253195 0 
0.0847458 6.66102 0.025475 -0 -0 -6.767e-05 -0.000569768 0 -0 6.76724e-05 0.0254807 0 0 -1.46839e-06 -0.000418945 0 0 1.08598e-06 -0.00116863 0 
0.0847458 6.83051 0.0248587 -0 -0 -6.603e-05 -0.000495395 0 -0 6.60322e-05 0.0248635 0 -0 -1.35995e-06 -0.000372658 -0 -0 1.01426e-06 0.00118347 0 
0.0847458 7 -0.00053391 0 0 1.41783e-06 5.30175e-05 0 0 -1.41799e-06 -0.000534342 -0 0 6.34415e-08 2.91747e-05 0 0 -3.40055e-08 0.00213125 0 

0.254237 -3 -0.0204692 0 0 -9.51981e-05 -0.00192672 0 0 9.49983e-05 -0.0205729 -0 0 8.85308e-06 -0.00112393 0 0 -5.1005e-06 0.000243284 0 
0.254237 -2.83051 0.0107344 -0 -0 4.67901e-05 0.00096447 0 -0 -4.66807e-05 0.0107873 0 0 -4.53362e-06 0.000500114 -0 0 2.66268e-06 0.001449 0 
0.254237 -2.66102 0.0183067 -0 -0 8.70509e-05 0.00191105 0 -0 -8.68415e-05 0.0184184 0 0 -8.70669e-06 0.00115681 0 0 4.99104e-06 -0.00118757 0 
0.254237 -2.49153 -0.023657 0 0 -0.000107429 -0.00241384 -0 0 0.000107142 -0.0238013 -0 -0 1.12125e-05 -0.00134497 0 -0 -6.50273e-06 -0.00117099 0 
0.254237 -2.32203 -0.00826295 0 0 -4.23324e-05 -0.00104038 0 0 4.22176e-05 -0.00833132 -0 0 4.56868e-06 -0.00071136 0 0 -2.58712e-06 0.00226113 0 
0.254237 -2.15254 0.0335153 -0 -0 0.000155156 0.00381485 0 -0 -0.000154671 0.0337653 0 0 -1.75861e-05 0.00220165 -0 0 1.01582e-05 0.000181322 0 
0.254237 -1.98305 -0.00957457 0 0 -3.93373e-05 -0.000933308 -0 0 3.9194e-05 -0.00963221 -0 -0 4.68562e-06 -0.000371219 0 -0 -2.75154e-06 -0.00311167 0 
0.254237 -1.81356 -0.0353099 0 0 -0.000166628 -0.00454089 0 0 0.000166008 -0.0356411 -0 0 2.06901e-05 -0.0027294 0 0 -1.19355e-05 0.00163085 0 
0.254237 -1.64407 0.0323874 -0 -0 0.00014579 0.00401624 0 -0 -0.000145178 0.0326811 0 0 -1.90104e-05 0.00212986 -0 0 1.10014e-05 0.00321831 0 
0.254237 -1.47458 0.0245391 -0 -0 0.000120249 0.00375322 0 -0 -0.000119706 0.0248556 0 0 -1.65723e-05 0.00245862 0 0 9.57943e-06 -0.00415333 0 
0.254237 -1.30508 -0.0543754 0 0 -0.000250889 -0.00780397 -0 0 0.0002496 -0.0550244 -0 -0 3.63694e-05 -0.00439484 0 -0 -2.10166e-05 -0.00194092 0 
