x_by_lambda_0 z_by_lambda_0 g_tm_full_log g_tm_refl_re g_te_full_log g_te_refl_re
4.782609e+00 -6.521739e-01 -2.208637e+03 -7.466429e-111 -2.233834e+03 -1.091040e-110
4.782609e+00 -5.362319e-01 -1.831352e+03 -3.713167e-92 -1.856553e+03 -6.198787e-92
4.782609e+00 -4.202899e-01 -1.454068e+03 -1.427723e-73 -1.479271e+03 -3.214896e-73
4.782609e+00 -3.043478e-01 -1.076783e+03 -9.834845e-56 -1.101990e+03 -1.378313e-54
4.782609e+00 -1.884058e-01 -6.994990e+02 6.201895e-36 -7.247081e+02 -2.927778e-36
4.782609e+00 -7.246377e-02 -3.222146e+02 9.582380e-17 -3.474266e+02 3.098336e-17
4.782609e+00 4.347826e-02 -7.966525e+01 -4.365855e-04 -8.407156e+01 -4.282628e-04
4.782609e+00 1.594203e-01 -7.182416e+01 -4.735671e-04 -7.304466e+01 -4.735454e-04
4.782609e+00 2.753623e-01 -6.787800e+01 -5.005324e-04 -6.846829e+01 -5.081621e-04
4.782609e+00 3.913043e-01 -6.532027e+01 -5.124529e-04 -6.564298e+01 -5.268028e-04
4.782609e+00 5.072464e-01 -6.350809e+01 -5.043382e-04 -6.368456e+01 -5.241813e-04
4.782609e+00 6.231884e-01 -6.217918e+01 -4.718338e-04 -6.226477e+01 -4.956593e-04
4.782609e+00 7.391304e-01 -6.120107e+01 -4.119647e-04 -6.122556e+01 -4.380239e-04
4.782609e+00 8.550725e-01 -6.049799e+01 -3.239607e-04 -6.047914e+01 -3.503488e-04
4.782609e+00 9.710145e-01 -6.002312e+01 -2.100422e-04 -5.997223e+01 -2.348179e-04
4.782609e+00 1.086957e+00 -5.974622e+01 -7.601078e-05 -5.967080e+01 -9.734584e-05
4.782609e+00 1.202899e+00 -5.964746e+01 6.854406e-05 -5.955261e+01 5.219669e-05
4.782609e+00 1.318841e+00 -5.971423e+01 2.106041e-04 -5.960343e+01 2.003428e-04
4.782609e+00 1.434783e+00 -5.993944e+01 3.347803e-04 -5.981503e+01 3.311119e-04
4.782609e+00 1.550725e+00 -6.032078e+01 4.251021e-04 -6.018420e+01 4.278498e-04
4.782609e+00 1.666667e+00 -6.086063e+01 4.674224e-04 -6.071260e+01 4.757081e-04
4.782609e+00 1.782609e+00 -6.156665e+01 4.521425e-04 -6.140722e+01 4.644603e-04
4.782609e+00 1.898551e+00 -6.245318e+01 3.767909e-04 -6.228171e+01 3.911758e-04
4.782609e+00 2.014493e+00 -6.354375e+01 2.478710e-04 -6.335885e+01 2.621502e-04
4.782609e+00 2.130435e+00 -6.487582e+01 8.138076e-05 -6.467513e+01 9.347782e-05
4.782609e+00 2.246377e+00 -6.650932e+01 -9.845494e-05 -6.628929e+01 -9.020803e-05
4.782609e+00 2.362319e+00 -6.854281e+01 -2.624048e-04 -6.829883e+01 -2.590020e-04
4.782609e+00 2.478261e+00 -7.114349e+01 -3.811373e-04 -7.087263e+01 -3.827327e-04
4.782609e+00 2.594203e+00 -7.457654e+01 -4.310659e-04 -7.430131e+01 -4.369481e-04
4.782609e+00 2.710145e+00 -7.880938e+01 -3.999630e-04 -7.876852e+01 -4.086879e-04
4.782609e+00 2.826087e+00 -7.999806e+01 -2.909627e-04 -8.071614e+01 -3.006289e-04
4.782609e+00 2.942029e+00 -7.638243e+01 -1.236690e-04 -7.692362e+01 -1.322918e-04
4.782609e+00 3.057971e+00 -7.306929e+01 6.842448e-05 -7.338271e+01 6.251490e-05
4.782609e+00 3.173913e+00 -7.065551e+01 2.441921e-04 -7.085191e+01 2.420116e-04
4.782609e+00 3.289855e+00 -6.885917e+01 3.638073e-04 -6.899010e+01 3.655162e-04
4.782609e+00 3.405797e+00 -6.747852e+01 3.984375e-04 -6.756885e+01 4.033281e-04
4.782609e+00 3.521739e+00 -6.639198e+01 3.382525e-04 -6.645512e+01 3.449341e-04
4.782609e+00 3.637681e+00 -6.552363e+01 1.963635e-04 -6.556750e+01 2.031082e-04
4.782609e+00 3.753623e+00 -6.482342e+01 7.094101e-06 -6.485308e+01 1.226070e-05
4.782609e+00 3.869565e+00 -6.425674e+01 -1.816292e-04 -6.427557e+01 -1.791958e-04
4.782609e+00 3.985507e+00 -6.379861e+01 -3.202944e-04 -6.380899e+01 -3.209913e-04
4.782609e+00 4.101449e+00 -6.343040e+01 -3.712680e-04 -6.343407e+01 -3.746615e-04
4.782609e+00 4.217391e+00 -6.313781e+01 -3.199388e-04 -6.313605e+01 -3.249116e-04
4.782609e+00 4.333333e+00 -6.290958e+01 -1.800312e-04 -6.290339e+01 -1.851101e-04
4.782609e+00 4.449275e+00 -6.273668e+01 9.031535e-06 -6.272683e+01 5.257989e-06
4.782609e+00 4.565217e+00 -6.261174e+01 1.925948e-04 -6.259884e+01 1.910862e-04
4.782609e+00 4.681159e+00 -6.252864e+01 3.164851e-04 -6.251319e+01 3.174971e-04
4.782609e+00 4.797101e+00 -6.248226e+01 3.434686e-04 -6.246465e+01 3.465116e-04
4.782609e+00 4.913043e+00 -6.246824e+01 2.653144e-04 -6.244880e+01 2.693319e-04
4.782609e+00 5.028986e+00 -6.248286e+01 1.063102e-04 -6.246187e+01 1.100202e-04
4.782609e+00 5.144928e+00 -6.252289e+01 -8.345369e-05 -6.250058e+01 -8.116004e-05
4.782609e+00 5.260870e+00 -6.258555e+01 -2.434469e-04 -6.256211e+01 -2.431733e-04
4.782609e+00 5.376812e+00 -6.266838e+01 -3.221146e-04 -6.264397e+01 -3.237968e-04
4.782609e+00 5.492754e+00 -6.276924e+01 -2.940639e-04 -6.274400e+01 -2.970228e-04
4.782609e+00 5.608696e+00 -6.288622e+01 -1.690966e-04 -6.286027e+01 -1.722863e-04
4.782609e+00 5.724638e+00 -6.301763e+01 1.038363e-05 -6.299107e+01 8.019317e-06
4.782609e+00 5.840580e+00 -6.316197e+01 1.832135e-04 -6.313490e+01 1.823945e-04
4.782609e+00 5.956522e+00 -6.331790e+01 2.902092e-04 -6.329038e+01 2.910982e-04
4.782609e+00 6.072464e+00 -6.348421e+01 2.947812e-04 -6.345632e+01 2.969578e-04
4.782609e+00 6.188406e+00 -6.365982e+01 1.961038e-04 -6.363162e+01 1.987364e-04
4.782609e+00 6.304348e+00 -6.384377e+01 2.986515e-05 -6.381529e+01 3.201671e-05
4.782609e+00 6.420290e+00 -6.403516e+01 -1.440806e-04 -6.400646e+01 -1.431239e-04
4.782609e+00 6.536232e+00 -6.423320e+01 -2.630670e-04 -6.420432e+01 -2.635585e-04
4.782609e+00 6.652174e+00 -6.443718e+01 -2.844016e-04 -6.440816e+01 -2.860692e-04
4.782609e+00 6.768116e+00 -6.464645e+01 -2.011997e-04 -6.461730e+01 -2.033695e-04
4.782609e+00 6.884058e+00 -6.486041e+01 -4.519173e-05 -6.483117e+01 -4.704999e-05
4.782609e+00 7.000000e+00 -6.507852e+01 1.248601e-04 -6.504921e+01 1.239663e-04

4.927536e+00 -1.000000e+00 -3.340547e+03 5.076643e-167 -3.366177e+03 4.524249e-167
4.927536e+00 -8.840580e-01 -2.963262e+03 4.085500e-148 -2.988895e+03 3.712665e-148
4.927536e+00 -7.681159e-01 -2.585978e+03 3.249905e-129 -2.611614e+03 3.000996e-129
4.927536e+00 -6.521739e-01 -2.208694e+03 2.559976e-110 -2.234332e+03 2.395971e-110
4.927536e+00 -5.362319e-01 -1.831409e+03 1.999542e-91 -1.857050e+03 1.893218e-91
4.927536e+00 -4.202899e-01 -1.454125e+03 1.550273e-72 -1.479769e+03 1.482756e-72
4.927536e+00 -3.043478e-01 -1.076840e+03 1.194053e-53 -1.102487e+03 1.152344e-53
4.927536e+00 -1.884058e-01 -6.995558e+02 9.142375e-35 -7.252056e+02 8.894537e-35
4.927536e+00 -7.246377e-02 -3.222713e+02 6.962103e-16 -3.479239e+02 6.823343e-16
4.927536e+00 4.347826e-02 -7.996490e+01 -4.825006e-04 -8.456851e+01 -5.107288e-04
4.927536e+00 1.594203e-01 -7.224623e+01 -4.507821e-04 -7.353797e+01 -4.823021e-04
4.927536e+00 2.753623e-01 -6.832362e+01 -4.039796e-04 -6.895389e+01 -4.374542e-04
4.927536e+00 3.913043e-01 -6.576809e+01 -3.402185e-04 -6.611676e+01 -3.741713e-04
4.927536e+00 5.072464e-01 -6.394781e+01 -2.588005e-04 -6.414236e+01 -2.916681e-04
4.927536e+00 6.231884e-01 -6.260368e+01 -1.606839e-04 -6.270235e+01 -1.908912e-04
4.927536e+00 7.391304e-01 -6.160440e+01 -4.891285e-05 -6.163857e+01 -7.496981e-05
4.927536e+00 8.550725e-01 -6.087464e+01 7.109707e-05 -6.086306e+01 5.048170e-05
4.927536e+00 9.710145e-01 -6.036768e+01 1.915272e-04 -6.032231e+01 1.773255e-04
4.927536e+00 1.086957e+00 -6.005315e+01 3.024849e-04 -5.998195e+01 2.952351e-04
4.927536e+00 1.202899e+00 -5.991089e+01 3.927725e-04 -5.981931e+01 3.924880e-04
4.927536e+00 1.318841e+00 -5.992772e+01 4.511205e-04 -5.981954e+01 4.572385e-04
4.927536e+00 1.434783e+00 -6.009571e+01 4.678185e-04 -5.997349e+01 4.792065e-04
4.927536e+00 1.550725e+00 -6.041132e+01 4.365721e-04 -6.027674e+01 4.516020e-04
4.927536e+00 1.666667e+00 -6.087515e+01 3.562988e-04 -6.072915e+01 3.729941e-04
4.927536e+00 1.782609e+00 -6.149223e+01 2.324917e-04 -6.133511e+01 2.487368e-04
4.927536e+00 1.898551e+00 -6.227294e+01 7.774227e-05 -6.210439e+01 9.153535e-05
4.927536e+00 2.014493e+00 -6.323471e+01 -8.892685e-05 -6.305372e+01 -7.921106e-05
4.927536e+00 2.130435e+00 -6.440517e+01 -2.441123e-04 -6.420994e+01 -2.394909e-04
4.927536e+00 2.246377e+00 -6.582770e+01 -3.633960e-04 -6.561539e+01 -3.641196e-04
4.927536e+00 2.362319e+00 -6.757173e+01 -4.256320e-04 -6.733828e+01 -4.311367e-04
4.927536e+00 2.478261e+00 -6.975215e+01 -4.174361e-04 -6.949276e+01 -4.264262e-04
4.927536e+00 2.594203e+00 -7.256323e+01 -3.369181e-04 -7.227799e+01 -3.475783e-04
4.927536e+00 2.710145e+00 -7.627768e+01 -1.956420e-04 -7.601776e+01 -2.059517e-04
4.927536e+00 2.826087e+00 -8.030380e+01 -1.799302e-05 -8.049056e+01 -2.609048e-05
4.927536e+00 2.942029e+00 -7.958896e+01 1.624101e-04 -8.035862e+01 1.578819e-04
4.927536e+00 3.057971e+00 -7.579148e+01 3.089458e-04 -7.627132e+01 3.085836e-04
4.927536e+00 3.173913e+00 -7.276432e+01 3.898067e-04 -7.304858e+01 3.933404e-04
4.927536e+00 3.289855e+00 -7.055112e+01 3.857228e-04 -7.073370e+01 3.920885e-04
4.927536e+00 3.405797e+00 -6.888298e+01 2.956204e-04 -6.900678e+01 3.032057e-04
4.927536e+00 3.521739e+00 -6.758692e+01 1.384498e-04 -6.767333e+01 1.454619e-04
4.927536e+00 3.637681e+00 -6.655803e+01 -4.984091e-05 -6.661893e+01 -4.496479e-05
4.927536e+00 3.753623e+00 -6.572977e+01 -2.240277e-04 -6.577235e+01 -2.222643e-04
4.927536e+00 3.869565e+00 -6.505760e+01 -3.405338e-04 -6.508651e+01 -3.420600e-04
4.927536e+00 3.985507e+00 -6.451033e+01 -3.689282e-04 -6.452875e+01 -3.731047e-04
4.927536e+00 4.101449e+00 -6.406524e+01 -3.008511e-04 -6.407541e+01 -3.064115e-04
4.927536e+00 4.217391e+00 -6.370523e+01 -1.535559e-04 -6.370881e+01 -1.589534e-04
4.927536e+00 4.333333e+00 -6.341707e+01 3.349678e-05 -6.341530e+01 2.967476e-05
4.927536e+00 4.449275e+00 -6.319032e+01 2.086574e-04 -6.318416e+01 2.073183e-04
4.927536e+00 4.565217e+00 -6.301655e+01 3.223425e-04 -6.300674e+01 3.236626e-04
4.927536e+00 4.681159e+00 -6.288883e+01 3.415938e-04 -6.287597e+01 3.450008e-04
4.927536e+00 4.797101e+00 -6.280141e+01 2.605277e-04 -6.278599e+01 2.648938e-04
4.927536e+00 4.913043e+00 -6.274947e+01 1.031308e-04 -6.273188e+01 1.071205e-04
4.927536e+00 5.028986e+00 -6.272887e+01 -8.301984e-05 -6.270944e+01 -8.055120e-05
4.927536e+00 5.144928e+00 -6.273608e+01 -2.407352e-04 -6.271508e+01 -2.404116e-04
4.927536e+00 5.260870e+00 -6.276806e+01 -3.208984e-04 -6.274571e+01 -3.226598e-04
4.927536e+00 5.376812e+00 -6.282212e+01 -2.983376e-04 -6.279862e+01 -3.014901e-04
4.927536e+00 5.492754e+00 -6.289594e+01 -1.805731e-04 -6.287145e+01 -1.840337e-04
4.927536e+00 5.608696e+00 -6.298745e+01 -6.154032e-06 -6.296211e+01 -8.808495e-06
4.927536e+00 5.724638e+00 -6.309483e+01 1.673852e-04 -6.306877e+01 1.663276e-04
4.927536e+00 5.840580e+00 -6.321647e+01 2.823627e-04 -6.318978e+01 2.831306e-04
4.927536e+00 5.956522e+00 -6.335091e+01 3.004385e-04 -6.332368e+01 3.026522e-04
4.927536e+00 6.072464e+00 -6.349686e+01 2.160478e-04 -6.346918e+01 2.188739e-04
4.927536e+00 6.188406e+00 -6.365315e+01 5.884831e-05 -6.362508e+01 6.129905e-05
4.927536e+00 6.304348e+00 -6.381875e+01 -1.160951e-04 -6.379035e+01 -1.148222e-04
4.927536e+00 6.420290e+00 -6.399271e+01 -2.473376e-04 -6.396403e+01 -2.475967e-04
4.927536e+00 6.536232e+00 -6.417418e+01 -2.887874e-04 -6.414526e+01 -2.903856e-04
4.927536e+00 6.652174e+00 -6.436237e+01 -2.263825e-04 -6.433325e+01 -2.286740e-04
4.927536e+00 6.768116e+00 -6.455660e+01 -8.348823e-05 -6.452732e+01 -8.562270e-05
4.927536e+00 6.884058e+00 -6.475622e+01 8.727651e-05 -6.472681e+01 8.604443e-05
4.927536e+00 7.000000e+00 -6.496065e+01 2.231215e-04 -6.493114e+01 2.231725e-04

5.072464e+00 -1.000000e+00 -3.340603e+03 9.667530e-167 -3.366662e+03 9.864743e-167
5.072464e+00 -8.840580e-01 -2.963319e+03 7.120908e-148 -2.989380e+03 7.302680e-148
5.072464e+00 -7.681159e-01 -2.586034e+03 5.226282e-129 -2.612098e+03 5.386220e-129
5.072464e+00 -6.521739e-01 -2.208750e+03 3.822071e-110 -2.234817e+03 3.958381e-110
5.072464e+00 -5.362319e-01 -1.831465e+03 2.785175e-91 -1.857535e+03 2.898663e-91
5.072464e+00 -4.202899e-01 -1.454181e+03 2.022285e-72 -1.480253e+03 2.115087e-72
5.072464e+00 -3.043478e-01 -1.076896e+03 1.463003e-53 -1.102972e+03 1.537805e-53
5.072464e+00 -1.884058e-01 -6.996117e+02 1.054450e-34 -7.256898e+02 1.114034e-34
5.072464e+00 -7.246377e-02 -3.223272e+02 7.570694e-16 -3.484080e+02 8.040612e-16
5.072464e+00 4.347826e-02 -8.025118e+01 -1.760475e-04 -8.505220e+01 -2.198114e-04
5.072464e+00 1.594203e-01 -7.265402e+01 -1.053796e-04 -7.401831e+01 -1.452938e-04
5.072464e+00 2.753623e-01 -6.875588e+01 -2.526798e-05 -6.942712e+01 -6.030766e-05
5.072464e+00 3.913043e-01 -6.620371e+01 6.229675e-05 -6.657911e+01 3.308107e-05
5.072464e+00 5.072464e-01 -6.437676e+01 1.539748e-04 -6.459001e+01 1.313824e-04
5.072464e+00 6.231884e-01 -6.301914e+01 2.449821e-04 -6.313140e+01 2.295810e-04
5.072464e+00 7.391304e-01 -6.200075e+01 3.291648e-04 -6.204504e+01 3.212122e-04
5.072464e+00 8.550725e-01 -6.124676e+01 3.993046e-04 -6.124282e+01 3.986769e-04
5.072464e+00 9.710145e-01 -6.071059e+01 4.476932e-04 -6.067104e+01 4.538377e-04
5.072464e+00 1.086957e+00 -6.036179e+01 4.669872e-04 -6.029507e+01 4.789072e-04
5.072464e+00 1.202899e+00 -6.017995e+01 4.512993e-04 -6.009186e+01 4.675817e-04
5.072464e+00 1.318841e+00 -6.015144e+01 3.974188e-04 -6.004604e+01 4.163124e-04
5.072464e+00 1.434783e+00 -6.026769e+01 3.059862e-04 -6.014777e+01 3.255310e-04
5.072464e+00 1.550725e+00 -6.052417e+01 1.823871e-04 -6.039162e+01 2.005895e-04
5.072464e+00 1.666667e+00 -6.092009e+01 3.710527e-05 -6.077607e+01 5.214194e-05
5.072464e+00 1.782609e+00 -6.145847e+01 -1.147087e-04 -6.130351e+01 -1.042801e-04
5.072464e+00 1.898551e+00 -6.214670e+01 -2.546068e-04 -6.198074e+01 -2.496609e-04
5.072464e+00 2.014493e+00 -6.299774e+01 -3.631562e-04 -6.282012e+01 -3.638705e-04
5.072464e+00 2.130435e+00 -6.403219e+01 -4.229915e-04 -6.384155e+01 -4.288016e-04
5.072464e+00 2.246377e+00 -6.528204e+01 -4.221760e-04 -6.507616e+01 -4.318363e-04
5.072464e+00 2.362319e+00 -6.679732e+01 -3.572449e-04 -6.657287e+01 -3.689977e-04
5.072464e+00 2.478261e+00 -6.865838e+01 -2.352012e-04 -6.841083e+01 -2.470391e-04
5.072464e+00 2.594203e+00 -7.099910e+01 -7.378582e-05 -7.072389e+01 -8.376969e-05
5.072464e+00 2.710145e+00 -7.404241e+01 1.004242e-04 -7.374598e+01 9.384161e-05
5.072464e+00 2.826087e+00 -7.801824e+01 2.561178e-04 -7.780728e+01 2.538247e-04
5.072464e+00 2.942029e+00 -8.128693e+01 3.630541e-04 -8.177749e+01 3.651232e-04
5.072464e+00 3.057971e+00 -7.894950e+01 3.985335e-04 -7.967952e+01 4.042169e-04
5.072464e+00 3.173913e+00 -7.527610e+01 3.531157e-04 -7.570267e+01 3.610005e-04
5.072464e+00 3.289855e+00 -7.251430e+01 2.340679e-04 -7.277403e+01 2.423703e-04
5.072464e+00 3.405797e+00 -7.047623e+01 6.532008e-05 -7.064682e+01 7.226132e-05
5.072464e+00 3.521739e+00 -6.892116e+01 -1.165999e-04 -6.903860e+01 -1.124144e-04
5.072464e+00 3.637681e+00 -6.770077e+01 -2.702025e-04 -6.778361e+01 -2.694866e-04
5.072464e+00 3.753623e+00 -6.672411e+01 -3.587535e-04 -6.678294e+01 -3.613975e-04
5.072464e+00 3.869565e+00 -6.593254e+01 -3.597764e-04 -6.597390e+01 -3.648962e-04
5.072464e+00 3.985507e+00 -6.528626e+01 -2.717597e-04 -6.531447e+01 -2.779307e-04
5.072464e+00 4.101449e+00 -6.475708e+01 -1.159085e-04 -6.477510e+01 -1.215295e-04
5.072464e+00 4.217391e+00 -6.432425e+01 6.809708e-05 -6.433422e+01 6.439923e-05
5.072464e+00 4.333333e+00 -6.397204e+01 2.317730e-04 -6.397553e+01 2.308025e-04
5.072464e+00 4.449275e+00 -6.368822e+01 3.307065e-04 -6.368643e+01 3.325107e-04
5.072464e+00 4.565217e+00 -6.346304e+01 3.372006e-04 -6.345690e+01 3.410865e-04
5.072464e+00 4.681159e+00 -6.328863e+01 2.489437e-04 -6.327886e+01 2.536946e-04
5.072464e+00 4.797101e+00 -6.315849e+01 9.078181e-05 -6.314568e+01 9.501296e-05
5.072464e+00 4.913043e+00 -6.306721e+01 -9.149509e-05 -6.305183e+01 -8.894123e-05
5.072464e+00 5.028986e+00 -6.301020e+01 -2.440471e-04 -6.299265e+01 -2.437811e-04
5.072464e+00 5.144928e+00 -6.298358e+01 -3.210331e-04 -6.296416e+01 -3.229655e-04
5.072464e+00 5.260870e+00 -6.298398e+01 -2.989791e-04 -6.296298e+01 -3.023775e-04
5.072464e+00 5.376812e+00 -6.300849e+01 -1.847865e-04 -6.298613e+01 -1.885228e-04
5.072464e+00 5.492754e+00 -6.305458e+01 -1.441763e-05 -6.303104e+01 -1.732753e-05
5.072464e+00 5.608696e+00 -6.312000e+01 1.578449e-04 -6.309545e+01 1.566028e-04
5.072464e+00 5.724638e+00 -6.320279e+01 2.765368e-04 -6.317737e+01 2.772341e-04
5.072464e+00 5.840580e+00 -6.330119e+01 3.031709e-04 -6.327503e+01 3.054509e-04
5.072464e+00 5.956522e+00 -6.341366e+01 2.293608e-04 -6.338686e+01 2.323814e-04
5.072464e+00 6.072464e+00 -6.353880e+01 8.022134e-05 -6.351144e+01 8.295033e-05
5.072464e+00 6.188406e+00 -6.367536e+01 -9.353571e-05 -6.364753e+01 -9.197491e-05
5.072464e+00 6.304348e+00 -6.382221e+01 -2.325361e-04 -6.379398e+01 -2.325826e-04
5.072464e+00 6.420290e+00 -6.397836e+01 -2.891372e-04 -6.394977e+01 -2.906672e-04
5.072464e+00 6.536232e+00 -6.414287e+01 -2.442201e-04 -6.411399e+01 -2.466161e-04
5.072464e+00 6.652174e+00 -6.431493e+01 -1.142903e-04 -6.428580e+01 -1.166751e-04
5.072464e+00 6.768116e+00 -6.449378e+01 5.397222e-05 -6.446444e+01 5.242154e-05
5.072464e+00 6.884058e+00 -6.467873e+01 2.001235e-04 -6.464923e+01 1.998929e-04
5.072464e+00 7.000000e+00 -6.486918e+01 2.716683e-04 -6.483953e+01 2.727535e-04

5.217391e+00 -1.000000e+00 -3.340659e+03 6.960434e-167 -3.367134e+03 7.755889e-167
5.217391e+00 -8.840580e-01 -2.963374e+03 4.799371e-148 -2.989852e+03 5.397217e-148
5.217391e+00 -7.681159e-01 -2.586089e+03 3.284517e-129 -2.612571e+03 3.731974e-129
5.217391e+00 -6.521739e-01 -2.208805e+03 2.228598e-110 -2.235289e+03 2.562165e-110
5.217391e+00 -5.362319e-01 -1.831520e+03 1.497125e-91 -1.858007e+03 1.744837e-91
5.217391e+00 -4.202899e-01 -1.454236e+03 9.938972e-73 -1.480725e+03 1.177169e-72
5.217391e+00 -3.043478e-01 -1.076951e+03 6.503902e-54 -1.103443e+03 7.854924e-54
5.217391e+00 -1.884058e-01 -6.996668e+02 4.180062e-35 -7.261613e+02 5.172429e-35
5.217391e+00 -7.246377e-02 -3.223823e+02 2.624403e-16 -3.488794e+02 3.350742e-16
5.217391e+00 4.347826e-02 -8.052491e+01 2.420167e-04 -8.552328e+01 2.151311e-04
5.217391e+00 1.594203e-01 -7.304824e+01 2.976954e-04 -7.448629e+01 2.786743e-04
5.217391e+00 2.753623e-01 -6.917539e+01 3.516794e-04 -6.988856e+01 3.405494e-04
5.217391e+00 3.913043e-01 -6.662763e+01 4.000295e-04 -6.703051e+01 3.966057e-04
5.217391e+00 5.072464e-01 -6.479530e+01 4.381751e-04 -6.502785e+01 4.420146e-04
5.217391e+00 6.231884e-01 -6.342574e+01 4.611798e-04 -6.355210e+01 4.715483e-04
5.217391e+00 7.391304e-01 -6.239011e+01 4.641678e-04 -6.244495e+01 4.800246e-04
5.217391e+00 8.550725e-01 -6.161408e+01 4.429081e-04 -6.161815e+01 4.629168e-04
5.217391e+00 9.710145e-01 -6.105126e+01 3.945244e-04 -6.101785e+01 4.170959e-04
5.217391e+00 1.086957e+00 -6.067117e+01 3.182615e-04 -6.060920e+01 3.416322e-04
5.217391e+00 1.202899e+00 -6.045321e+01 2.161988e-04 -6.036884e+01 2.385430e-04
5.217391e+00 1.318841e+00 -6.038342e+01 9.376587e-05 -6.028097e+01 1.133379e-04
5.217391e+00 1.434783e+00 -6.045268e+01 -4.010145e-05 -6.033519e+01 -2.480863e-05
5.217391e+00 1.550725e+00 -6.065571e+01 -1.733194e-04 -6.052527e+01 -1.634150e-04
5.217391e+00 1.666667e+00 -6.099062e+01 -2.916340e-04 -6.084858e+01 -2.876922e-04
5.217391e+00 1.782609e+00 -6.145885e+01 -3.802370e-04 -6.130594e+01 -3.822049e-04
5.217391e+00 1.898551e+00 -6.206552e+01 -4.259086e-04 -6.190193e+01 -4.330812e-04
5.217391e+00 2.014493e+00 -6.282022e+01 -4.194293e-04 -6.264556e+01 -4.305070e-04
5.217391e+00 2.130435e+00 -6.373845e+01 -3.578627e-04 -6.355173e+01 -3.710950e-04
5.217391e+00 2.246377e+00 -6.484415e+01 -2.462140e-04 -6.464365e+01 -2.596203e-04
5.217391e+00 2.362319e+00 -6.617408e+01 -9.796421e-05 -6.595716e+01 -1.096062e-04
5.217391e+00 2.478261e+00 -6.778579e+01 6.591367e-05 -6.754861e+01 5.764592e-05
5.217391e+00 2.594203e+00 -6.977231e+01 2.196056e-04 -6.950994e+01 2.157428e-04
5.217391e+00 2.710145e+00 -7.228940e+01 3.365828e-04 -7.199838e+01 3.374071e-04
5.217391e+00 2.826087e+00 -7.558630e+01 3.946126e-04 -7.528577e+01 3.996094e-04
5.217391e+00 2.942029e+00 -7.973223e+01 3.807140e-04 -7.963175e+01 3.886635e-04
5.217391e+00 3.057971e+00 -8.160069e+01 2.949157e-04 -8.235533e+01 3.041183e-04
5.217391e+00 3.173913e+00 -7.826117e+01 1.517217e-04 -7.891877e+01 1.603216e-04
5.217391e+00 3.289855e+00 -7.483554e+01 -2.146791e-05 -7.521733e+01 -1.512087e-05
5.217391e+00 3.405797e+00 -7.231094e+01 -1.891120e-04 -7.254987e+01 -1.861347e-04
5.217391e+00 3.521739e+00 -7.042615e+01 -3.147991e-04 -7.058624e+01 -3.155541e-04
5.217391e+00 3.637681e+00 -6.897131e+01 -3.696011e-04 -6.908303e+01 -3.736357e-04
5.217391e+00 3.753623e+00 -6.781895e+01 -3.395459e-04 -6.789851e+01 -3.457104e-04
5.217391e+00 3.869565e+00 -6.688978e+01 -2.301600e-04 -6.694668e+01 -2.368846e-04
5.217391e+00 3.985507e+00 -6.613190e+01 -6.651300e-05 -6.617212e+01 -7.218161e-05
5.217391e+00 4.101449e+00 -6.550960e+01 1.117989e-04 -6.553714e+01 1.084643e-04
5.217391e+00 4.217391e+00 -6.499731e+01 2.599538e-04 -6.501495e+01 2.595946e-04
5.217391e+00 4.333333e+00 -6.457604e+01 3.393994e-04 -6.458581e+01 3.418820e-04
5.217391e+00 4.449275e+00 -6.423128e+01 3.285551e-04 -6.423469e+01 3.330318e-04
5.217391e+00 4.565217e+00 -6.395168e+01 2.296052e-04 -6.394988e+01 2.347584e-04
5.217391e+00 4.681159e+00 -6.372816e+01 6.906168e-05 -6.372204e+01 7.346903e-05
5.217391e+00 4.797101e+00 -6.355333e+01 -1.086174e-04 -6.354361e+01 -1.060971e-04
5.217391e+00 4.913043e+00 -6.342110e+01 -2.530447e-04 -6.340834e+01 -2.529701e-04
5.217391e+00 5.028986e+00 -6.332634e+01 -3.223916e-04 -6.331101e+01 -3.246067e-04
5.217391e+00 5.144928e+00 -6.326474e+01 -2.961266e-04 -6.324722e+01 -2.998343e-04
5.217391e+00 5.260870e+00 -6.323259e+01 -1.819517e-04 -6.321320e+01 -1.859697e-04
5.217391e+00 5.376812e+00 -6.322670e+01 -1.438328e-05 -6.320571e+01 -1.750611e-05
5.217391e+00 5.492754e+00 -6.324431e+01 1.551073e-04 -6.322193e+01 1.537499e-04
5.217391e+00 5.608696e+00 -6.328298e+01 2.737524e-04 -6.325941e+01 2.744485e-04
5.217391e+00 5.724638e+00 -6.334057e+01 3.042180e-04 -6.331598e+01 3.066113e-04
5.217391e+00 5.840580e+00 -6.341521e+01 2.369959e-04 -6.338974e+01 2.402247e-04
5.217391e+00 5.956522e+00 -6.350521e+01 9.414473e-05 -6.347897e+01 9.713456e-05
5.217391e+00 6.072464e+00 -6.360908e+01 -7.728823e-05 -6.358218e+01 -7.547455e-05
5.217391e+00 6.188406e+00 -6.372547e+01 -2.204213e-04 -6.369800e+01 -2.202896e-04
5.217391e+00 6.304348e+00 -6.385318e+01 -2.874841e-04 -6.382522e+01 -2.889648e-04
5.217391e+00 6.420290e+00 -6.399113e+01 -2.562029e-04 -6.396274e+01 -2.587008e-04
5.217391e+00 6.536232e+00 -6.413833e+01 -1.378463e-04 -6.410958e+01 -1.404621e-04
