z_by_lambda_0 rho_by_lambda_0 rel_err_db_tm rel_err_db_te abs_ref_tm abs_ref_te
1.811594e+01 1.885221e+00 -2.544142e+02 -2.733798e+02 3.695272e-05 3.733624e-05
1.811594e+01 2.154435e+00 -2.450562e+02 -2.888216e+02 3.683525e-05 3.734439e-05
1.811594e+01 2.462092e+00 -2.409278e+02 -2.788154e+02 3.668263e-05 3.735490e-05
1.811594e+01 2.813684e+00 -2.389558e+02 -2.588619e+02 3.648467e-05 3.736843e-05
1.811594e+01 3.215484e+00 -2.387880e+02 -2.834418e+02 3.622842e-05 3.738573e-05
1.811594e+01 3.674662e+00 -2.412857e+02 -2.700348e+02 3.589757e-05 3.740772e-05
1.811594e+01 4.199411e+00 -2.470800e+02 -2.624061e+02 3.547187e-05 3.743543e-05
1.811594e+01 4.799096e+00 -2.418606e+02 -2.653744e+02 3.492651e-05 3.746996e-05
1.811594e+01 5.484417e+00 -2.373212e+02 -2.733191e+02 3.423174e-05 3.751232e-05
1.811594e+01 6.267603e+00 -2.372561e+02 -2.575000e+02 3.335285e-05 3.756318e-05
1.811594e+01 7.162629e+00 -2.385504e+02 -2.600688e+02 3.225087e-05 3.762247e-05
1.811594e+01 8.185467e+00 -2.355015e+02 -2.599753e+02 3.088439e-05 3.768867e-05
1.811594e+01 9.354369e+00 -2.371853e+02 -2.665314e+02 2.921285e-05 3.775782e-05
1.811594e+01 1.069019e+01 -2.327239e+02 -2.594189e+02 2.720163e-05 3.782225e-05
1.811594e+01 1.221677e+01 -2.339835e+02 -2.598621e+02 2.482887e-05 3.786899e-05
1.811594e+01 1.396135e+01 -2.246949e+02 -2.604851e+02 2.209331e-05 3.787836e-05
1.811594e+01 1.595506e+01 -2.169202e+02 -2.526908e+02 1.902158e-05 3.782303e-05
1.811594e+01 1.823348e+01 -2.035915e+02 -2.399316e+02 1.567291e-05 3.766837e-05
1.811594e+01 2.083726e+01 -1.889308e+02 -2.275411e+02 1.213940e-05 3.737470e-05
1.811594e+01 2.381286e+01 -1.722173e+02 -2.143061e+02 8.541694e-06 3.690164e-05
1.811594e+01 2.721339e+01 -1.533657e+02 -2.002888e+02 5.027223e-06 3.621400e-05
1.811594e+01 3.109952e+01 -1.305643e+02 -1.863358e+02 1.866171e-06 3.528799e-05
1.811594e+01 3.554059e+01 -1.170766e+02 -1.730650e+02 1.868511e-06 3.411597e-05
1.811594e+01 4.061586e+01 -1.122077e+02 -1.610433e+02 4.365920e-06 3.270844e-05
1.811594e+01 4.641589e+01 -1.051007e+02 -1.505694e+02 6.577783e-06 3.109279e-05
1.811594e+01 5.304417e+01 -9.810995e+01 -1.416432e+02 8.354709e-06 2.930940e-05
1.811594e+01 6.061899e+01 -9.178351e+01 -1.341006e+02 9.686442e-06 2.740631e-05
1.811594e+01 6.927551e+01 -8.621859e+01 -1.277379e+02 1.059761e-05 2.543371e-05
1.811594e+01 7.916819e+01 -8.137908e+01 -1.223638e+02 1.113135e-05 2.343944e-05
1.811594e+01 9.047357e+01 -7.719042e+01 -1.178139e+02 1.134066e-05 2.146570e-05
1.811594e+01 1.033934e+02 -7.357160e+01 -1.139512e+02 1.128210e-05 1.954732e-05
1.811594e+01 1.181582e+02 -7.044628e+01 -1.106628e+02 1.101129e-05 1.771120e-05
1.811594e+01 1.350314e+02 -6.774623e+01 -1.078556e+02 1.057985e-05 1.597656e-05
1.811594e+01 1.543142e+02 -6.541195e+01 -1.054532e+02 1.003358e-05 1.435580e-05
1.811594e+01 1.763505e+02 -6.339210e+01 -1.033924e+02 9.411636e-06 1.285559e-05
1.811594e+01 2.015338e+02 -6.164270e+01 -1.016208e+02 8.746383e-06 1.147794e-05
1.811594e+01 2.303132e+02 -6.012609e+01 -1.000949e+02 8.063732e-06 1.022139e-05
1.811594e+01 2.632024e+02 -5.881010e+01 -9.877824e+01 7.383754e-06 9.081870e-06
1.811594e+01 3.007883e+02 -5.766720e+01 -9.764040e+01 6.721434e-06 8.053546e-06
1.811594e+01 3.437414e+02 -5.667383e+01 -9.665571e+01 6.087473e-06 7.129457e-06
1.811594e+01 3.928284e+02 -5.580979e+01 -9.580251e+01 5.489054e-06 6.302021e-06
1.811594e+01 4.489251e+02 -5.505774e+01 -9.506244e+01 4.930558e-06 5.563411e-06
1.811594e+01 5.130326e+02 -5.440277e+01 -9.441991e+01 4.414178e-06 4.905837e-06
1.811594e+01 5.862947e+02 -5.383204e+01 -9.386163e+01 3.940451e-06 4.321746e-06
1.811594e+01 6.700188e+02 -5.333448e+01 -9.337622e+01 3.508700e-06 3.803946e-06
1.811594e+01 7.656988e+02 -5.290051e+01 -9.295397e+01 3.117391e-06 3.345694e-06
1.811594e+01 8.750422e+02 -5.252185e+01 -9.258651e+01 2.764413e-06 2.940739e-06
1.811594e+01 1.000000e+03 -5.219136e+01 -9.226667e+01 2.447298e-06 2.583336e-06

1.847826e+01 1.000000e-01 -2.328142e+02 -2.658677e+02 3.664429e-05 3.661538e-05
1.847826e+01 1.142802e-01 -2.328202e+02 -2.587934e+02 3.664398e-05 3.661540e-05
1.847826e+01 1.305997e-01 -2.328216e+02 -2.602795e+02 3.664356e-05 3.661543e-05
1.847826e+01 1.492496e-01 -2.328533e+02 -2.619294e+02 3.664302e-05 3.661547e-05
1.847826e+01 1.705627e-01 -2.329613e+02 -2.560363e+02 3.664231e-05 3.661552e-05
1.847826e+01 1.949194e-01 -2.331674e+02 -2.578467e+02 3.664139e-05 3.661559e-05
1.847826e+01 2.227543e-01 -2.329951e+02 -2.578302e+02 3.664018e-05 3.661567e-05
1.847826e+01 2.545641e-01 -2.330915e+02 -2.565147e+02 3.663860e-05 3.661579e-05
1.847826e+01 2.909163e-01 -2.332252e+02 -2.656449e+02 3.663654e-05 3.661593e-05
1.847826e+01 3.324598e-01 -2.332761e+02 -2.641088e+02 3.663385e-05 3.661612e-05
1.847826e+01 3.799357e-01 -2.334528e+02 -2.655845e+02 3.663034e-05 3.661637e-05
1.847826e+01 4.341913e-01 -2.336933e+02 -2.582499e+02 3.662576e-05 3.661670e-05
1.847826e+01 4.961948e-01 -2.337043e+02 -2.590626e+02 3.661977e-05 3.661712e-05
1.847826e+01 5.670524e-01 -2.341726e+02 -2.562485e+02 3.661195e-05 3.661767e-05
1.847826e+01 6.480286e-01 -2.343603e+02 -2.673223e+02 3.660175e-05 3.661840e-05
1.847826e+01 7.405685e-01 -2.349440e+02 -2.560057e+02 3.658843e-05 3.661934e-05
1.847826e+01 8.463232e-01 -2.355803e+02 -2.544375e+02 3.657104e-05 3.662057e-05
1.847826e+01 9.671799e-01 -2.365012e+02 -2.786769e+02 3.654835e-05 3.662217e-05
1.847826e+01 1.105295e+00 -2.379513e+02 -2.631434e+02 3.651875e-05 3.662426e-05
1.847826e+01 1.263134e+00 -2.400528e+02 -2.636555e+02 3.648014e-05 3.662697e-05
1.847826e+01 1.443512e+00 -2.429193e+02 -2.792102e+02 3.642980e-05 3.663051e-05
1.847826e+01 1.649648e+00 -2.480792e+02 -2.672179e+02 3.636422e-05 3.663510e-05
1.847826e+01 1.885221e+00 -2.551517e+02 -2.682540e+02 3.627881e-05 3.664106e-05
1.847826e+01 2.154435e+00 -2.460067e+02 -2.672198e+02 3.616770e-05 3.664878e-05
1.847826e+01 2.462092e+00 -2.414115e+02 -2.582566e+02 3.602333e-05 3.665874e-05
1.847826e+01 2.813684e+00 -2.391782e+02 -2.671367e+02 3.583601e-05 3.667155e-05
1.847826e+01 3.215484e+00 -2.387925e+02 -2.726463e+02 3.559345e-05 3.668796e-05
1.847826e+01 3.674662e+00 -2.408391e+02 -2.628189e+02 3.528015e-05 3.670884e-05
1.847826e+01 4.199411e+00 -2.470695e+02 -2.706799e+02 3.487683e-05 3.673518e-05
1.847826e+01 4.799096e+00 -2.429927e+02 -2.761611e+02 3.435978e-05 3.676807e-05
1.847826e+01 5.484417e+00 -2.378451e+02 -2.675596e+02 3.370049e-05 3.680851e-05
1.847826e+01 6.267603e+00 -2.371184e+02 -2.667985e+02 3.286558e-05 3.685724e-05
1.847826e+01 7.162629e+00 -2.386162e+02 -2.634593e+02 3.181731e-05 3.691431e-05
1.847826e+01 8.185467e+00 -2.358600e+02 -2.728845e+02 3.051521e-05 3.697850e-05
1.847826e+01 9.354369e+00 -2.367742e+02 -2.653287e+02 2.891910e-05 3.704632e-05
1.847826e+01 1.069019e+01 -2.336227e+02 -2.625228e+02 2.699382e-05 3.711083e-05
1.847826e+01 1.221677e+01 -2.335386e+02 -2.655985e+02 2.471569e-05 3.716015e-05
1.847826e+01 1.396135e+01 -2.264856e+02 -2.565070e+02 2.208016e-05 3.717595e-05
1.847826e+01 1.595506e+01 -2.194964e+02 -2.541903e+02 1.910915e-05 3.713248e-05
1.847826e+01 1.823348e+01 -2.060804e+02 -2.415625e+02 1.585616e-05 3.699669e-05
1.847826e+01 2.083726e+01 -1.917780e+02 -2.302680e+02 1.240717e-05 3.673010e-05
1.847826e+01 2.381286e+01 -1.751981e+02 -2.168284e+02 8.876952e-06 3.629286e-05
1.847826e+01 2.721339e+01 -1.565668e+02 -2.027379e+02 5.405584e-06 3.564935e-05
1.847826e+01 3.109952e+01 -1.344526e+02 -1.886115e+02 2.214252e-06 3.477430e-05
1.847826e+01 3.554059e+01 -1.174121e+02 -1.751012e+02 1.513753e-06 3.365780e-05
1.847826e+01 4.061586e+01 -1.132222e+02 -1.628023e+02 3.947771e-06 3.230766e-05
1.847826e+01 4.641589e+01 -1.061684e+02 -1.520584e+02 6.174389e-06 3.074861e-05
1.847826e+01 5.304417e+01 -9.908701e+01 -1.428949e+02 7.980306e-06 2.901879e-05
1.847826e+01 6.061899e+01 -9.264353e+01 -1.351536e+02 9.347944e-06 2.716461e-05
1.847826e+01 6.927551e+01 -8.696516e+01 -1.286268e+02 1.029804e-05 2.523535e-05
1.847826e+01 7.916819e+01 -8.202377e+01 -1.231175e+02 1.087101e-05 2.327849e-05
1.847826e+01 9.047357e+01 -7.774615e+01 -1.184558e+02 1.111791e-05 2.133637e-05
1.847826e+01 1.033934e+02 -7.405056e+01 -1.145004e+02 1.109408e-05 1.944424e-05
1.847826e+01 1.181582e+02 -7.085931e+01 -1.111347e+02 1.085445e-05 1.762960e-05
1.847826e+01 1.350314e+02 -6.810272e+01 -1.082628e+02 1.045035e-05 1.591233e-05
1.847826e+01 1.543142e+02 -6.571996e+01 -1.058061e+02 9.927626e-06 1.430549e-05
1.847826e+01 1.763505e+02 -6.365851e+01 -1.036994e+02 9.325630e-06 1.281631e-05
1.847826e+01 2.015338e+02 -6.187337e+01 -1.018890e+02 8.677058e-06 1.144739e-05
1.847826e+01 2.303132e+02 -6.032602e+01 -1.003301e+02 8.008196e-06 1.019768e-05
1.847826e+01 2.632024e+02 -5.898354e+01 -9.898533e+01 7.339505e-06 9.063513e-06
1.847826e+01 3.007883e+02 -5.781779e+01 -9.782346e+01 6.686347e-06 8.039358e-06
1.847826e+01 3.437414e+02 -5.680468e+01 -9.681818e+01 6.059767e-06 7.118507e-06
1.847826e+01 3.928284e+02 -5.592357e+01 -9.594730e+01 5.467259e-06 6.293580e-06
1.847826e+01 4.489251e+02 -5.515674e+01 -9.519202e+01 4.913468e-06 5.556911e-06
1.847826e+01 5.130326e+02 -5.448895e+01 -9.453637e+01 4.400816e-06 4.900837e-06
1.847826e+01 5.862947e+02 -5.390709e+01 -9.396675e+01 3.930031e-06 4.317902e-06
1.847826e+01 6.700188e+02 -5.339986e+01 -9.347155e+01 3.500593e-06 3.800992e-06
1.847826e+01 7.656988e+02 -5.295749e+01 -9.304082e+01 3.111095e-06 3.343426e-06
1.847826e+01 8.750422e+02 -5.257153e+01 -9.266601e+01 2.759532e-06 2.938997e-06
1.847826e+01 1.000000e+03 -5.223467e+01 -9.233978e+01 2.443520e-06 2.582000e-06

1.884058e+01 1.000000e-01 -2.329071e+02 -2.559975e+02 3.597472e-05 3.594700e-05
1.884058e+01 1.142802e-01 -2.329367e+02 -2.593791e+02 3.597442e-05 3.594702e-05
1.884058e+01 1.305997e-01 -2.330727e+02 -2.826267e+02 3.597403e-05 3.594705e-05
1.884058e+01 1.492496e-01 -2.330707e+02 -2.563531e+02 3.597352e-05 3.594709e-05
1.884058e+01 1.705627e-01 -2.332512e+02 -2.596226e+02 3.597285e-05 3.594714e-05
1.884058e+01 1.949194e-01 -2.331369e+02 -2.568238e+02 3.597197e-05 3.594720e-05
1.884058e+01 2.227543e-01 -2.330701e+02 -2.569659e+02 3.597083e-05 3.594728e-05
1.884058e+01 2.545641e-01 -2.331627e+02 -2.562835e+02 3.596934e-05 3.594739e-05
1.884058e+01 2.909163e-01 -2.331198e+02 -2.552837e+02 3.596739e-05 3.594752e-05
1.884058e+01 3.324598e-01 -2.334196e+02 -2.645554e+02 3.596485e-05 3.594770e-05
1.884058e+01 3.799357e-01 -2.334006e+02 -2.665605e+02 3.596152e-05 3.594794e-05
1.884058e+01 4.341913e-01 -2.335623e+02 -2.612948e+02 3.595718e-05 3.594825e-05
1.884058e+01 4.961948e-01 -2.338208e+02 -2.661494e+02 3.595152e-05 3.594865e-05
1.884058e+01 5.670524e-01 -2.342094e+02 -2.571313e+02 3.594412e-05 3.594917e-05
1.884058e+01 6.480286e-01 -2.343971e+02 -2.574200e+02 3.593447e-05 3.594985e-05
1.884058e+01 7.405685e-01 -2.349504e+02 -2.595759e+02 3.592186e-05 3.595075e-05
1.884058e+01 8.463232e-01 -2.354679e+02 -2.563016e+02 3.590541e-05 3.595191e-05
1.884058e+01 9.671799e-01 -2.364044e+02 -2.590166e+02 3.588393e-05 3.595343e-05
1.884058e+01 1.105295e+00 -2.377701e+02 -2.620335e+02 3.585592e-05 3.595540e-05
1.884058e+01 1.263134e+00 -2.398275e+02 -2.796842e+02 3.581938e-05 3.595798e-05
1.884058e+01 1.443512e+00 -2.426758e+02 -2.738978e+02 3.577174e-05 3.596132e-05
1.884058e+01 1.649648e+00 -2.490151e+02 -2.618572e+02 3.570965e-05 3.596567e-05
1.884058e+01 1.885221e+00 -2.563062e+02 -2.695157e+02 3.562881e-05 3.597132e-05
1.884058e+01 2.154435e+00 -2.468930e+02 -2.703832e+02 3.552361e-05 3.597863e-05
1.884058e+01 2.462092e+00 -2.420419e+02 -2.656015e+02 3.538689e-05 3.598807e-05
1.884058e+01 2.813684e+00 -2.395527e+02 -2.740727e+02 3.520947e-05 3.600023e-05
1.884058e+01 3.215484e+00 -2.387496e+02 -2.649482e+02 3.497965e-05 3.601580e-05
1.884058e+01 3.674662e+00 -2.404908e+02 -2.696912e+02 3.468270e-05 3.603563e-05
1.884058e+01 4.199411e+00 -2.464069e+02 -2.650480e+02 3.430021e-05 3.606070e-05
1.884058e+01 4.799096e+00 -2.456217e+02 -2.609685e+02 3.380957e-05 3.609204e-05
1.884058e+01 5.484417e+00 -2.384623e+02 -2.669715e+02 3.318344e-05 3.613066e-05
1.884058e+01 6.267603e+00 -2.371368e+02 -2.698201e+02 3.238969e-05 3.617735e-05
1.884058e+01 7.162629e+00 -2.389078e+02 -2.632930e+02 3.139180e-05 3.623230e-05
1.884058e+01 8.185467e+00 -2.362422e+02 -2.702588e+02 3.015026e-05 3.629449e-05
1.884058e+01 9.354369e+00 -2.364212e+02 -2.756023e+02 2.862536e-05 3.636090e-05
1.884058e+01 1.069019e+01 -2.354158e+02 -2.650513e+02 2.678153e-05 3.642525e-05
1.884058e+01 1.221677e+01 -2.328913e+02 -2.542572e+02 2.459356e-05 3.647665e-05
1.884058e+01 1.396135e+01 -2.286134e+02 -2.720829e+02 2.205394e-05 3.649804e-05
1.884058e+01 1.595506e+01 -2.217280e+02 -2.553819e+02 1.918020e-05 3.646518e-05
1.884058e+01 1.823348e+01 -2.085209e+02 -2.441201e+02 1.602042e-05 3.634654e-05
1.884058e+01 2.083726e+01 -1.945610e+02 -2.322640e+02 1.265474e-05 3.610489e-05
1.884058e+01 2.381286e+01 -1.781188e+02 -2.189619e+02 9.192195e-06 3.570100e-05
1.884058e+01 2.721339e+01 -1.596848e+02 -2.048395e+02 5.766428e-06 3.509894e-05
1.884058e+01 3.109952e+01 -1.381412e+02 -1.905787e+02 2.568288e-06 3.427220e-05
1.884058e+01 3.554059e+01 -1.177152e+02 -1.768687e+02 1.220976e-06 3.320874e-05
1.884058e+01 4.061586e+01 -1.141856e+02 -1.643295e+02 3.544976e-06 3.191380e-05
1.884058e+01 4.641589e+01 -1.072251e+02 -1.533445e+02 5.782639e-06 3.040953e-05
1.884058e+01 5.304417e+01 -1.000624e+02 -1.439668e+02 7.615169e-06 2.873184e-05
1.884058e+01 6.061899e+01 -9.350421e+01 -1.360443e+02 9.016736e-06 2.692548e-05
1.884058e+01 6.927551e+01 -8.771288e+01 -1.293671e+02 1.000412e-05 2.503876e-05
1.884058e+01 7.916819e+01 -8.266955e+01 -1.237332e+02 1.061497e-05 2.311874e-05
1.884058e+01 9.047357e+01 -7.830278e+01 -1.189683e+02 1.089840e-05 2.120784e-05
1.884058e+01 1.033934e+02 -7.453020e+01 -1.149271e+02 1.090846e-05 1.934170e-05
1.884058e+01 1.181582e+02 -7.127280e+01 -1.114897e+02 1.069936e-05 1.754836e-05
1.884058e+01 1.350314e+02 -6.845950e+01 -1.085578e+02 1.032214e-05 1.584833e-05
1.884058e+01 1.543142e+02 -6.602812e+01 -1.060505e+02 9.822593e-06 1.425531e-05
1.884058e+01 1.763505e+02 -6.392496e+01 -1.039011e+02 9.240284e-06 1.277714e-05
1.884058e+01 2.015338e+02 -6.210399e+01 -1.020545e+02 8.608200e-06 1.141690e-05
1.884058e+01 2.303132e+02 -6.052582e+01 -1.004648e+02 7.952989e-06 1.017402e-05
1.884058e+01 2.632024e+02 -5.915680e+01 -9.909383e+01 7.295487e-06 9.045183e-06
1.884058e+01 3.007883e+02 -5.796817e+01 -9.790955e+01 6.651420e-06 8.025187e-06
1.884058e+01 3.437414e+02 -5.693529e+01 -9.688506e+01 6.032173e-06 7.107569e-06
1.884058e+01 3.928284e+02 -5.603708e+01 -9.599768e+01 5.445541e-06 6.285147e-06
1.884058e+01 4.489251e+02 -5.525545e+01 -9.522819e+01 4.896432e-06 5.550416e-06
1.884058e+01 5.130326e+02 -5.457483e+01 -9.456030e+01 4.387491e-06 4.895839e-06
1.884058e+01 5.862947e+02 -5.398184e+01 -9.398012e+01 3.919636e-06 4.314059e-06
1.884058e+01 6.700188e+02 -5.346493e+01 -9.347577e+01 3.492502e-06 3.798039e-06
1.884058e+01 7.656988e+02 -5.301415e+01 -9.303712e+01 3.104811e-06 3.341158e-06
1.884058e+01 8.750422e+02 -5.262088e+01 -9.265545e+01 2.754658e-06 2.937256e-06
1.884058e+01 1.000000e+03 -5.227765e+01 -9.232327e+01 2.439747e-06 2.580663e-06

1.920290e+01 1.000000e-01 -2.329713e+02 -2.576889e+02 3.532919e-05 3.530259e-05
1.920290e+01 1.142802e-01 -2.329071e+02 -2.557324e+02 3.532890e-05 3.530261e-05
1.920290e+01 1.305997e-01 -2.331010e+02 -2.573131e+02 3.532853e-05 3.530263e-05
1.920290e+01 1.492496e-01 -2.329189e+02 -2.568432e+02 3.532804e-05 3.530267e-05
1.920290e+01 1.705627e-01 -2.329699e+02 -2.557367e+02 3.532741e-05 3.530271e-05
1.920290e+01 1.949194e-01 -2.330409e+02 -2.596337e+02 3.532658e-05 3.530277e-05
1.920290e+01 2.227543e-01 -2.329299e+02 -2.602591e+02 3.532550e-05 3.530285e-05
1.920290e+01 2.545641e-01 -2.331511e+02 -2.574065e+02 3.532409e-05 3.530295e-05
1.920290e+01 2.909163e-01 -2.331380e+02 -2.526434e+02 3.532224e-05 3.530308e-05
1.920290e+01 3.324598e-01 -2.332863e+02 -2.551516e+02 3.531983e-05 3.530325e-05
1.920290e+01 3.799357e-01 -2.334448e+02 -2.564972e+02 3.531668e-05 3.530347e-05
1.920290e+01 4.341913e-01 -2.335995e+02 -2.608462e+02 3.531257e-05 3.530376e-05
1.920290e+01 4.961948e-01 -2.336867e+02 -2.591356e+02 3.530721e-05 3.530414e-05
1.920290e+01 5.670524e-01 -2.340603e+02 -2.563314e+02 3.530020e-05 3.530464e-05
1.920290e+01 6.480286e-01 -2.342108e+02 -2.588402e+02 3.529106e-05 3.530529e-05
1.920290e+01 7.405685e-01 -2.349533e+02 -2.644143e+02 3.527911e-05 3.530613e-05
1.920290e+01 8.463232e-01 -2.352776e+02 -2.598829e+02 3.526353e-05 3.530723e-05
1.920290e+01 9.671799e-01 -2.361497e+02 -2.620214e+02 3.524319e-05 3.530867e-05
1.920290e+01 1.105295e+00 -2.375284e+02 -2.568886e+02 3.521665e-05 3.531054e-05
1.920290e+01 1.263134e+00 -2.389049e+02 -2.618775e+02 3.518203e-05 3.531298e-05
1.920290e+01 1.443512e+00 -2.416747e+02 -2.579197e+02 3.513690e-05 3.531616e-05
1.920290e+01 1.649648e+00 -2.459041e+02 -2.560963e+02 3.507807e-05 3.532028e-05
1.920290e+01 1.885221e+00 -2.547952e+02 -2.637638e+02 3.500146e-05 3.532563e-05
1.920290e+01 2.154435e+00 -2.485191e+02 -2.629651e+02 3.490177e-05 3.533257e-05
1.920290e+01 2.462092e+00 -2.426625e+02 -2.670130e+02 3.477218e-05 3.534152e-05
1.920290e+01 2.813684e+00 -2.395949e+02 -2.730968e+02 3.460397e-05 3.535306e-05
1.920290e+01 3.215484e+00 -2.390964e+02 -2.609874e+02 3.438602e-05 3.536786e-05
1.920290e+01 3.674662e+00 -2.401791e+02 -2.700419e+02 3.410430e-05 3.538672e-05
1.920290e+01 4.199411e+00 -2.453778e+02 -2.725645e+02 3.374126e-05 3.541058e-05
1.920290e+01 4.799096e+00 -2.475744e+02 -2.642142e+02 3.327528e-05 3.544046e-05
1.920290e+01 5.484417e+00 -2.390121e+02 -2.568774e+02 3.268016e-05 3.547737e-05
1.920290e+01 6.267603e+00 -2.372751e+02 -2.714847e+02 3.192497e-05 3.552213e-05
1.920290e+01 7.162629e+00 -2.389282e+02 -2.540052e+02 3.097436e-05 3.557501e-05
1.920290e+01 8.185467e+00 -2.364067e+02 -2.670710e+02 2.978983e-05 3.563525e-05
1.920290e+01 9.354369e+00 -2.361096e+02 -2.713183e+02 2.833218e-05 3.570018e-05
1.920290e+01 1.069019e+01 -2.364108e+02 -2.650329e+02 2.656560e-05 3.576417e-05
1.920290e+01 1.221677e+01 -2.322915e+02 -2.574211e+02 2.446355e-05 3.581721e-05
1.920290e+01 1.396135e+01 -2.311624e+02 -2.667181e+02 2.201585e-05 3.584345e-05
1.920290e+01 1.595506e+01 -2.232654e+02 -2.549568e+02 1.923602e-05 3.582007e-05
1.920290e+01 1.823348e+01 -2.109366e+02 -2.458717e+02 1.616699e-05 3.571701e-05
1.920290e+01 2.083726e+01 -1.972956e+02 -2.350112e+02 1.288327e-05 3.549833e-05
1.920290e+01 2.381286e+01 -1.809774e+02 -2.214915e+02 9.488373e-06 3.512548e-05
1.920290e+01 2.721339e+01 -1.627291e+02 -2.073016e+02 6.110095e-06 3.456238e-05
1.920290e+01 3.109952e+01 -1.416508e+02 -1.928929e+02 2.919190e-06 3.378140e-05
1.920290e+01 3.554059e+01 -1.183625e+02 -1.789477e+02 1.023976e-06 3.276860e-05
1.920290e+01 4.061586e+01 -1.150881e+02 -1.661293e+02 3.157601e-06 3.152675e-05
1.920290e+01 4.641589e+01 -1.082693e+02 -1.548660e+02 5.402264e-06 3.007549e-05
1.920290e+01 5.304417e+01 -1.010358e+02 -1.452425e+02 7.259085e-06 2.844851e-05
1.920290e+01 6.061899e+01 -9.436574e+01 -1.371145e+02 8.692666e-06 2.668891e-05
1.920290e+01 6.927551e+01 -8.846205e+01 -1.302682e+02 9.715741e-06 2.484392e-05
1.920290e+01 7.916819e+01 -8.331676e+01 -1.244956e+02 1.036316e-05 2.296018e-05
1.920290e+01 9.047357e+01 -7.886063e+01 -1.196164e+02 1.068206e-05 2.108011e-05
1.920290e+01 1.033934e+02 -7.501083e+01 -1.154806e+02 1.072520e-05 1.923968e-05
1.920290e+01 1.181582e+02 -7.168708e+01 -1.119645e+02 1.054602e-05 1.746746e-05
1.920290e+01 1.350314e+02 -6.881689e+01 -1.089670e+02 1.019518e-05 1.578456e-05
1.920290e+01 1.543142e+02 -6.633674e+01 -1.064046e+02 9.718474e-06 1.420529e-05
1.920290e+01 1.763505e+02 -6.419175e+01 -1.042088e+02 9.155591e-06 1.273806e-05
1.920290e+01 2.015338e+02 -6.233486e+01 -1.023229e+02 8.539807e-06 1.138647e-05
1.920290e+01 2.303132e+02 -6.072581e+01 -1.007000e+02 7.898110e-06 1.015039e-05
1.920290e+01 2.632024e+02 -5.933020e+01 -9.930063e+01 7.251698e-06 9.026880e-06
1.920290e+01 3.007883e+02 -5.811863e+01 -9.809213e+01 6.616654e-06 8.011033e-06
1.920290e+01 3.437414e+02 -5.706595e+01 -9.704690e+01 6.004691e-06 7.096641e-06
1.920290e+01 3.928284e+02 -5.615062e+01 -9.614173e+01 5.423900e-06 6.276721e-06
1.920290e+01 4.489251e+02 -5.535416e+01 -9.535694e+01 4.879449e-06 5.543926e-06
1.920290e+01 5.130326e+02 -5.466069e+01 -9.467585e+01 4.374203e-06 4.890845e-06
1.920290e+01 5.862947e+02 -5.405656e+01 -9.408428e+01 3.909266e-06 4.310218e-06
1.920290e+01 6.700188e+02 -5.352997e+01 -9.357008e+01 3.484429e-06 3.795088e-06
1.920290e+01 7.656988e+02 -5.307078e+01 -9.312290e+01 3.098538e-06 3.338891e-06
1.920290e+01 8.750422e+02 -5.267019e+01 -9.273383e+01 2.749793e-06 2.935515e-06
1.920290e+01 1.000000e+03 -5.232059e+01 -9.239523e+01 2.435980e-06 2.579328e-06

1.956522e+01 1.000000e-01 -2.329915e+02 -2.559560e+02 3.470641e-05 3.468087e-05
1.956522e+01 1.142802e-01 -2.328443e+02 -2.614446e+02 3.470614e-05 3.468089e-05
1.956522e+01 1.305997e-01 -2.331617e+02 -2.650050e+02 3.470579e-05 3.468091e-05
1.956522e+01 1.492496e-01 -2.328718e+02 -2.560761e+02 3.470533e-05 3.468094e-05
1.956522e+01 1.705627e-01 -2.329263e+02 -2.513410e+02 3.470473e-05 3.468099e-05
1.956522e+01 1.949194e-01 -2.329740e+02 -2.559485e+02 3.470394e-05 3.468104e-05
1.956522e+01 2.227543e-01 -2.330356e+02 -2.621144e+02 3.470292e-05 3.468111e-05
1.956522e+01 2.545641e-01 -2.329261e+02 -2.603420e+02 3.470158e-05 3.468121e-05
1.956522e+01 2.909163e-01 -2.332892e+02 -2.582969e+02 3.469983e-05 3.468133e-05
1.956522e+01 3.324598e-01 -2.330963e+02 -2.546320e+02 3.469754e-05 3.468150e-05
1.956522e+01 3.799357e-01 -2.332254e+02 -2.574163e+02 3.469456e-05 3.468171e-05
1.956522e+01 4.341913e-01 -2.332761e+02 -2.628372e+02 3.469066e-05 3.468198e-05
1.956522e+01 4.961948e-01 -2.337461e+02 -2.643296e+02 3.468557e-05 3.468234e-05
1.956522e+01 5.670524e-01 -2.340905e+02 -2.603940e+02 3.467893e-05 3.468281e-05
1.956522e+01 6.480286e-01 -2.343810e+02 -2.535084e+02 3.467026e-05 3.468343e-05
1.956522e+01 7.405685e-01 -2.345926e+02 -2.573438e+02 3.465894e-05 3.468423e-05
1.956522e+01 8.463232e-01 -2.353108e+02 -2.631993e+02 3.464416e-05 3.468527e-05
1.956522e+01 9.671799e-01 -2.365283e+02 -2.567734e+02 3.462487e-05 3.468664e-05
1.956522e+01 1.105295e+00 -2.372061e+02 -2.642604e+02 3.459971e-05 3.468841e-05
1.956522e+01 1.263134e+00 -2.385910e+02 -2.655207e+02 3.456688e-05 3.469073e-05
